Co2 Data from 2017/4/12 17:17:5
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1492017862	460
1492017862	461
1492017863	462
1492017863	462
1492017864	462
1492017864	461
1492017865	459
1492017866	459
1492017866	460
1492017867	461
1492017867	462
1492017868	462
1492017868	462
1492017869	460
1492017870	459
1492017870	460
1492017871	460
1492017871	462
1492017872	463
1492017872	462
1492017873	461
1492017874	459
1492017874	460
1492017875	460
1492017875	460
1492017876	462
1492017876	463
1492017877	462
1492017878	460
1492017878	459
1492017879	459
1492017879	460
1492017880	461
1492017881	462
1492017881	461
1492017882	461
1492017882	460
1492017883	459
1492017883	459
1492017884	460
1492017885	461
1492017885	462
1492017886	462
1492017886	461
1492017887	461
1492017888	460
1492017888	460
1492017889	460
1492017889	461
1492017890	462
1492017890	462
1492017891	461
1492017892	461
1492017892	460
1492017893	460
1492017893	460
1492017894	461
1492017894	461
1492017895	461
1492017896	460
1492017896	460
1492017897	460
1492017897	460
1492017898	460
1492017898	462
1492017899	462
1492017900	462
1492017900	461
1492017901	460
1492017901	460
1492017902	460
1492017902	460
1492017903	462
1492017904	463
1492017904	462
1492017905	461
1492017905	461
1492017906	461
1492017906	461
1492017907	461
1492017908	462
1492017908	461
1492017909	461
1492017909	461
1492017910	459
1492017911	459
1492017911	459
1492017912	460
1492017912	460
1492017913	460
1492017913	460
1492017914	460
1492017915	459
1492017915	458
1492017916	459
1492017916	459
1492017917	460
1492017917	462
1492017918	462
1492017919	462
1492017919	459
1492017920	459
1492017920	459
1492017921	459
1492017922	459
1492017922	460
1492017923	461
1492017923	461
1492017924	460
1492017924	460
1492017925	459
1492017926	459
1492017926	459
1492017927	459
1492017927	462
1492017928	462
1492017929	462
1492017929	461
1492017930	460
1492017930	459
1492017931	459
1492017931	460
1492017932	461
1492017933	463
1492017933	463
1492017934	463
1492017934	463
1492017935	461
1492017935	461
1492017936	461
1492017937	461
1492017937	462
1492017938	463
1492017938	463
1492017939	463
1492017939	461
1492017940	460
1492017941	460
1492017941	460
1492017942	460
1492017942	462
1492017943	462
1492017943	462
1492017944	462
1492017945	461
1492017945	459
1492017946	458
1492017946	458
1492017947	459
1492017947	461
1492017948	461
1492017949	460
1492017949	460
1492017950	459
1492017950	458
1492017951	459
1492017951	458
1492017952	459
1492017953	460
1492017953	460
1492017954	459
1492017954	458
1492017955	458
1492017956	458
1492017956	458
1492017957	458
1492017957	460
1492017958	461
1492017959	460
1492017959	460
1492017960	459
1492017960	458
1492017961	458
1492017961	458
1492017962	459
1492017963	459
1492017963	460
1492017964	459
1492017964	459
1492017965	458
1492017965	457
1492017966	457
1492017967	458
1492017967	458
1492017968	458
1492017968	459
1492017969	458
1492017969	458
1492017970	457
1492017971	456
1492017971	456
1492017972	456
1492017972	456
1492017973	457
1492017973	458
1492017974	458
1492017975	458
1492017975	457
1492017976	456
1492017976	457
1492017977	457
1492017977	459
1492017978	460
1492017979	459
1492017979	459
1492017980	458
1492017980	458
1492017981	458
1492017982	458
1492017982	458
1492017983	459
1492017983	461
1492017984	461
1492017985	460
1492017985	460
1492017986	459
1492017986	459
1492017987	459
1492017987	459
1492017988	460
1492017989	461
1492017989	461
1492017990	460
1492017990	458
1492017991	458
1492017991	459
1492017992	458
1492017993	459
1492017993	459
1492017994	459
1492017994	459
1492017995	459
1492017995	458
1492017996	458
1492017997	458
1492017997	460
1492017998	461
1492017998	461
1492017999	460
1492017999	460
1492018000	458
1492018001	458
1492018001	458
1492018002	458
1492018002	459
1492018003	460
1492018003	460
1492018004	459
1492018005	459
1492018005	459
1492018006	459
1492018006	459
1492018007	460
1492018007	461
1492018008	461
1492018009	460
1492018009	459
1492018010	457
1492018010	457
1492018011	457
1492018012	458
1492018012	459
1492018013	458
1492018013	458
1492018014	458
1492018015	457
1492018015	457
1492018016	457
1492018016	458
1492018017	459
1492018017	459
1492018018	459
1492018019	458
1492018019	458
1492018020	458
1492018020	458
1492018021	458
1492018021	459
1492018022	459
1492018023	460
1492018023	459
1492018024	458
1492018024	457
1492018025	457
1492018025	457
1492018026	457
1492018027	459
1492018027	460
1492018028	459
1492018028	459
1492018029	458
1492018030	456
1492018030	456
1492018031	456
1492018031	457
1492018032	458
1492018032	458
1492018033	457
1492018034	456
1492018034	455
1492018035	456
1492018035	456
1492018036	456
1492018036	456
1492018037	457
1492018038	457
1492018038	456
1492018039	456
1492018039	455
1492018040	455
1492018040	455
1492018041	455
1492018042	458
1492018042	458
1492018043	458
1492018043	457
1492018044	456
1492018045	455
1492018045	456
1492018046	456
1492018046	458
1492018047	459
1492018047	459
1492018048	459
1492018049	459
1492018049	458
1492018050	458
1492018050	458
1492018051	458
1492018051	460
1492018052	461
1492018053	461
1492018053	460
1492018054	460
1492018054	459
1492018055	459
1492018056	459
1492018056	460
1492018057	463
1492018057	463
1492018058	463
1492018058	462
1492018059	462
1492018060	460
1492018060	460
1492018061	461
1492018061	462
1492018062	464
1492018062	464
1492018063	464
1492018064	463
1492018064	463
1492018065	462
1492018065	462
1492018066	462
1492018066	462
1492018067	464
1492018068	463
1492018068	463
1492018069	463
1492018069	461
1492018070	461
1492018070	461
1492018071	461
1492018072	461
1492018072	463
1492018073	462
1492018073	461
1492018074	461
1492018075	461
1492018075	461
1492018076	461
1492018076	462
1492018077	462
1492018078	462
1492018078	462
1492018079	461
1492018079	460
1492018080	460
1492018080	460
1492018081	461
1492018082	462
1492018082	462
1492018083	462
1492018083	461
1492018084	460
1492018084	460
1492018085	461
1492018086	461
1492018086	462
1492018087	463
1492018087	462
1492018088	462
1492018088	461
1492018089	461
1492018090	461
1492018090	461
1492018091	461
1492018091	462
1492018092	461
1492018092	461
1492018093	461
1492018094	461
1492018094	461
1492018095	461
1492018095	461
1492018096	462
1492018096	462
1492018097	462
1492018098	461
1492018098	460
1492018099	460
1492018099	460
1492018100	461
1492018100	461
1492018101	461
1492018102	460
1492018102	460
1492018103	459
1492018103	459
1492018104	460
1492018105	462
1492018105	461
1492018106	461
1492018106	460
1492018107	458
1492018108	459
1492018108	458
1492018109	459
1492018109	459
1492018110	459
1492018110	459
1492018111	458
1492018112	458
1492018112	458
1492018113	458
1492018113	459
1492018114	460
1492018114	460
1492018115	459
1492018116	459
1492018116	459
1492018117	459
1492018117	459
1492018118	460
1492018118	460
1492018119	459
1492018120	459
1492018120	458
1492018121	458
1492018121	458
1492018122	458
1492018122	459
1492018123	459
1492018124	458
1492018124	458
1492018125	457
1492018125	458
1492018126	458
1492018126	459
1492018127	462
1492018128	461
1492018128	461
1492018129	460
1492018129	459
1492018130	460
1492018131	460
1492018131	461
1492018132	461
1492018132	461
1492018133	460
1492018133	460
1492018134	460
1492018135	460
1492018135	460
1492018136	461
1492018136	461
1492018137	461
1492018137	460
1492018138	458
1492018139	458
1492018139	459
1492018140	459
1492018140	460
1492018141	460
1492018141	460
1492018142	459
1492018143	458
1492018143	459
1492018144	459
1492018144	458
1492018145	459
1492018145	460
1492018146	459
1492018147	459
1492018147	459
1492018148	458
1492018148	458
1492018149	459
1492018149	459
1492018150	461
1492018151	461
1492018151	460
1492018152	460
1492018152	459
1492018153	459
1492018154	459
1492018154	460
1492018155	460
1492018155	460
1492018156	460
1492018157	459
1492018157	458
1492018158	458
1492018158	458
1492018159	459
1492018159	459
1492018160	461
1492018161	461
1492018161	461
1492018162	460
1492018162	460
1492018163	459
1492018163	459
1492018164	460
1492018165	463
1492018165	462
1492018166	462
1492018166	462
1492018167	461
1492018167	461
1492018168	461
1492018169	462
1492018169	462
1492018170	462
1492018170	462
1492018171	462
1492018171	461
1492018172	461
1492018173	461
1492018173	461
1492018174	461
1492018174	461
1492018175	461
1492018176	460
1492018176	460
1492018177	460
1492018177	461
1492018178	462
1492018178	462
1492018179	461
1492018180	461
1492018180	461
1492018181	461
1492018181	461
1492018182	461
1492018183	461
1492018183	461
1492018184	460
1492018184	460
1492018185	460
1492018185	460
1492018186	461
1492018187	461
1492018187	461
1492018188	461
1492018188	460
1492018189	460
1492018189	461
1492018190	461
1492018191	461
1492018191	462
1492018192	461
1492018192	461
1492018193	461
1492018193	461
1492018194	461
1492018195	461
1492018195	462
1492018196	461
1492018196	461
1492018197	460
1492018198	460
1492018198	460
1492018199	462
1492018199	462
1492018200	462
1492018200	462
1492018201	461
1492018202	460
1492018202	461
1492018203	462
1492018203	463
1492018204	463
1492018204	462
1492018205	462
1492018206	461
1492018206	461
1492018207	461
1492018207	462
1492018208	462
1492018208	462
1492018209	462
1492018210	461
1492018210	461
1492018211	461
1492018211	461
1492018212	462
1492018212	462
1492018213	462
1492018214	462
1492018214	462
1492018215	462
1492018215	462
1492018216	462
1492018217	464
1492018217	464
1492018218	463
1492018218	463
1492018219	462
1492018219	462
1492018220	463
1492018221	464
1492018221	466
1492018222	466
1492018222	465
1492018223	464
1492018224	464
1492018224	464
1492018225	464
1492018225	465
1492018226	466
1492018226	466
1492018227	466
1492018228	464
1492018228	464
1492018229	464
1492018229	465
1492018230	467
1492018231	466
1492018231	465
1492018232	466
1492018232	465
1492018233	465
1492018233	465
1492018234	465
1492018235	466
1492018235	466
1492018236	465
1492018236	465
1492018237	464
1492018237	464
1492018238	464
1492018239	464
1492018239	465
1492018240	465
1492018240	464
1492018241	464
1492018241	462
1492018242	462
1492018243	462
1492018243	463
1492018244	464
1492018244	464
1492018245	464
1492018246	464
1492018246	463
1492018247	464
1492018247	464
1492018248	464
1492018248	465
1492018249	465
1492018250	465
1492018250	464
1492018251	464
1492018251	464
1492018252	464
1492018252	465
1492018253	465
1492018254	465
1492018254	465
1492018255	464
1492018255	464
1492018256	464
1492018256	464
1492018257	465
1492018258	465
1492018258	464
1492018259	464
1492018259	463
1492018260	463
1492018260	463
1492018261	464
1492018262	464
1492018262	464
1492018263	463
1492018263	463
1492018264	462
1492018265	463
1492018265	463
1492018266	463
1492018266	464
1492018267	463
1492018268	463
1492018268	462
1492018269	463
1492018269	463
1492018270	463
1492018270	464
1492018271	464
1492018272	463
1492018272	463
1492018273	462
1492018273	463
1492018274	463
1492018274	463
1492018275	464
1492018276	464
1492018276	463
1492018277	463
1492018277	463
1492018278	463
1492018278	463
1492018279	463
1492018280	464
1492018280	463
1492018281	463
1492018281	463
1492018282	463
1492018282	463
1492018283	463
1492018284	465
1492018284	464
1492018285	464
1492018285	463
1492018286	462
1492018286	463
1492018287	463
1492018288	465
1492018288	465
1492018289	465
1492018289	464
1492018290	463
1492018290	462
1492018291	462
1492018292	463
1492018292	464
1492018293	465
1492018293	464
1492018294	463
1492018295	462
1492018295	463
1492018296	463
1492018296	463
1492018297	464
1492018297	464
1492018298	464
1492018299	463
1492018299	462
1492018300	462
1492018300	462
1492018301	462
1492018301	463
1492018302	463
1492018303	463
1492018303	463
1492018304	461
1492018304	461
1492018305	461
1492018305	461
1492018306	463
1492018307	465
1492018307	465
1492018308	464
1492018308	463
1492018309	463
1492018309	463
1492018310	463
1492018311	464
1492018311	464
1492018312	464
1492018312	464
1492018313	463
1492018313	463
1492018314	463
1492018315	464
1492018315	465
1492018316	465
1492018316	465
1492018317	465
1492018317	464
1492018318	463
1492018319	463
1492018319	463
1492018320	464
1492018320	465
1492018321	465
1492018322	464
1492018322	463
1492018323	463
1492018323	463
1492018324	463
1492018325	463
1492018325	464
1492018326	463
1492018326	463
1492018327	462
1492018327	461
1492018328	461
1492018329	461
1492018329	461
1492018330	462
1492018330	463
1492018331	462
1492018331	462
1492018332	461
1492018333	461
1492018333	461
1492018334	461
1492018334	462
1492018335	464
1492018335	464
1492018336	464
1492018337	463
1492018337	462
1492018338	461
1492018338	461
1492018339	461
1492018339	461
1492018340	463
1492018341	463
1492018341	462
1492018342	461
1492018342	461
1492018343	461
1492018344	461
1492018344	461
1492018345	463
1492018345	463
1492018346	463
1492018346	462
1492018347	461
1492018348	461
1492018348	461
1492018349	462
1492018349	464
1492018350	465
1492018350	464
1492018351	464
1492018352	463
1492018352	463
1492018353	463
1492018353	464
1492018354	466
1492018354	467
1492018355	467
1492018356	466
1492018356	465
1492018357	464
1492018357	464
1492018358	464
1492018359	464
1492018359	465
1492018360	465
1492018360	465
1492018361	464
1492018361	463
