Co2 Data from 2017/4/12 17:13:56
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1492018594	445
1492018595	445
1492018597	445
1492018598	445
1492018599	445
1492018600	445
1492018601	445
1492018602	445
1492018603	445
1492018604	445
1492018605	445
1492018606	445
1492018607	445
1492018608	445
1492018609	445
1492018611	445
1492018612	445
1492018613	445
1492018614	445
1492018615	445
1492018616	445
1492018617	445
1492018618	445
1492018619	446
1492018620	446
1492018621	446
1492018622	446
1492018623	446
1492018625	446
1492018626	446
1492018627	446
1492018628	446
1492018629	446
1492018630	446
1492018631	446
1492018632	446
1492018633	445
1492018634	445
1492018635	445
1492018637	445
1492018638	445
1492018639	445
1492018640	445
1492018641	445
1492018642	445
1492018643	445
1492018644	445
1492018645	445
1492018646	445
1492018647	445
1492018648	445
1492018649	445
1492018651	445
1492018652	445
1492018653	445
1492018654	445
1492018655	445
1492018656	445
1492018657	445
1492018658	445
1492018659	445
1492018660	445
1492018661	445
1492018662	445
1492018664	445
1492018665	445
1492018666	445
1492018667	445
1492018668	445
1492018669	445
1492018670	445
1492018671	445
1492018672	445
1492018673	445
1492018674	445
1492018675	445
1492018677	445
1492018678	445
1492018679	445
1492018680	445
1492018681	445
1492018682	445
1492018683	445
1492018684	445
1492018685	445
1492018686	445
1492018687	445
1492018688	445
1492018689	445
1492018690	445
1492018692	445
1492018693	445
1492018694	445
1492018695	445
1492018696	445
1492018697	445
1492018698	445
1492018699	445
1492018700	445
1492018701	445
1492018702	445
1492018703	445
1492018705	445
1492018706	445
1492018707	445
1492018708	445
1492018709	445
1492018710	445
1492018711	444
1492018712	444
1492018713	444
1492018714	444
1492018715	444
1492018716	444
1492018718	444
1492018719	444
1492018720	445
1492018721	445
1492018722	445
1492018723	444
1492018724	444
1492018725	445
1492018726	444
1492018727	444
1492018728	445
1492018729	445
1492018730	445
1492018731	445
1492018733	445
1492018734	445
1492018735	445
1492018736	445
1492018737	445
1492018738	444
1492018739	444
1492018740	444
1492018741	444
1492018742	444
1492018743	444
1492018744	444
1492018745	444
1492018747	444
1492018748	444
1492018749	444
1492018750	444
1492018751	444
1492018752	444
1492018753	444
1492018754	444
1492018755	444
1492018756	444
1492018757	444
1492018758	444
1492018759	444
1492018761	444
1492018762	444
1492018763	444
1492018764	444
1492018765	444
1492018766	444
1492018767	444
1492018768	444
1492018769	444
1492018770	444
1492018771	444
1492018773	444
1492018774	444
1492018775	444
1492018776	444
1492018777	444
1492018778	444
1492018779	445
1492018780	445
1492018781	445
1492018782	445
1492018783	445
1492018784	445
1492018786	445
1492018787	445
1492018788	445
1492018789	445
1492018790	445
1492018791	445
1492018792	445
1492018793	445
1492018794	445
1492018795	445
1492018796	445
1492018797	445
1492018799	445
1492018800	445
1492018801	445
1492018802	445
1492018803	445
1492018804	445
1492018805	445
1492018806	445
1492018807	445
1492018808	445
1492018809	445
1492018810	445
1492018811	445
1492018812	445
1492018814	445
1492018815	445
1492018816	445
1492018817	445
1492018818	445
1492018819	445
1492018820	444
1492018821	444
1492018822	444
1492018823	444
1492018824	444
1492018825	445
1492018827	445
1492018828	445
1492018829	445
1492018830	445
1492018831	444
1492018832	444
1492018833	444
1492018834	444
1492018835	444
1492018836	444
1492018837	444
1492018838	444
1492018840	444
1492018841	444
1492018842	444
1492018843	444
1492018844	444
1492018845	444
1492018846	444
1492018847	444
1492018848	444
1492018849	444
1492018850	444
1492018851	444
1492018852	444
1492018854	444
1492018855	444
1492018856	444
1492018857	444
1492018858	444
1492018859	444
1492018860	444
1492018861	444
1492018862	444
1492018863	444
1492018864	444
1492018865	444
1492018866	444
1492018868	444
1492018869	444
1492018870	444
1492018871	444
1492018872	444
1492018873	444
1492018874	444
1492018875	444
1492018876	444
1492018877	444
1492018878	444
1492018879	444
1492018880	444
1492018882	444
1492018883	444
1492018884	444
1492018885	444
1492018886	444
1492018887	444
1492018888	444
1492018889	444
1492018890	444
1492018891	444
1492018892	444
1492018893	444
1492018894	444
1492018896	444
1492018897	444
1492018898	444
1492018899	444
1492018900	444
1492018901	444
1492018902	444
1492018903	444
1492018904	444
1492018905	444
1492018906	444
1492018907	444
1492018908	444
1492018910	444
1492018911	444
1492018912	444
1492018913	444
1492018914	444
1492018915	444
1492018916	444
1492018917	444
1492018918	444
1492018919	444
1492018920	444
1492018921	444
1492018922	444
1492018924	444
1492018925	444
1492018926	444
1492018927	444
1492018928	444
1492018929	444
1492018930	444
1492018931	444
1492018932	444
1492018933	444
1492018934	444
1492018935	444
1492018937	444
1492018938	444
1492018939	444
1492018940	444
1492018941	444
1492018942	444
1492018943	444
1492018944	444
1492018945	444
1492018946	444
1492018947	444
1492018948	444
1492018950	444
1492018951	444
1492018952	444
1492018953	444
1492018954	444
1492018955	444
1492018956	444
1492018957	444
1492018958	444
1492018959	444
1492018960	444
1492018961	444
1492018963	444
1492018964	444
1492018965	444
1492018966	444
1492018967	444
1492018968	444
1492018969	444
