WASH,MES01N,"2016-02-04 00:00:00",88195,47.56,3.282,6.916,0,0,283.464,283.46,283.47,3.835,339.5,4.23,2.063,4.41,3.546,13.21,13.15,13.25
WASH,MES01N,"2016-02-04 00:01:00",88196,47.73,3.25,6.328,0,0,283.486,283.48,283.5,3.799,342.8,4.207,2.225,4.443,3.482,13.19,13.15,13.21
WASH,MES01N,"2016-02-04 00:02:00",88197,48.05,3.177,5.754,0,0,283.512,283.5,283.52,3.721,340.3,4.151,1.95,4.181,3.43,13.16,13.14,13.18
WASH,MES01N,"2016-02-04 00:03:00",88198,48.13,3.189,5.203,0,0,283.534,283.52,283.54,3.682,341.1,4.152,2.15,4.279,3.382,13.14,13.12,13.16
WASH,MES01N,"2016-02-04 00:04:00",88199,48.44,3.011,4.673,0,0,283.548,283.54,283.55,3.276,340.9,4.09,1.8,3.528,3.311,13.12,13.1,13.14
WASH,MES01N,"2016-02-04 00:05:00",88200,48.87,2.812,4.194,0,0,283.554,283.54,283.56,3.427,341.4,4.08,1.563,3.757,3.196,13.1,13.08,13.12
WASH,MES01N,"2016-02-04 00:06:00",88201,49.08,2.743,3.73,0,0,283.568,283.56,283.57,3.324,340.4,4.066,1.925,3.593,3.092,13.07,13.03,13.1
WASH,MES01N,"2016-02-04 00:07:00",88202,49.47,2.747,3.302,0,0,283.576,283.57,283.58,3.626,339.7,4.121,1.938,3.953,3.019,13.05,13.03,13.07
WASH,MES01N,"2016-02-04 00:08:00",88203,49.76,2.667,2.917,0,0,283.582,283.58,283.59,3.412,340.5,4.113,1.85,3.561,2.953,13.03,13,13.05
WASH,MES01N,"2016-02-04 00:09:00",88204,49.97,2.648,2.562,0,0,283.592,283.59,283.6,3.605,339.9,4.13,1.813,3.887,2.895,13.01,12.98,13.02
WASH,MES01N,"2016-02-04 00:10:00",88205,50.17,2.655,2.199,0,0,283.6,283.6,283.6,3.58,342.1,4.122,1.838,4.214,2.853,12.99,12.96,13
WASH,MES01N,"2016-02-04 00:11:00",88206,50.32,2.62,1.909,0,0,283.614,283.61,283.62,3.391,340.6,4.001,1.788,3.789,2.83,12.95,12.81,12.98
WASH,MES01N,"2016-02-04 00:12:00",88207,50.42,2.527,1.662,0,0,283.618,283.61,283.62,3.466,342.9,3.898,1.875,3.822,2.767,12.94,12.92,12.95
WASH,MES01N,"2016-02-04 00:13:00",88208,50.54,2.481,1.415,0,0,283.628,283.62,283.63,3.383,343.2,3.94,1.8,3.789,2.713,12.92,12.9,12.93
WASH,MES01N,"2016-02-04 00:14:00",88209,50.72,2.402,1.212,0,0,283.6361,283.63,283.64,3.5,345.1,3.952,1.875,3.887,2.652,12.91,12.88,12.92
WASH,MES01N,"2016-02-04 00:15:00",88210,50.97,2.308,1.067,0,0,283.6401,283.64,283.64,3.321,343.5,3.924,1.775,3.691,2.581,12.87,12.81,12.9
WASH,MES01N,"2016-02-04 00:16:00",88211,51.17,2.293,0.878,0,0,283.646,283.64,283.65,3.43,342.5,3.918,1.613,3.789,2.538,12.85,12.81,12.87
WASH,MES01N,"2016-02-04 00:17:00",88212,51.4,2.221,0.769,0,0,283.66,283.65,283.67,3.432,340.6,3.923,1.763,3.985,2.473,12.83,12.81,12.85
