Board ID,Pressure,Pressure temperature,Humidity,Humidity temperature,Computer date,Computer time,GPS date,GPS time,Latitude,Longitude,Altitude,Number of satellites,Sensor 1,Sensor 1 value 1,Sensor 1 value 2,Sensor 2,Sensor 2 value 1,Sensor 2 value 2,Sensor 3,Sensor 3 value 1,Sensor 3 value 2,Sensor 4,Sensor 4 value 1, Sensor 4 value 2,
0,+098457,+2955,+0312,+2934,30-Oct-2016,13:28:54,2016/10/30,18:28:51,+0366053269,-0974874250,+00257521,03,5,+2113,007234,13,+1872,006955,8,+0657,+1775,17,+0634,+1989
0,+098461,+2958,+0312,+2938,30-Oct-2016,13:28:55,2016/10/30,18:28:52,+0366053285,-0974874251,+00257875,03,5,+2109,007252,13,+1880,006934,8,+0659,+1777,17,+0634,+1989
0,+098461,+2956,+0312,+2942,30-Oct-2016,13:28:56,2016/10/30,18:28:53,+0366053340,-0974874238,+00258351,03,5,+2109,007253,13,+1883,006925,8,+0659,+1777,17,+0637,+1992
0,+098458,+2956,+0312,+2929,30-Oct-2016,13:28:57,2016/10/30,18:28:54,+0366053274,-0974874290,+00258554,03,5,+2116,007221,13,+1888,006911,8,+0659,+1777,17,+0634,+1991
0,+098456,+2957,+0312,+2934,30-Oct-2016,13:28:58,2016/10/30,18:28:55,+0366053191,-0974874282,+00258229,03,5,+2118,007214,13,+1876,006944,8,+0658,+1777,17,+0637,+1992
0,+098454,+2957,+0312,+2938,30-Oct-2016,13:28:59,2016/10/30,18:28:56,+0366053187,-0974874355,+00258204,03,5,+2119,007208,13,+1879,006938,8,+0659,+1777,17,+0636,+1994
0,+098453,+2957,+0312,+2938,30-Oct-2016,13:29:00,2016/10/30,18:28:57,+0366053043,-0974874391,+00257806,03,5,+2101,007287,13,+1880,006933,8,+0653,+1774,17,+0628,+1991
0,+098459,+2957,+0312,+2942,30-Oct-2016,13:29:01,2016/10/30,18:28:58,+0366052999,-0974874426,+00257321,03,5,+2097,007306,13,+0854,010484,8,+0650,+1772,17,+0622,+1988
0,+098458,+2957,+0313,+2938,30-Oct-2016,13:29:02,2016/10/30,18:28:59,+0366053049,-0974874377,+00257283,03,5,+2098,007301,13,+1868,006965,8,+0652,+1771,17,+0624,+1987
0,+098459,+2957,+0312,+2938,30-Oct-2016,13:29:04,7347/07/10,30:18:29,-0779742011,-0459757821,+65864192,06,5,+2106,007266,13,+1871,006957,8,+0655,+1771,17,+0628,+1989
0,+098461,+2956,+0312,+2934,30-Oct-2016,13:29:05,2016/10/30,18:29:02,+0366052839,-0974874451,+00257714,03,5,+2101,007288,13,+1865,006974,8,+0651,+1771,17,+0623,+1988
0,+098513,+2957,+0312,+2938,30-Oct-2016,13:29:06,2016/10/30,18:29:03,+0366052940,-0974874399,+00257834,03,5,+2101,007285,13,+0827,010600,8,+0662,+1771,17,+0642,+1975
0,+098425,+2956,+0311,+2938,30-Oct-2016,13:29:07,2016/10/30,18:29:04,+0366052881,-0974874321,+00257161,03,5,+2091,007330,13,+1808,007131,8,+0662,+1770,17,+0641,+1956
0,+098406,+2958,+0309,+2938,30-Oct-2016,13:29:08,2016/10/30,18:29:05,+0366052798,-0974874187,+00255886,03,5,+2085,007358,13,+1824,007088,8,+0653,+1761,17,+0635,+1949
0,+098381,+2955,+0307,+2938,30-Oct-2016,13:29:09,2016/10/30,18:29:29,-2031106588,-1706818810,-52518141,00,5,+2063,007451,13,+0812,010666,8,+0649,+1750,17,+0628,+1942
