WASH,MES01N,"2016-05-06 00:00:00",220675,28.57,25.03,273.5,0,0,274.974,274.97,274.98,1.677,51.43,25.45,0.597,1.862,25.82,13.03,12.97,13.06
WASH,MES01N,"2016-05-06 00:01:00",220676,28.19,24.98,269.1,0,0,274.97,274.97,274.97,1.645,53.77,25.45,0.8,2.091,25.82,13,12.86,13.03
WASH,MES01N,"2016-05-06 00:02:00",220677,29.51,24.89,264.7,0,0,274.968,274.96,274.97,1.592,59.22,25.42,0.62,1.993,25.82,13,12.98,13.01
WASH,MES01N,"2016-05-06 00:03:00",220678,30.01,24.89,259.8,0,0,274.97,274.97,274.97,1.695,61.69,25.4,0.437,2.058,25.82,12.99,12.97,13
WASH,MES01N,"2016-05-06 00:04:00",220679,29.76,24.83,255.4,0,0,274.97,274.97,274.97,1.432,68.92,25.4,0.23,2.319,25.81,12.98,12.95,12.99
WASH,MES01N,"2016-05-06 00:05:00",220680,30.91,24.77,251.4,0,0,274.972,274.97,274.98,1.45,64.62,25.29,0.552,2.058,25.82,12.97,12.95,12.98
WASH,MES01N,"2016-05-06 00:06:00",220681,30.36,24.68,247.2,0,0,274.98,274.98,274.98,1.183,56.19,25.27,0.23,1.372,25.8,12.94,12.82,12.97
WASH,MES01N,"2016-05-06 00:07:00",220682,31.9,24.76,242.8,0,0,274.986,274.98,274.99,1.021,58.71,25.29,0,1.372,25.8,12.94,12.91,12.95
WASH,MES01N,"2016-05-06 00:08:00",220683,30.41,24.74,238.5,0,0,274.998,274.99,275,1.156,57.45,25.22,0.35,1.437,25.81,12.93,12.91,12.94
WASH,MES01N,"2016-05-06 00:09:00",220684,30.93,24.62,234,0,0,275.0081,275,275.01,1.073,67.72,25.22,0.232,1.47,25.81,12.92,12.9,12.93
WASH,MES01N,"2016-05-06 00:10:00",220685,30.42,24.72,225.1,0,0,275.01,275.01,275.01,1.089,41.56,25.24,0.207,1.503,25.79,12.91,12.89,12.92
WASH,MES01N,"2016-05-06 00:11:00",220686,29.46,24.8,215.8,0,0,275.02,275.02,275.02,1.344,52.03,25.17,0.978,1.895,25.76,12.88,12.74,12.91
WASH,MES01N,"2016-05-06 00:12:00",220687,28.71,24.81,213.6,0,0,275.018,275.01,275.02,1.142,51.71,25.16,0.442,1.307,25.7,12.88,12.85,12.89
WASH,MES01N,"2016-05-06 00:13:00",220688,30.03,24.61,215.4,0,0,275.01,275.01,275.01,1.055,57.43,25.17,0.15,1.993,25.69,12.86,12.84,12.88
WASH,MES01N,"2016-05-06 00:14:00",220689,30.59,24.57,213.4,0,0,275.004,275,275.01,1.369,46.17,25.13,0.467,1.797,25.68,12.86,12.84,12.87
WASH,MES01N,"2016-05-06 00:15:00",220690,30.51,24.49,207.3,0,0,275.002,275,275.01,1.302,42.04,25.08,0.46,1.535,25.63,12.83,12.77,12.86
WASH,MES01N,"2016-05-06 00:16:00",220691,29.94,24.53,201.4,0,0,275,275,275,1.475,50.27,25.07,0.522,1.731,25.56,12.8,12.66,12.83
WASH,MES01N,"2016-05-06 00:17:00",220692,30.98,24.4,198.7,0,0,275,275,275,1.784,53.85,25.06,0.46,2.091,25.53,12.8,12.79,12.82
WASH,MES01N,"2016-05-06 00:18:00",220693,31.09,24.26,198.2,0,0,275.004,275,275.01,1.506,56.34,25.04,0.672,1.764,25.46,12.8,12.78,12.81
WASH,MES01N,"2016-05-06 00:19:00",220694,31.48,24.09,194.5,0,0,275.01,275.01,275.01,1.589,51.25,24.96,0.3,2.058,25.39,12.79,12.77,12.8
WASH,MES01N,"2016-05-06 00:20:00",220695,31.93,24.05,190.5,0,0,275.01,275.01,275.01,1.583,58.51,24.93,0.44,1.829,25.32,12.78,12.75,12.79
WASH,MES01N,"2016-05-06 00:21:00",220696,31.35,24.06,186.8,0,0,275.01,275.01,275.01,1.929,58.89,24.89,0.515,2.352,25.24,12.75,12.6,12.78
WASH,MES01N,"2016-05-06 00:22:00",220697,31.98,23.96,183.2,0,0,275.01,275.01,275.01,1.967,56.9,24.83,0.867,2.352,25.15,12.75,12.72,12.76
WASH,MES01N,"2016-05-06 00:23:00",220698,32.41,23.76,178.2,0,0,275.02,275.02,275.02,1.869,57.25,24.8,0.642,2.123,25.04,12.74,12.72,12.75
WASH,MES01N,"2016-05-06 00:24:00",220699,32.47,23.77,171.9,0,0,275.032,275.03,275.04,2.069,52.04,24.78,0.875,2.548,24.94,12.73,12.71,12.74
WASH,MES01N,"2016-05-06 00:25:00",220700,31.46,23.78,168.8,0,0,275.0439,275.04,275.05,2.094,53.1,24.8,1.1,2.221,24.84,12.72,12.7,12.73
WASH,MES01N,"2016-05-06 00:26:00",220701,31.26,23.78,167.7,0,0,275.052,275.05,275.06,1.934,54.66,24.81,1.175,2.123,24.73,12.69,12.54,12.72
WASH,MES01N,"2016-05-06 00:27:00",220702,31.88,23.65,164.3,0,0,275.06,275.06,275.06,1.935,53.39,24.83,0.862,2.221,24.65,12.69,12.66,12.7
WASH,MES01N,"2016-05-06 00:28:00",220703,31.96,23.67,160.5,0,0,275.06,275.06,275.06,1.962,52.69,24.8,0.987,2.221,24.59,12.68,12.66,12.69
WASH,MES01N,"2016-05-06 00:29:00",220704,31.53,23.74,156.7,0,0,275.06,275.06,275.06,1.993,49.09,24.77,0.9,2.352,24.53,12.67,12.65,12.68
WASH,MES01N,"2016-05-06 00:30:00",220705,31.81,23.66,153,0,0,275.062,275.06,275.07,1.829,50.51,24.78,0.8,1.993,24.52,12.65,12.59,12.68
WASH,MES01N,"2016-05-06 00:31:00",220706,31.59,23.69,149.4,0,0,275.072,275.07,275.08,1.702,48.7,24.77,0.727,1.797,24.5,12.62,12.47,12.65
WASH,MES01N,"2016-05-06 00:32:00",220707,31.21,23.79,145.5,0,0,275.076,275.07,275.08,1.704,49.88,24.77,0.637,1.993,24.5,12.62,12.59,12.63
WASH,MES01N,"2016-05-06 00:33:00",220708,31.35,23.82,141.4,0,0,275.08,275.08,275.08,1.504,50.03,24.76,0.59,1.731,24.51,12.62,12.59,12.63
WASH,MES01N,"2016-05-06 00:34:00",220709,31.35,23.79,137.1,0,0,275.084,275.08,275.09,1.483,52.42,24.74,0.612,1.601,24.52,12.61,12.59,12.62
WASH,MES01N,"2016-05-06 00:35:00",220710,31.15,23.83,132.8,0,0,275.084,275.08,275.09,1.537,53.07,24.73,0.367,1.699,24.54,12.6,12.58,12.61
WASH,MES01N,"2016-05-06 00:36:00",220711,31.4,23.82,128.3,0,0,275.088,275.08,275.09,1.524,55.67,24.74,0.415,1.666,24.55,12.58,12.57,12.6
WASH,MES01N,"2016-05-06 00:37:00",220712,31.44,23.8,123.7,0,0,275.084,275.08,275.09,1.517,57.45,24.73,0.172,1.699,24.55,12.58,12.56,12.59
WASH,MES01N,"2016-05-06 00:38:00",220713,31.78,23.69,118.9,0,0,275.09,275.09,275.09,1.405,62.4,24.71,0.045,1.666,24.56,12.57,12.55,12.58
WASH,MES01N,"2016-05-06 00:39:00",220714,31.59,23.72,114.1,0,0,275.0941,275.09,275.1,1.408,64.76,24.69,0.183,1.633,24.56,12.57,12.55,12.58
WASH,MES01N,"2016-05-06 00:40:00",220715,31.74,23.65,109.4,0,0,275.0981,275.09,275.1,1.395,65.19,24.7,0,1.633,24.55,12.56,12.54,12.57
WASH,MES01N,"2016-05-06 00:41:00",220716,31.65,23.6,104.6,0,0,275.098,275.09,275.1,1.377,66.53,24.68,0,1.503,24.55,12.54,12.51,12.57
WASH,MES01N,"2016-05-06 00:42:00",220717,31.54,23.6,99.9,0,0,275.092,275.09,275.1,1.377,67.08,24.66,0,1.535,24.54,12.54,12.52,12.55
WASH,MES01N,"2016-05-06 00:43:00",220718,31.31,23.67,95.2,0,0,275.0961,275.09,275.1,1.416,68.6,24.64,0.057,1.601,24.52,12.54,12.52,12.55
WASH,MES01N,"2016-05-06 00:44:00",220719,31.43,23.65,90.7,0,0,275.104,275.1,275.11,1.504,71.34,24.63,0,1.601,24.51,12.54,12.52,12.55
WASH,MES01N,"2016-05-06 00:45:00",220720,31.4,23.67,86.3,0,0,275.122,275.12,275.13,1.442,74.53,24.62,0,1.503,24.5,12.52,12.47,12.54
WASH,MES01N,"2016-05-06 00:46:00",220721,31.54,23.69,82,0,0,275.138,275.13,275.15,1.446,77.38,24.62,0,1.535,24.49,12.51,12.35,12.53
WASH,MES01N,"2016-05-06 00:47:00",220722,31.58,23.64,77.82,0,0,275.156,275.15,275.16,1.45,79.3,24.63,0,1.503,24.48,12.52,12.5,12.54
WASH,MES01N,"2016-05-06 00:48:00",220723,31.33,23.68,73.75,0,0,275.174,275.17,275.18,1.285,84.8,24.63,0,1.47,24.47,12.53,12.51,12.54
WASH,MES01N,"2016-05-06 00:49:00",220724,31.23,23.68,69.74,0,0,275.188,275.18,275.19,1.236,89.5,24.6,0,1.339,24.46,12.53,12.51,12.54
WASH,MES01N,"2016-05-06 00:50:00",220725,31.39,23.62,65.73,0,0,275.194,275.19,275.2,1.088,92.1,24.59,0,1.176,24.44,12.54,12.51,12.55
WASH,MES01N,"2016-05-06 00:51:00",220726,31.21,23.62,61.92,0,0,275.204,275.2,275.21,1.037,94.1,24.59,0,1.078,24.43,12.53,12.38,12.55
WASH,MES01N,"2016-05-06 00:52:00",220727,31.04,23.66,58.34,0,0,275.21,275.21,275.21,0.964,95.1,24.58,0,1.045,24.41,12.54,12.51,12.55
WASH,MES01N,"2016-05-06 00:53:00",220728,30.99,23.66,54.82,0,0,275.222,275.22,275.23,1.003,95.7,24.54,0,1.045,24.39,12.54,12.52,12.55
WASH,MES01N,"2016-05-06 00:54:00",220729,30.97,23.61,51.49,0,0,275.226,275.22,275.23,0.936,95.8,24.51,0,0.98,24.37,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 00:55:00",220730,31.11,23.59,48.34,0,0,275.23,275.23,275.23,0.906,95.8,24.46,0,0.947,24.35,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 00:56:00",220731,31.64,23.68,45.41,0,0,275.234,275.23,275.24,0.906,95.9,24.45,0,0.915,24.32,12.53,12.38,12.56
WASH,MES01N,"2016-05-06 00:57:00",220732,32.38,23.57,42.71,0,0,275.238,275.23,275.24,0.942,95.9,24.47,0,0.98,24.31,12.55,12.52,12.56
WASH,MES01N,"2016-05-06 00:58:00",220733,32.89,23.47,40.14,0,0,275.244,275.24,275.25,0.942,95.8,24.49,0,0.98,24.32,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 00:59:00",220734,32.82,23.38,37.56,0,0,275.254,275.25,275.26,0.805,95.9,24.49,0,0.947,24.34,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:00:00",220735,31.92,23.3,35,0,0,275.2701,275.26,275.28,0.709,96,24.45,0,0.784,24.36,12.53,12.48,12.56
WASH,MES01N,"2016-05-06 01:01:00",220736,32.14,22.92,32.58,0,0,275.288,275.28,275.3,0.565,96,24.4,0,0.686,24.35,12.52,12.38,12.55
WASH,MES01N,"2016-05-06 01:02:00",220737,34.49,22.55,30.24,0,0,275.304,275.29,275.31,0.516,96.1,24.32,0,0.555,24.28,12.54,12.52,12.55
WASH,MES01N,"2016-05-06 01:03:00",220738,39.71,22.29,28.06,0,0,275.322,275.32,275.33,0.462,96.1,24.25,0,0.49,24.13,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:04:00",220739,35.84,22.22,26.04,0,0,275.332,275.33,275.34,0.434,96.1,24.19,0,0.457,23.93,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:05:00",220740,36.17,22.23,24.06,0,0,275.34,275.34,275.34,0.369,96.3,24.13,0,0.457,23.72,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:06:00",220741,36.15,22.15,22.21,0,0,275.344,275.34,275.35,0.211,96.5,24.03,0,0.359,23.56,12.55,12.52,12.56
WASH,MES01N,"2016-05-06 01:07:00",220742,38.71,21.79,20.44,0,0,275.35,275.35,275.35,0.297,96.7,23.97,0,0.392,23.37,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:08:00",220743,37.67,21.73,18.79,0,0,275.354,275.35,275.36,0.252,96.7,23.9,0,0.294,23.16,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:09:00",220744,39.13,21.65,17.29,0,0,275.3661,275.36,275.37,0.211,96.7,23.85,0,0.261,22.97,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:10:00",220745,42.41,21.54,15.84,0,0,275.3701,275.37,275.37,0.026,96.6,23.78,0,0.131,22.77,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:11:00",220746,42.07,21.41,14.41,0,0,275.382,275.38,275.39,0.06,96.6,23.72,0,0.196,22.57,12.55,12.51,12.56
WASH,MES01N,"2016-05-06 01:12:00",220747,42.91,21.35,13.04,0,0,275.4001,275.39,275.41,0,0,23.64,0,0,22.4,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:13:00",220748,44.95,21.34,11.71,0,0,275.422,275.41,275.43,0,0,23.57,0,0,22.24,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:14:00",220749,45.87,21.24,10.53,0,0,275.4359,275.43,275.44,0.059,96.6,23.51,0,0.163,22.1,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:15:00",220750,47.1,21.23,9.59,0,0,275.454,275.45,275.46,0.273,96.5,23.45,0,0.327,21.96,12.53,12.48,12.56
WASH,MES01N,"2016-05-06 01:16:00",220751,48.46,21.19,8.75,0,0,275.4661,275.46,275.47,0.338,96.4,23.42,0.115,0.392,21.84,12.53,12.5,12.55
WASH,MES01N,"2016-05-06 01:17:00",220752,49.94,20.96,7.968,0,0,275.48,275.47,275.49,0.32,96.4,23.38,0.527,0.457,21.72,12.54,12.51,12.55
WASH,MES01N,"2016-05-06 01:18:00",220753,50.49,20.83,7.272,0,0,275.496,275.49,275.5,0.214,96.3,23.32,0.65,0.261,21.58,12.55,12.53,12.55
WASH,MES01N,"2016-05-06 01:19:00",220754,47.98,21.05,6.598,0,0,275.506,275.5,275.51,0.225,89.5,23.27,0.162,0.49,21.47,12.55,12.53,12.55
WASH,MES01N,"2016-05-06 01:20:00",220755,48.39,21.19,5.989,0,0,275.5121,275.51,275.52,0.449,66.14,23.22,0.602,0.49,21.48,12.55,12.53,12.56
WASH,MES01N,"2016-05-06 01:21:00",220756,48.05,21.16,5.438,0,0,275.518,275.51,275.52,0.436,57.8,23.16,0.6,0.49,21.47,12.54,12.51,12.55
WASH,MES01N,"2016-05-06 01:22:00",220757,45.73,21.36,4.887,0,0,275.5261,275.52,275.53,0.448,54.98,23.1,0.377,0.523,21.48,12.54,12.51,12.55
