Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
08:47:57, 413, 56, 98338, 0.00, 280.60, 4.26, 83.97, 5.6, 34.982853, -97.520772, 0.5
08:47:58, 414, 57, 98336, 0.00, 359.90, 4.28, 83.97, 5.6, 34.982853, -97.520772, 0.4
08:47:59, 414, 57, 98328, 0.00, 357.90, 4.36, 84.01, 5.6, 34.982855, -97.520772, 0.4
08:48:00, 415, 58, 98316, 0.00, 20.80, 4.42, 83.98, 5.6, 34.982855, -97.520772, 0.5
08:48:01, 416, 59, 98308, 0.00, 95.70, 4.48, 83.98, 5.6, 34.982855, -97.520772, 0.5
08:48:02, 417, 60, 98302, 0.00, 161.00, 4.50, 83.97, 5.6, 34.982855, -97.520772, 0.5
08:48:03, 418, 61, 98290, 0.00, 207.20, 4.50, 83.92, 5.6, 34.982855, -97.520773, 0.5
08:48:04, 418, 61, 98286, 0.00, 270.80, 4.52, 83.84, 5.6, 34.982855, -97.520773, 0.5
08:48:05, 418, 61, 98284, 0.00, 255.00, 4.54, 83.76, 5.6, 34.982853, -97.520775, 0.5
08:48:06, 419, 62, 98274, 0.00, 242.50, 4.54, 83.74, 5.6, 34.982853, -97.520777, 0.5
08:48:07, 419, 62, 98272, 0.00, 206.80, 4.54, 83.63, 5.6, 34.982852, -97.520777, 0.5
08:48:08, 420, 63, 98266, 0.00, 281.50, 4.50, 83.56, 5.6, 34.982852, -97.520780, 0.5
08:48:09, 420, 63, 98260, 0.00, 312.50, 4.48, 83.47, 5.6, 34.982852, -97.520780, 0.6
08:48:10, 421, 64, 98248, 0.00, 357.10, 4.50, 83.42, 5.6, 34.982852, -97.520780, 0.6
08:48:11, 422, 65, 98242, 0.00, 192.70, 4.54, 83.37, 5.6, 34.982850, -97.520782, 0.6
08:48:12, 421, 64, 98244, 0.00, 166.10, 4.54, 83.32, 5.6, 34.982850, -97.520782, 0.5
08:48:13, 422, 65, 98240, 0.00, 130.00, 4.52, 83.29, 5.6, 34.982850, -97.520782, 0.5
08:48:14, 423, 66, 98230, 0.00, 173.40, 4.50, 83.23, 5.6, 34.982850, -97.520782, 0.5
08:48:15, 423, 66, 98228, 0.00, 152.30, 4.44, 83.14, 5.6, 34.982850, -97.520783, 0.4
08:48:16, 423, 66, 98226, 0.00, 110.70, 4.42, 83.12, 5.6, 34.982848, -97.520783, 0.4
08:48:17, 423, 66, 98224, 0.00, 68.30, 4.38, 83.09, 5.6, 34.982848, -97.520783, 0.4
08:48:18, 424, 67, 98210, 0.00, 3.30, 4.32, 83.09, 5.6, 34.982850, -97.520783, 0.5
08:48:19, 424, 67, 98214, 0.00, 352.70, 4.28, 83.05, 5.6, 34.982850, -97.520783, 0.4
08:48:20, 424, 67, 98210, 0.00, 4.30, 4.24, 83.07, 5.6, 34.982850, -97.520785, 0.4
08:48:21, 425, 68, 98200, 0.00, 25.20, 4.26, 83.11, 5.5, 34.982852, -97.520785, 0.4
08:48:22, 426, 69, 98188, 0.00, 43.70, 4.34, 83.22, 5.5, 34.982852, -97.520785, 0.4
08:48:23, 427, 70, 98178, 0.00, 205.90, 4.36, 83.27, 5.5, 34.982852, -97.520785, 0.5
08:48:24, 427, 70, 98176, 0.00, 212.10, 4.40, 83.30, 5.5, 34.982852, -97.520785, 0.5
08:48:25, 428, 71, 98162, 0.00, 199.10, 4.42, 83.33, 5.5, 34.982850, -97.520785, 0.6
08:48:26, 428, 71, 98162, 0.00, 202.10, 4.50, 83.37, 5.5, 34.982850, -97.520787, 0.5
08:48:27, 429, 72, 98156, 0.00, 236.00, 4.60, 83.37, 5.5, 34.982848, -97.520787, 0.5
08:48:28, 429, 72, 98150, 0.00, 200.40, 4.66, 83.36, 5.6, 34.982848, -97.520787, 0.5
08:48:29, 430, 73, 98142, 0.00, 91.00, 4.70, 83.30, 5.6, 34.982848, -97.520787, 0.6
08:48:30, 430, 73, 98142, 0.00, 90.70, 4.74, 83.22, 5.6, 34.982848, -97.520787, 0.5
08:48:31, 431, 74, 98132, 0.00, 101.40, 4.78, 83.12, 5.6, 34.982848, -97.520785, 0.5
08:48:32, 432, 75, 98124, 0.00, 76.90, 4.82, 83.03, 5.6, 34.982848, -97.520785, 0.6
08:48:33, 432, 75, 98118, 0.00, 51.80, 4.86, 82.94, 5.6, 34.982848, -97.520783, 0.6
08:48:34, 433, 76, 98106, 0.00, 51.80, 4.94, 82.82, 5.6, 34.982848, -97.520783, 0.6
08:48:35, 434, 77, 98102, 0.00, 103.70, 4.92, 82.69, 5.7, 34.982850, -97.520783, 0.5
08:48:36, 434, 77, 98096, 0.00, 188.40, 4.88, 82.53, 5.7, 34.982850, -97.520783, 0.6
08:48:37, 434, 77, 98092, 0.00, 201.30, 4.84, 82.37, 5.7, 34.982848, -97.520783, 0.5
08:48:45, 438, 81, 98050, 0.00, 12.50, 4.90, 81.66, 5.7, 34.982848, -97.520783, 0.5
08:48:46, 438, 81, 98044, 0.00, 34.80, 4.92, 81.58, 5.7, 34.982848, -97.520783, 0.5
08:48:47, 439, 82, 98032, 0.00, 69.10, 4.94, 81.53, 5.7, 34.982848, -97.520783, 0.5
08:48:48, 440, 83, 98022, 0.00, 87.20, 4.96, 81.45, 5.7, 34.982848, -97.520783, 0.5
08:48:49, 441, 84, 98018, 0.00, 327.90, 4.96, 81.40, 5.7, 34.982848, -97.520783, 0.5
08:48:50, 442, 85, 98008, 0.00, 224.70, 4.96, 81.31, 5.7, 34.982848, -97.520783, 0.6
08:48:51, 441, 84, 98010, 0.00, 201.40, 4.90, 81.24, 5.7, 34.982848, -97.520785, 0.5
08:48:52, 442, 85, 98000, 0.00, 189.00, 4.88, 81.21, 5.7, 34.982848, -97.520785, 0.5
08:48:53, 443, 86, 97990, 0.00, 188.40, 4.92, 81.16, 5.7, 34.982847, -97.520785, 0.6
08:48:54, 443, 86, 97988, 0.00, 181.40, 5.02, 81.14, 5.7, 34.982847, -97.520787, 0.5
08:48:55, 444, 87, 97982, 0.00, 31.50, 5.16, 81.13, 5.8, 34.982848, -97.520788, 0.5
08:48:56, 444, 87, 97976, 0.00, 30.70, 5.26, 81.08, 5.8, 34.982848, -97.520788, 0.5
08:48:57, 445, 88, 97968, 0.00, 24.40, 5.32, 80.95, 5.8, 34.982848, -97.520788, 0.5
08:48:58, 445, 88, 97964, 0.00, 38.20, 5.38, 80.85, 5.9, 34.982848, -97.520787, 0.6
08:48:59, 446, 89, 97958, 0.00, 33.30, 5.44, 80.69, 5.9, 34.982848, -97.520787, 0.6
08:49:00, 446, 89, 97956, 0.00, 88.70, 5.48, 80.48, 5.9, 34.982850, -97.520787, 0.5
08:49:01, 447, 90, 97948, 0.00, 155.30, 5.54, 80.36, 6.0, 34.982850, -97.520787, 0.5
08:49:02, 447, 90, 97942, 0.00, 221.20, 5.54, 80.18, 6.0, 34.982848, -97.520787, 0.5
08:49:03, 448, 91, 97928, 0.00, 212.40, 5.60, 79.97, 6.0, 34.982848, -97.520787, 0.5
08:49:04, 448, 91, 97934, 0.00, 241.80, 5.66, 79.76, 6.1, 34.982850, -97.520788, 0.5
08:49:05, 449, 92, 97918, 0.00, 345.50, 5.68, 79.57, 6.1, 34.982850, -97.520788, 0.5
08:49:06, 449, 92, 97922, 0.00, 356.10, 5.72, 79.43, 6.1, 34.982850, -97.520788, 0.4
08:49:07, 449, 92, 97918, 0.00, 0.30, 5.74, 79.24, 6.2, 34.982852, -97.520788, 0.5
08:49:08, 449, 92, 97916, 0.00, 4.60, 5.76, 79.03, 6.2, 34.982853, -97.520790, 0.4
08:49:09, 450, 93, 97914, 0.10, 18.80, 5.80, 78.82, 6.2, 34.982855, -97.520788, 0.4
08:49:10, 450, 93, 97906, 0.20, 18.50, 5.82, 78.63, 6.3, 34.982858, -97.520788, 0.4
08:49:11, 449, 92, 97920, 0.10, 30.30, 5.84, 78.47, 6.3, 34.982858, -97.520787, 0.3
08:49:12, 449, 92, 97922, 0.00, 39.90, 5.84, 78.29, 6.3, 34.982858, -97.520787, 0.2
08:49:13, 449, 92, 97918, 0.00, 132.20, 5.86, 78.14, 6.3, 34.982858, -97.520785, 0.3
08:49:14, 450, 93, 97914, 0.00, 148.00, 5.88, 77.98, 6.3, 34.982857, -97.520785, 0.2
08:49:15, 449, 92, 97916, 0.00, 149.80, 5.90, 77.85, 6.4, 34.982855, -97.520785, 0.2
08:49:16, 450, 93, 97914, 0.00, 168.10, 5.92, 77.69, 6.4, 34.982853, -97.520787, 0.1
08:49:17, 450, 93, 97906, 0.00, 172.40, 5.96, 77.54, 6.4, 34.982853, -97.520787, 0.2
08:49:18, 449, 92, 97918, 0.00, 164.00, 5.98, 77.40, 6.5, 34.982850, -97.520788, 0.0
08:49:19, 450, 93, 97906, 0.00, 165.60, 6.00, 77.24, 6.5, 34.982848, -97.520790, 0.1
08:49:20, 450, 93, 97906, 0.00, 160.30, 6.00, 77.09, 6.5, 34.982847, -97.520790, 0.1
08:49:21, 450, 93, 97910, 0.00, 8.40, 5.98, 76.98, 6.5, 34.982847, -97.520792, 0.0
08:49:22, 450, 93, 97908, 0.00, 331.70, 5.86, 76.83, 6.5, 34.982845, -97.520793, 0.0
08:49:23, 450, 93, 97914, 0.00, 276.20, 5.66, 76.70, 6.5, 34.982845, -97.520793, -0.1
08:49:24, 449, 92, 97926, 0.00, 306.30, 5.48, 76.60, 6.5, 34.982845, -97.520793, -0.0
08:49:25, 448, 91, 97928, 0.00, 31.00, 5.44, 76.64, 6.4, 34.982845, -97.520793, -0.0
08:49:26, 449, 92, 97922, 0.00, 25.90, 5.52, 76.69, 6.4, 34.982847, -97.520792, -0.0
08:49:27, 449, 92, 97920, 0.00, 351.40, 5.56, 76.80, 6.4, 34.982847, -97.520793, -0.0
08:49:28, 450, 93, 97914, 0.00, 340.40, 5.68, 76.90, 6.4, 34.982848, -97.520793, 0.0
08:49:29, 449, 92, 97922, 0.00, 69.80, 5.76, 76.99, 6.4, 34.982848, -97.520792, -0.1
08:49:30, 449, 92, 97920, 0.00, 212.40, 5.84, 76.99, 6.5, 34.982848, -97.520792, -0.1
08:49:31, 450, 93, 97912, 0.00, 228.40, 5.88, 77.03, 6.5, 34.982848, -97.520792, 0.0
08:49:32, 449, 92, 97918, 0.00, 69.60, 5.90, 76.98, 6.5, 34.982847, -97.520790, -0.1
08:49:33, 450, 93, 97912, 0.00, 45.00, 5.96, 76.93, 6.5, 34.982848, -97.520790, -0.0
08:49:34, 450, 93, 97912, 0.00, 44.00, 6.00, 76.82, 6.5, 34.982848, -97.520790, -0.0
08:49:35, 451, 94, 97898, 0.00, 98.70, 6.00, 76.74, 6.6, 34.982848, -97.520792, 0.1
08:49:36, 450, 93, 97908, 0.00, 139.60, 5.98, 76.64, 6.6, 34.982848, -97.520792, 0.0
08:49:37, 449, 92, 97918, 0.00, 128.40, 5.98, 76.53, 6.6, 34.982848, -97.520792, 0.1
08:49:38, 449, 92, 97916, 0.00, 179.80, 5.90, 76.45, 6.6, 34.982847, -97.520793, 0.1
08:49:39, 449, 92, 97916, 0.00, 75.00, 5.88, 76.37, 6.6, 34.982847, -97.520792, 0.0
08:49:40, 451, 94, 97902, 0.00, 79.90, 5.88, 76.31, 6.6, 34.982845, -97.520790, 0.1
08:49:41, 449, 92, 97920, 0.00, 116.50, 5.90, 76.29, 6.6, 34.982845, -97.520790, -0.0
08:49:42, 450, 93, 97914, 0.00, 270.10, 5.96, 76.24, 6.6, 34.982845, -97.520792, 0.1
08:49:43, 449, 92, 97918, 0.00, 219.20, 6.04, 76.25, 6.6, 34.982845, -97.520790, 0.0
08:49:44, 450, 93, 97914, 0.00, 107.90, 6.08, 76.22, 6.6, 34.982843, -97.520790, -0.0
08:49:45, 451, 94, 97902, 0.00, 183.00, 6.14, 76.16, 6.7, 34.982843, -97.520788, 0.1
08:49:46, 450, 93, 97912, 0.00, 227.80, 6.16, 76.06, 6.7, 34.982842, -97.520790, 0.0
08:49:47, 449, 92, 97916, 0.00, 179.60, 6.14, 76.01, 6.7, 34.982842, -97.520790, -0.0
08:49:48, 449, 92, 97918, 0.00, 326.70, 6.06, 75.90, 6.7, 34.982842, -97.520790, -0.1
08:49:49, 449, 92, 97924, 0.00, 326.40, 6.00, 75.79, 6.7, 34.982842, -97.520790, -0.1
08:49:50, 450, 93, 97912, 0.00, 334.30, 5.90, 75.74, 6.7, 34.982842, -97.520790, 0.0
08:49:51, 450, 93, 97904, 0.00, 54.10, 5.82, 75.65, 6.6, 34.982842, -97.520790, 0.1
08:49:52, 450, 93, 97904, 0.00, 54.00, 5.72, 75.68, 6.6, 34.982842, -97.520790, 0.1
08:49:53, 450, 93, 97904, 0.00, 115.50, 5.64, 75.67, 6.6, 34.982840, -97.520788, -0.0
08:49:54, 450, 93, 97908, 0.00, 289.60, 5.58, 75.74, 6.6, 34.982840, -97.520788, 0.1
08:49:55, 450, 93, 97908, 0.00, 246.20, 5.52, 75.82, 6.6, 34.982838, -97.520790, 0.0
08:49:56, 450, 93, 97906, 0.00, 239.20, 5.42, 75.92, 6.5, 34.982838, -97.520792, 0.1
08:49:57, 450, 93, 97910, 0.00, 278.90, 5.38, 76.06, 6.5, 34.982838, -97.520792, 0.0
08:49:58, 450, 93, 97908, 0.00, 330.50, 5.38, 76.21, 6.5, 34.982838, -97.520793, -0.0
08:49:59, 450, 93, 97914, 0.00, 3.30, 5.36, 76.37, 6.5, 34.982838, -97.520795, -0.0
08:50:00, 450, 93, 97910, 0.00, 34.80, 5.32, 76.49, 6.4, 34.982838, -97.520795, 0.0
08:50:01, 450, 93, 97914, 0.00, 81.40, 5.30, 76.67, 6.4, 34.982840, -97.520795, 0.0
08:50:02, 450, 93, 97912, 0.00, 202.60, 5.28, 76.80, 6.4, 34.982838, -97.520795, 0.1
08:50:03, 450, 93, 97912, 0.00, 232.20, 5.24, 76.94, 6.4, 34.982838, -97.520797, 0.0
08:50:04, 450, 93, 97910, 0.00, 269.70, 5.22, 77.10, 6.3, 34.982838, -97.520797, -0.0
08:50:07, 450, 93, 97912, 0.00, 349.50, 5.30, 77.52, 6.3, 34.982843, -97.520793, -0.0
08:50:08, 450, 93, 97914, 0.00, 24.70, 5.38, 77.69, 6.3, 34.982843, -97.520793, -0.0
08:50:09, 449, 92, 97916, 0.00, 64.90, 5.44, 77.76, 6.3, 34.982843, -97.520793, -0.1
08:50:10, 450, 93, 97910, 0.00, 209.90, 5.48, 77.82, 6.3, 34.982843, -97.520793, 0.0
08:50:11, 450, 93, 97912, 0.00, 170.90, 5.48, 77.85, 6.3, 34.982843, -97.520793, -0.0
08:50:12, 449, 92, 97918, 0.00, 32.90, 5.48, 77.85, 6.3, 34.982843, -97.520795, -0.0
08:50:13, 449, 92, 97924, 0.00, 35.60, 5.52, 77.88, 6.3, 34.982845, -97.520793, -0.1
08:50:14, 448, 91, 97934, 0.00, 35.10, 5.54, 77.88, 6.3, 34.982845, -97.520793, -0.2
08:50:15, 447, 90, 97944, 0.00, 49.50, 5.48, 77.85, 6.3, 34.982847, -97.520793, -0.2
08:50:16, 447, 90, 97948, 0.00, 80.80, 5.42, 77.85, 6.3, 34.982847, -97.520793, -0.2
08:50:17, 446, 89, 97960, 0.00, 53.10, 5.40, 77.85, 6.3, 34.982848, -97.520792, -0.3
08:50:18, 444, 87, 97974, 0.10, 52.60, 5.38, 77.85, 6.3, 34.982850, -97.520792, -0.4
08:50:19, 445, 88, 97970, 0.00, 21.60, 5.38, 77.85, 6.3, 34.982850, -97.520792, -0.3
08:50:20, 444, 87, 97982, 0.00, 27.50, 5.42, 77.87, 6.3, 34.982853, -97.520792, -0.5
08:50:21, 444, 87, 97984, 0.00, 23.50, 5.46, 77.92, 6.3, 34.982855, -97.520792, -0.5
08:50:22, 444, 87, 97980, 0.00, 13.80, 5.52, 77.96, 6.3, 34.982855, -97.520792, -0.4
08:50:23, 443, 86, 97996, 0.00, 15.60, 5.54, 77.96, 6.3, 34.982857, -97.520792, -0.6
08:50:24, 442, 85, 98002, 0.00, 31.60, 5.56, 77.96, 6.3, 34.982858, -97.520792, -0.6
08:50:25, 442, 85, 98008, 0.00, 43.10, 5.60, 77.93, 6.3, 34.982860, -97.520790, -0.6
08:50:26, 441, 84, 98014, 0.10, 37.40, 5.58, 77.91, 6.3, 34.982862, -97.520792, -0.6
08:50:27, 440, 83, 98024, 0.10, 42.10, 5.54, 77.88, 6.3, 34.982862, -97.520790, -0.6
08:50:28, 440, 83, 98028, 0.10, 46.90, 5.54, 77.83, 6.3, 34.982863, -97.520790, -0.6
08:50:29, 439, 82, 98042, 0.10, 46.90, 5.58, 77.80, 6.3, 34.982863, -97.520788, -0.6
08:50:31, 437, 80, 98060, 0.10, 16.40, 5.62, 77.72, 6.3, 34.982865, -97.520787, -0.6
08:50:32, 437, 80, 98060, 0.00, 42.70, 5.62, 77.70, 6.3, 34.982867, -97.520787, -0.6
08:50:33, 436, 79, 98072, 0.00, 30.70, 5.60, 77.67, 6.3, 34.982867, -97.520787, -0.6
08:50:34, 436, 79, 98076, 0.00, 12.80, 5.60, 77.64, 6.3, 34.982868, -97.520787, -0.6
08:50:35, 435, 78, 98086, 0.00, 8.90, 5.54, 77.62, 6.3, 34.982868, -97.520785, -0.7
08:50:36, 434, 77, 98098, 0.00, 8.90, 5.52, 77.56, 6.3, 34.982868, -97.520785, -0.7
08:50:37, 433, 76, 98108, 0.10, 24.00, 5.44, 77.56, 6.3, 34.982870, -97.520785, -0.7
08:50:38, 433, 76, 98114, 0.10, 24.00, 5.38, 77.58, 6.3, 34.982870, -97.520785, -0.7
08:50:39, 431, 74, 98126, 0.10, 30.50, 5.34, 77.60, 6.2, 34.982872, -97.520783, -0.7
08:50:41, 430, 73, 98140, 0.00, 30.70, 5.24, 77.73, 6.2, 34.982873, -97.520782, -0.7
08:50:42, 430, 73, 98146, 0.00, 227.50, 5.18, 77.81, 6.2, 34.982873, -97.520782, -0.7
08:50:43, 430, 73, 98142, 0.00, 188.50, 5.12, 77.88, 6.1, 34.982873, -97.520782, -0.6
08:50:44, 429, 72, 98156, 0.00, 116.70, 5.04, 78.01, 6.1, 34.982873, -97.520783, -0.7
08:50:45, 428, 71, 98162, 0.00, 116.70, 4.96, 78.10, 6.1, 34.982872, -97.520782, -0.6
08:50:46, 428, 71, 98172, 0.10, 137.10, 4.94, 78.24, 6.1, 34.982872, -97.520780, -0.7
08:50:47, 427, 70, 98184, 0.10, 137.10, 4.90, 78.42, 6.0, 34.982870, -97.520778, -0.7
08:50:48, 426, 69, 98192, 0.10, 140.50, 4.86, 78.58, 6.0, 34.982868, -97.520775, -0.7
08:50:49, 426, 69, 98194, 0.20, 123.10, 4.84, 78.73, 6.0, 34.982868, -97.520775, -0.6
08:50:50, 425, 68, 98198, 0.10, 38.30, 4.78, 78.88, 6.0, 34.982870, -97.520773, -0.6
08:50:52, 422, 65, 98232, 0.00, 39.00, 4.70, 79.22, 5.9, 34.982870, -97.520772, -0.7
08:50:53, 422, 65, 98238, 0.00, 18.90, 4.70, 79.40, 5.9, 34.982872, -97.520772, -0.7
08:51:01, 418, 61, 98290, 0.30, 43.50, 4.64, 80.58, 5.8, 34.982873, -97.520767, -0.7
08:51:02, 417, 60, 98296, 0.20, 62.20, 4.60, 80.71, 5.8, 34.982872, -97.520765, -0.7
08:51:03, 415, 58, 98318, 0.10, 68.80, 4.56, 80.82, 5.8, 34.982873, -97.520763, -0.8
08:51:04, 415, 58, 98318, 0.10, 65.40, 4.50, 80.92, 5.7, 34.982873, -97.520763, -0.7
08:51:05, 414, 57, 98326, 0.10, 64.20, 4.44, 81.01, 5.7, 34.982873, -97.520762, -0.6
08:51:07, 414, 57, 98336, 0.00, 236.30, 4.42, 81.25, 5.6, 34.982873, -97.520762, -0.7
08:51:08, 412, 55, 98350, 0.00, 144.70, 4.42, 81.38, 5.7, 34.982873, -97.520762, -0.7
08:51:09, 413, 56, 98344, 0.00, 108.70, 4.40, 81.54, 5.6, 34.982873, -97.520762, -0.6
08:51:10, 412, 55, 98360, 0.10, 125.20, 4.40, 81.67, 5.6, 34.982873, -97.520760, -0.7
08:51:11, 410, 53, 98374, 0.10, 110.30, 4.40, 81.80, 5.6, 34.982873, -97.520760, -0.7
08:51:12, 410, 53, 98376, 0.00, 105.20, 4.38, 81.94, 5.6, 34.982872, -97.520757, -0.7
08:51:14, 410, 53, 98374, 0.00, 43.30, 4.36, 82.14, 5.6, 34.982872, -97.520757, -0.5
08:51:16, 409, 52, 98392, 0.00, 64.00, 4.36, 82.36, 5.6, 34.982872, -97.520757, -0.5
08:51:17, 408, 51, 98402, 0.00, 296.40, 4.34, 82.43, 5.6, 34.982872, -97.520755, -0.6
08:51:18, 407, 50, 98412, 0.10, 282.40, 4.34, 82.54, 5.6, 34.982872, -97.520757, -0.6
08:51:19, 406, 49, 98430, 0.20, 350.00, 4.30, 82.58, 5.6, 34.982873, -97.520758, -0.6
08:51:20, 404, 47, 98446, 0.30, 346.30, 4.28, 82.69, 5.5, 34.982875, -97.520758, -0.7
08:51:21, 404, 47, 98454, 0.20, 7.80, 4.26, 82.74, 5.5, 34.982877, -97.520758, -0.7
08:51:22, 403, 46, 98460, 0.00, 64.30, 4.26, 82.78, 5.5, 34.982877, -97.520758, -0.8
08:51:23, 402, 45, 98470, 0.10, 114.30, 4.26, 82.87, 5.5, 34.982877, -97.520757, -0.7
08:51:23, 403, 46, 98466, 0.10, 101.50, 4.26, 82.94, 5.4, 34.982877, -97.520755, -0.6
08:51:24, 401, 44, 98482, 0.10, 89.90, 4.22, 83.02, 5.4, 34.982877, -97.520753, -0.7
