Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
09:08:49, 451, 94, 97924, 0.00, 200.60, 5.96, 75.64, 6.9, 34.982893, -97.520817, -0.2
09:08:50, 451, 94, 97932, 0.00, 105.10, 5.92, 75.69, 6.9, 34.982893, -97.520817, -0.2
09:08:51, 450, 93, 97944, 0.00, 127.30, 5.90, 75.77, 6.9, 34.982893, -97.520815, -0.3
09:08:52, 450, 93, 97938, 0.10, 75.50, 5.90, 75.84, 6.9, 34.982893, -97.520815, -0.2
09:08:53, 450, 93, 97936, 0.10, 94.80, 5.84, 75.91, 6.9, 34.982893, -97.520812, -0.3
09:08:54, 450, 93, 97942, 0.00, 97.10, 5.76, 75.99, 6.8, 34.982893, -97.520810, -0.3
09:08:55, 449, 92, 97948, 0.00, 196.70, 5.76, 76.12, 6.8, 34.982892, -97.520808, -0.3
09:08:56, 448, 91, 97960, 0.10, 227.40, 5.76, 76.23, 6.8, 34.982892, -97.520808, -0.4
09:08:57, 448, 91, 97956, 0.10, 244.40, 5.72, 76.34, 6.8, 34.982892, -97.520810, -0.3
09:08:58, 447, 90, 97974, 0.00, 140.70, 5.70, 76.47, 6.8, 34.982890, -97.520812, -0.5
09:08:59, 446, 89, 97980, 0.00, 151.50, 5.68, 76.56, 6.8, 34.982890, -97.520812, -0.5
09:09:00, 446, 89, 97984, 0.00, 134.60, 5.66, 76.70, 6.8, 34.982890, -97.520812, -0.5
09:09:01, 445, 88, 97996, 0.00, 50.60, 5.68, 76.80, 6.7, 34.982888, -97.520812, -0.5
09:09:02, 445, 88, 98002, 0.00, 1.20, 5.74, 76.97, 6.7, 34.982890, -97.520812, -0.5
09:09:03, 443, 86, 98016, 0.10, 357.40, 5.78, 77.05, 6.7, 34.982890, -97.520810, -0.6
09:09:04, 443, 86, 98026, 0.10, 355.40, 5.88, 77.11, 6.7, 34.982892, -97.520810, -0.5
09:09:05, 443, 86, 98026, 0.10, 14.00, 5.98, 77.14, 6.7, 34.982892, -97.520810, -0.6
09:09:07, 442, 85, 98036, 0.00, 61.90, 6.00, 77.11, 6.8, 34.982892, -97.520808, -0.7
09:09:07, 441, 84, 98044, 0.10, 118.70, 5.98, 77.09, 6.8, 34.982890, -97.520805, -0.7
09:09:08, 441, 84, 98042, 0.10, 131.80, 5.94, 77.05, 6.8, 34.982888, -97.520803, -0.6
09:09:09, 440, 83, 98058, 0.10, 143.40, 5.88, 77.03, 6.8, 34.982887, -97.520802, -0.6
09:09:10, 440, 83, 98060, 0.00, 159.60, 5.82, 76.99, 6.7, 34.982887, -97.520802, -0.6
09:09:11, 438, 81, 98074, 0.00, 193.10, 5.78, 77.02, 6.7, 34.982885, -97.520800, -0.7
09:09:13, 438, 81, 98078, 0.00, 116.10, 5.76, 77.05, 6.7, 34.982885, -97.520800, -0.7
09:09:13, 438, 81, 98082, 0.00, 36.10, 5.74, 77.08, 6.7, 34.982885, -97.520800, -0.6
09:09:15, 437, 80, 98086, 0.00, 22.30, 5.72, 77.12, 6.7, 34.982885, -97.520800, -0.6
09:09:15, 438, 81, 98082, 0.00, 38.10, 5.68, 77.17, 6.7, 34.982887, -97.520800, -0.5
09:09:17, 437, 80, 98088, 0.00, 27.50, 5.66, 77.25, 6.7, 34.982887, -97.520800, -0.4
09:09:17, 437, 80, 98094, 0.00, 238.80, 5.62, 77.33, 6.7, 34.982887, -97.520800, -0.5
09:09:19, 437, 80, 98092, 0.00, 220.60, 5.56, 77.44, 6.6, 34.982887, -97.520800, -0.4
09:09:19, 435, 78, 98110, 0.00, 269.40, 5.54, 77.54, 6.6, 34.982887, -97.520800, -0.5
09:09:20, 434, 77, 98124, 0.00, 305.90, 5.48, 77.63, 6.6, 34.982887, -97.520800, -0.5
09:09:21, 434, 77, 98132, 0.00, 299.90, 5.40, 77.76, 6.6, 34.982887, -97.520802, -0.5
09:09:23, 434, 77, 98130, 0.00, 299.90, 5.34, 77.86, 6.6, 34.982887, -97.520802, -0.5
09:09:23, 432, 75, 98144, 0.00, 220.20, 5.32, 78.05, 6.6, 34.982887, -97.520802, -0.5
09:09:25, 432, 75, 98144, 0.00, 220.20, 5.30, 78.21, 6.6, 34.982887, -97.520803, -0.5
09:09:26, 432, 75, 98146, 0.00, 176.80, 5.32, 78.39, 6.5, 34.982887, -97.520803, -0.5
09:09:27, 432, 75, 98146, 0.00, 184.50, 5.32, 78.54, 6.5, 34.982887, -97.520803, -0.4
09:09:28, 431, 74, 98156, 0.00, 177.00, 5.30, 78.68, 6.5, 34.982887, -97.520803, -0.5
09:09:29, 431, 74, 98158, 0.00, 172.50, 5.28, 78.83, 6.5, 34.982887, -97.520803, -0.5
09:09:30, 430, 73, 98172, 0.00, 92.30, 5.26, 78.99, 6.5, 34.982887, -97.520802, -0.6
09:09:31, 429, 72, 98182, 0.00, 90.20, 5.22, 79.12, 6.5, 34.982887, -97.520802, -0.6
09:09:32, 428, 71, 98200, 0.00, 92.00, 5.16, 79.24, 6.5, 34.982887, -97.520802, -0.6
09:09:33, 428, 71, 98202, 0.00, 93.30, 5.12, 79.40, 6.5, 34.982885, -97.520802, -0.6
09:09:41, 424, 67, 98238, 0.00, 110.90, 5.08, 80.64, 6.4, 34.982887, -97.520803, -0.5
09:09:42, 423, 66, 98252, 0.00, 110.90, 5.10, 80.75, 6.4, 34.982885, -97.520802, -0.5
09:09:43, 423, 66, 98258, 0.00, 107.00, 5.08, 80.85, 6.4, 34.982885, -97.520800, -0.5
09:09:44, 422, 65, 98264, 0.10, 99.90, 5.04, 80.96, 6.4, 34.982885, -97.520797, -0.4
09:09:45, 422, 65, 98270, 0.10, 98.80, 5.04, 81.07, 6.4, 34.982887, -97.520795, -0.5
09:09:46, 421, 64, 98274, 0.00, 106.20, 5.04, 81.17, 6.4, 34.982885, -97.520793, -0.4
09:09:47, 422, 65, 98272, 0.00, 133.90, 5.06, 81.25, 6.3, 34.982885, -97.520793, -0.4
09:09:48, 421, 64, 98284, 0.00, 241.30, 5.08, 81.33, 6.3, 34.982885, -97.520793, -0.4
09:09:49, 420, 63, 98286, 0.00, 257.90, 5.08, 81.38, 6.3, 34.982885, -97.520793, -0.4
09:09:50, 420, 63, 98288, 0.00, 234.00, 5.10, 81.46, 6.3, 34.982885, -97.520793, -0.4
09:09:51, 419, 62, 98298, 0.00, 236.60, 5.10, 81.51, 6.3, 34.982885, -97.520793, -0.4
09:09:52, 418, 61, 98312, 0.00, 225.40, 5.08, 81.56, 6.3, 34.982885, -97.520795, -0.5
09:09:53, 417, 60, 98322, 0.00, 125.90, 5.08, 81.62, 6.3, 34.982885, -97.520795, -0.6
09:09:54, 416, 59, 98332, 0.00, 108.20, 5.10, 81.67, 6.3, 34.982885, -97.520795, -0.6
09:09:55, 416, 59, 98332, 0.00, 81.60, 5.06, 81.70, 6.3, 34.982885, -97.520793, -0.5
09:09:56, 415, 58, 98346, 0.00, 66.60, 5.02, 81.75, 6.3, 34.982885, -97.520793, -0.6
09:09:57, 415, 58, 98346, 0.00, 317.10, 4.98, 81.76, 6.2, 34.982885, -97.520793, -0.5
09:09:58, 414, 57, 98358, 0.00, 202.10, 4.98, 81.82, 6.2, 34.982885, -97.520793, -0.6
09:09:59, 415, 58, 98354, 0.00, 167.40, 4.98, 81.89, 6.2, 34.982885, -97.520793, -0.5
09:10:00, 414, 57, 98364, 0.00, 162.00, 4.96, 81.95, 6.2, 34.982883, -97.520793, -0.6
09:10:01, 413, 56, 98370, 0.00, 159.50, 4.94, 82.03, 6.2, 34.982883, -97.520793, -0.6
09:10:02, 413, 56, 98370, 0.00, 171.50, 4.92, 82.08, 6.2, 34.982883, -97.520793, -0.6
09:10:03, 413, 56, 98372, 0.00, 154.10, 4.88, 82.16, 6.2, 34.982883, -97.520793, -0.6
09:10:04, 412, 55, 98384, 0.00, 169.70, 4.86, 82.24, 6.2, 34.982883, -97.520793, -0.6
09:10:05, 411, 54, 98396, 0.00, 173.60, 4.84, 82.32, 6.2, 34.982883, -97.520793, -0.5
09:10:06, 410, 53, 98408, 0.00, 223.20, 4.84, 82.42, 6.2, 34.982882, -97.520793, -0.6
09:10:07, 409, 52, 98420, 0.00, 263.70, 4.82, 82.49, 6.2, 34.982882, -97.520793, -0.6
09:10:08, 409, 52, 98426, 0.00, 275.10, 4.82, 82.59, 6.1, 34.982882, -97.520795, -0.6
09:10:09, 409, 52, 98422, 0.00, 257.30, 4.80, 82.69, 6.1, 34.982882, -97.520793, -0.5
09:10:10, 408, 51, 98434, 0.00, 151.10, 4.80, 82.80, 6.1, 34.982882, -97.520792, -0.6
09:10:11, 408, 51, 98436, 0.00, 124.00, 4.80, 82.88, 6.1, 34.982882, -97.520792, -0.5
09:10:12, 408, 51, 98434, 0.00, 126.50, 4.82, 82.93, 6.1, 34.982882, -97.520790, -0.5
09:10:13, 407, 50, 98444, 0.00, 153.30, 4.82, 83.05, 6.1, 34.982882, -97.520790, -0.5
09:10:14, 407, 50, 98440, 0.00, 177.60, 4.84, 83.13, 6.1, 34.982880, -97.520790, -0.5
09:10:15, 407, 50, 98448, 0.00, 174.30, 4.86, 83.18, 6.1, 34.982880, -97.520790, -0.5
09:10:16, 406, 49, 98458, 0.00, 138.50, 4.88, 83.23, 6.1, 34.982880, -97.520790, -0.6
09:10:17, 405, 48, 98472, 0.00, 73.50, 4.88, 83.27, 6.1, 34.982880, -97.520790, -0.6
09:10:18, 404, 47, 98474, 0.00, 74.00, 4.92, 83.29, 6.1, 34.982880, -97.520790, -0.5
09:10:19, 403, 46, 98486, 0.00, 99.10, 4.92, 83.32, 6.1, 34.982880, -97.520788, -0.5
09:10:20, 403, 46, 98490, 0.00, 122.20, 4.94, 83.34, 6.1, 34.982880, -97.520788, -0.5
09:10:21, 403, 46, 98494, 0.10, 125.00, 4.96, 83.34, 6.1, 34.982878, -97.520787, -0.4
09:10:22, 403, 46, 98496, 0.10, 132.80, 4.96, 83.32, 6.2, 34.982878, -97.520787, -0.5
09:10:23, 402, 45, 98504, 0.00, 135.70, 4.96, 83.29, 6.2, 34.982878, -97.520785, -0.5
09:10:24, 402, 45, 98502, 0.00, 156.40, 4.98, 83.29, 6.2, 34.982877, -97.520785, -0.4
09:10:25, 401, 44, 98514, 0.00, 168.60, 4.98, 83.27, 6.2, 34.982877, -97.520785, -0.5
09:10:26, 400, 43, 98522, 0.00, 151.40, 4.96, 83.27, 6.2, 34.982877, -97.520783, -0.5
09:10:27, 400, 43, 98526, 0.10, 149.30, 4.96, 83.27, 6.2, 34.982875, -97.520783, -0.6
09:10:28, 398, 41, 98548, 0.10, 137.40, 4.96, 83.27, 6.2, 34.982875, -97.520783, -0.7
09:10:29, 398, 41, 98550, 0.10, 124.40, 4.94, 83.29, 6.2, 34.982873, -97.520782, -0.6
09:10:30, 397, 40, 98556, 0.10, 127.40, 4.92, 83.29, 6.2, 34.982873, -97.520782, -0.5
09:10:31, 397, 40, 98556, 0.10, 121.30, 4.90, 83.29, 6.2, 34.982872, -97.520780, -0.5
09:10:32, 397, 40, 98560, 0.10, 117.20, 4.88, 83.32, 6.2, 34.982872, -97.520778, -0.5
09:10:33, 397, 40, 98566, 0.00, 93.40, 4.88, 83.34, 6.2, 34.982872, -97.520778, -0.5
09:10:34, 396, 39, 98576, 0.00, 94.70, 4.88, 83.36, 6.2, 34.982872, -97.520777, -0.5
09:10:35, 396, 39, 98576, 0.00, 110.20, 4.86, 83.39, 6.2, 34.982872, -97.520777, -0.5
09:10:36, 395, 38, 98586, 0.00, 118.40, 4.86, 83.42, 6.2, 34.982872, -97.520775, -0.5
09:10:37, 395, 38, 98588, 0.00, 118.70, 4.86, 83.47, 6.2, 34.982870, -97.520775, -0.6
09:10:38, 394, 37, 98598, 0.00, 108.90, 4.86, 83.56, 6.2, 34.982870, -97.520773, -0.6
09:10:39, 394, 37, 98602, 0.00, 83.80, 4.88, 83.63, 6.1, 34.982870, -97.520773, -0.5
09:10:40, 393, 36, 98612, 0.00, 92.80, 4.88, 83.74, 6.1, 34.982870, -97.520773, -0.6
09:10:41, 392, 35, 98622, 0.00, 88.30, 4.88, 83.81, 6.1, 34.982870, -97.520772, -0.5
09:10:42, 391, 34, 98630, 0.00, 99.90, 4.92, 83.85, 6.1, 34.982870, -97.520770, -0.5
09:10:43, 391, 34, 98636, 0.00, 103.70, 4.92, 83.89, 6.1, 34.982870, -97.520770, -0.5
09:10:44, 391, 34, 98638, 0.00, 100.40, 4.94, 83.92, 6.1, 34.982870, -97.520770, -0.5
09:10:45, 390, 33, 98640, 0.00, 80.70, 4.92, 83.92, 6.1, 34.982870, -97.520772, -0.5
09:10:46, 389, 32, 98652, 0.00, 80.80, 4.92, 83.92, 6.2, 34.982868, -97.520773, -0.6
09:10:47, 389, 32, 98652, 0.00, 80.80, 4.94, 83.92, 6.2, 34.982868, -97.520773, -0.5
09:10:48, 390, 33, 98646, 0.00, 60.50, 4.96, 83.89, 6.2, 34.982870, -97.520772, -0.5
09:10:49, 388, 31, 98664, 0.00, 69.70, 4.96, 83.87, 6.2, 34.982870, -97.520772, -0.5
09:10:50, 388, 31, 98668, 0.00, 79.80, 4.96, 83.81, 6.2, 34.982870, -97.520772, -0.5
09:10:51, 387, 30, 98674, 0.00, 118.30, 4.98, 83.81, 6.2, 34.982870, -97.520772, -0.5
09:10:52, 387, 30, 98676, 0.00, 115.20, 4.98, 83.79, 6.2, 34.982870, -97.520770, -0.5
