Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
08:47:24, 402, 45, 98468, 0.20, 146.00, 4.28, 82.47, 7.5, 34.982888, -97.520762, 0.5
08:47:25, 402, 45, 98468, 0.10, 144.80, 4.26, 82.49, 7.4, 34.982887, -97.520760, 0.5
08:47:26, 403, 46, 98456, 0.10, 151.50, 4.24, 82.49, 7.4, 34.982885, -97.520758, 0.5
08:47:27, 404, 47, 98444, 0.10, 150.90, 4.22, 82.54, 7.4, 34.982885, -97.520757, 0.6
08:47:28, 404, 47, 98440, 0.10, 150.50, 4.20, 82.56, 7.4, 34.982883, -97.520757, 0.6
08:47:29, 404, 47, 98442, 0.10, 151.50, 4.18, 82.62, 7.3, 34.982882, -97.520755, 0.6
08:47:30, 405, 48, 98430, 0.10, 152.90, 4.18, 82.67, 7.3, 34.982880, -97.520755, 0.6
08:47:31, 404, 47, 98434, 0.10, 154.70, 4.16, 82.72, 7.3, 34.982878, -97.520753, 0.5
08:47:32, 405, 48, 98430, 0.10, 156.50, 4.16, 82.77, 7.3, 34.982877, -97.520753, 0.5
08:47:33, 405, 48, 98426, 0.10, 158.30, 4.16, 82.85, 7.3, 34.982875, -97.520752, 0.5
08:47:34, 406, 49, 98416, 0.20, 160.30, 4.14, 82.88, 7.2, 34.982870, -97.520750, 0.5
08:47:35, 406, 49, 98412, 0.20, 162.30, 4.14, 82.93, 7.2, 34.982867, -97.520748, 0.5
08:47:36, 406, 49, 98410, 0.20, 163.70, 4.14, 82.98, 7.2, 34.982863, -97.520747, 0.4
08:47:37, 407, 50, 98400, 0.20, 165.60, 4.14, 83.04, 7.1, 34.982862, -97.520747, 0.5
08:47:38, 409, 52, 98386, 0.20, 167.30, 4.14, 83.09, 7.1, 34.982860, -97.520747, 0.5
08:47:39, 409, 52, 98386, 0.20, 168.40, 4.14, 83.11, 7.1, 34.982858, -97.520745, 0.4
08:47:40, 409, 52, 98382, 0.20, 169.10, 4.12, 83.11, 7.1, 34.982855, -97.520745, 0.4
08:47:41, 409, 52, 98376, 0.20, 170.10, 4.10, 83.19, 7.1, 34.982853, -97.520745, 0.5
08:47:42, 410, 53, 98374, 0.20, 172.20, 4.10, 83.22, 7.1, 34.982852, -97.520745, 0.4
08:47:43, 410, 53, 98368, 0.20, 174.00, 4.08, 83.27, 7.1, 34.982848, -97.520745, 0.5
08:47:44, 410, 53, 98368, 0.20, 179.20, 4.08, 83.33, 7.1, 34.982847, -97.520745, 0.4
08:47:45, 411, 54, 98356, 0.20, 181.90, 4.10, 83.38, 7.0, 34.982845, -97.520745, 0.5
08:47:46, 412, 55, 98340, 0.20, 184.50, 4.12, 83.43, 7.0, 34.982842, -97.520745, 0.5
08:47:47, 412, 55, 98342, 0.20, 186.80, 4.14, 83.48, 7.0, 34.982840, -97.520745, 0.5
08:47:48, 413, 56, 98336, 0.20, 186.80, 4.14, 83.51, 7.0, 34.982837, -97.520745, 0.5
08:47:49, 414, 57, 98324, 0.20, 176.10, 4.18, 83.53, 7.0, 34.982835, -97.520745, 0.5
08:47:50, 414, 57, 98322, 0.20, 176.10, 4.20, 83.56, 7.0, 34.982833, -97.520745, 0.5
08:47:51, 414, 57, 98326, 0.10, 171.20, 4.20, 83.59, 7.0, 34.982832, -97.520745, 0.4
08:47:52, 415, 58, 98308, 0.10, 171.20, 4.20, 83.59, 7.0, 34.982830, -97.520743, 0.5
08:47:53, 415, 58, 98306, 0.10, 163.50, 4.20, 83.59, 7.0, 34.982828, -97.520743, 0.5
08:47:54, 417, 60, 98290, 0.10, 162.40, 4.20, 83.59, 7.0, 34.982828, -97.520742, 0.6
08:47:55, 416, 59, 98294, 0.10, 156.90, 4.20, 83.56, 7.0, 34.982827, -97.520742, 0.5
08:47:56, 417, 60, 98288, 0.00, 153.80, 4.20, 83.53, 7.0, 34.982825, -97.520740, 0.6
08:47:57, 417, 60, 98288, 0.00, 155.00, 4.20, 83.53, 7.0, 34.982825, -97.520740, 0.5
08:47:58, 418, 61, 98274, 0.00, 148.00, 4.24, 83.53, 7.0, 34.982825, -97.520740, 0.5
08:47:59, 418, 61, 98278, 0.10, 46.60, 4.28, 83.57, 7.0, 34.982825, -97.520740, 0.4
08:48:00, 418, 61, 98270, 0.10, 73.20, 4.32, 83.57, 7.0, 34.982825, -97.520738, 0.5
08:48:01, 418, 61, 98274, 0.00, 101.00, 4.38, 83.57, 7.0, 34.982825, -97.520737, 0.4
08:48:02, 421, 64, 98242, 0.00, 124.50, 4.40, 83.56, 7.0, 34.982825, -97.520737, 0.6
08:48:03, 421, 64, 98244, 0.00, 141.70, 4.42, 83.54, 7.0, 34.982825, -97.520735, 0.6
08:48:04, 422, 65, 98228, 0.00, 141.70, 4.44, 83.49, 7.0, 34.982825, -97.520735, 0.6
08:48:05, 421, 64, 98238, 0.00, 195.50, 4.44, 83.40, 7.0, 34.982825, -97.520735, 0.5
08:48:06, 422, 65, 98228, 0.00, 188.90, 4.46, 83.36, 7.0, 34.982823, -97.520735, 0.4
08:48:07, 423, 66, 98220, 0.00, 174.60, 4.46, 83.30, 7.0, 34.982825, -97.520733, 0.5
08:48:08, 422, 65, 98222, 0.00, 225.90, 4.44, 83.22, 7.0, 34.982825, -97.520733, 0.5
08:48:09, 423, 66, 98210, 0.00, 174.10, 4.42, 83.17, 7.0, 34.982825, -97.520733, 0.6
08:48:10, 424, 67, 98204, 0.00, 84.20, 4.44, 83.12, 7.0, 34.982825, -97.520730, 0.5
08:48:11, 424, 67, 98200, 0.00, 107.30, 4.46, 83.07, 7.0, 34.982825, -97.520728, 0.6
08:48:12, 424, 67, 98200, 0.00, 112.30, 4.46, 83.04, 7.0, 34.982825, -97.520727, 0.5
08:48:13, 425, 68, 98188, 0.00, 117.10, 4.42, 83.01, 7.0, 34.982825, -97.520725, 0.6
08:48:14, 426, 69, 98180, 0.00, 172.80, 4.40, 82.96, 7.0, 34.982825, -97.520723, 0.4
08:48:15, 426, 69, 98178, 0.00, 199.90, 4.38, 82.87, 7.0, 34.982825, -97.520723, 0.5
08:48:16, 426, 69, 98180, 0.00, 217.50, 4.36, 82.84, 7.1, 34.982825, -97.520722, 0.3
08:48:17, 427, 70, 98168, 0.00, 229.00, 4.34, 82.82, 7.0, 34.982823, -97.520722, 0.5
08:48:18, 427, 70, 98168, 0.00, 257.50, 4.32, 82.82, 7.0, 34.982823, -97.520720, 0.4
08:48:19, 428, 71, 98156, 0.00, 345.30, 4.32, 82.82, 7.0, 34.982823, -97.520718, 0.5
08:48:20, 428, 71, 98152, 0.00, 71.70, 4.28, 82.78, 7.0, 34.982823, -97.520717, 0.5
08:48:21, 429, 72, 98144, 0.00, 80.00, 4.30, 82.78, 7.0, 34.982825, -97.520715, 0.5
08:48:22, 430, 73, 98128, 0.00, 99.60, 4.32, 82.82, 6.9, 34.982823, -97.520715, 0.5
08:48:23, 431, 74, 98118, 0.00, 124.10, 4.36, 82.82, 6.9, 34.982822, -97.520713, 0.6
08:48:24, 431, 74, 98122, 0.10, 166.10, 4.38, 82.84, 7.0, 34.982820, -97.520715, 0.6
08:48:25, 431, 74, 98118, 0.00, 177.20, 4.40, 82.91, 7.0, 34.982818, -97.520715, 0.5
08:48:26, 431, 74, 98116, 0.10, 206.70, 4.46, 82.88, 7.0, 34.982817, -97.520715, 0.5
08:48:27, 434, 77, 98092, 0.00, 241.10, 4.54, 82.88, 7.0, 34.982817, -97.520715, 0.6
08:48:28, 433, 76, 98096, 0.00, 269.60, 4.60, 82.85, 7.0, 34.982817, -97.520715, 0.6
08:48:29, 434, 77, 98088, 0.00, 231.40, 4.60, 82.80, 7.0, 34.982817, -97.520713, 0.6
08:48:30, 435, 78, 98078, 0.00, 139.10, 4.64, 82.76, 7.0, 34.982817, -97.520713, 0.6
08:48:31, 434, 77, 98082, 0.00, 133.80, 4.68, 82.68, 7.0, 34.982815, -97.520712, 0.5
08:48:32, 435, 78, 98078, 0.00, 71.70, 4.72, 82.60, 7.0, 34.982817, -97.520710, 0.5
08:48:33, 435, 78, 98070, 0.00, 37.00, 4.76, 82.56, 7.0, 34.982817, -97.520710, 0.5
08:48:34, 436, 79, 98068, 0.00, 55.60, 4.80, 82.46, 7.0, 34.982817, -97.520708, 0.4
08:48:35, 438, 81, 98042, 0.00, 86.90, 4.78, 82.38, 7.0, 34.982817, -97.520707, 0.5
08:48:36, 437, 80, 98054, 0.00, 145.30, 4.78, 82.27, 7.1, 34.982817, -97.520707, 0.5
08:48:37, 438, 81, 98038, 0.00, 162.30, 4.76, 82.14, 7.0, 34.982817, -97.520705, 0.6
08:48:38, 439, 82, 98032, 0.00, 180.20, 4.80, 82.04, 7.0, 34.982815, -97.520705, 0.6
08:48:39, 439, 82, 98022, 0.00, 235.00, 4.80, 81.96, 7.1, 34.982815, -97.520705, 0.5
08:48:40, 440, 83, 98014, 0.00, 308.30, 4.80, 81.85, 7.0, 34.982815, -97.520707, 0.6
08:48:41, 440, 83, 98012, 0.00, 328.80, 4.82, 81.75, 7.1, 34.982815, -97.520707, 0.5
08:48:42, 441, 84, 98006, 0.00, 27.00, 4.80, 81.67, 7.1, 34.982815, -97.520705, 0.5
08:48:45, 442, 85, 97988, 0.00, 199.70, 4.84, 81.49, 7.1, 34.982815, -97.520702, 0.6
08:48:46, 442, 85, 97988, 0.00, 141.60, 4.86, 81.40, 7.1, 34.982815, -97.520702, 0.6
08:48:47, 443, 86, 97982, 0.00, 46.30, 4.88, 81.33, 7.1, 34.982817, -97.520703, 0.4
08:48:48, 443, 86, 97978, 0.00, 205.50, 4.94, 81.24, 7.1, 34.982817, -97.520703, 0.5
08:48:49, 444, 87, 97964, 0.00, 222.50, 4.92, 81.17, 7.1, 34.982817, -97.520703, 0.5
08:48:50, 444, 87, 97968, 0.00, 247.90, 4.88, 81.09, 7.1, 34.982817, -97.520707, 0.4
08:48:51, 445, 88, 97954, 0.00, 240.50, 4.84, 81.04, 7.1, 34.982818, -97.520712, 0.5
08:48:52, 445, 88, 97952, 0.00, 257.00, 4.82, 80.96, 7.1, 34.982818, -97.520712, 0.4
08:48:53, 447, 90, 97938, 0.00, 295.50, 4.88, 80.91, 7.1, 34.982818, -97.520713, 0.5
08:48:54, 447, 90, 97936, 0.00, 296.00, 4.98, 80.89, 7.1, 34.982818, -97.520713, 0.5
08:48:55, 448, 91, 97926, 0.00, 335.60, 5.08, 80.91, 7.2, 34.982818, -97.520713, 0.5
08:48:56, 448, 91, 97924, 0.00, 82.20, 5.18, 80.82, 7.2, 34.982818, -97.520715, 0.5
08:48:57, 447, 90, 97930, 0.00, 117.10, 5.24, 80.72, 7.3, 34.982818, -97.520713, 0.4
08:48:58, 449, 92, 97914, 0.00, 128.10, 5.28, 80.59, 7.3, 34.982818, -97.520715, 0.5
08:48:59, 450, 93, 97904, 0.00, 138.40, 5.32, 80.47, 7.3, 34.982817, -97.520715, 0.6
08:49:00, 450, 93, 97900, 0.10, 152.70, 5.38, 80.31, 7.4, 34.982817, -97.520717, 0.5
08:49:01, 451, 94, 97888, 0.10, 172.40, 5.42, 80.12, 7.4, 34.982815, -97.520718, 0.6
08:49:02, 451, 94, 97884, 0.10, 143.00, 5.48, 80.01, 7.4, 34.982815, -97.520718, 0.5
08:49:03, 451, 94, 97888, 0.10, 159.10, 5.54, 79.82, 7.5, 34.982813, -97.520718, 0.5
08:49:04, 451, 94, 97884, 0.10, 160.20, 5.58, 79.61, 7.5, 34.982813, -97.520718, 0.5
08:49:05, 451, 94, 97882, 0.10, 166.50, 5.60, 79.42, 7.5, 34.982812, -97.520718, 0.5
08:49:06, 452, 95, 97870, 0.00, 217.00, 5.64, 79.28, 7.5, 34.982810, -97.520718, 0.4
08:49:07, 452, 95, 97876, 0.00, 217.00, 5.68, 79.09, 7.6, 34.982810, -97.520718, 0.4
08:49:08, 453, 96, 97866, 0.00, 337.30, 5.70, 78.88, 7.6, 34.982810, -97.520718, 0.4
08:49:09, 453, 96, 97868, 0.00, 1.60, 5.72, 78.66, 7.6, 34.982810, -97.520718, 0.4
08:49:10, 451, 94, 97882, 0.00, 37.00, 5.74, 78.54, 7.7, 34.982810, -97.520718, 0.3
08:49:11, 452, 95, 97872, 0.00, 19.20, 5.76, 78.33, 7.7, 34.982810, -97.520718, 0.3
08:49:12, 452, 95, 97878, 0.00, 19.90, 5.78, 78.18, 7.7, 34.982812, -97.520717, 0.2
08:49:13, 452, 95, 97880, 0.00, 27.50, 5.80, 78.02, 7.8, 34.982810, -97.520717, 0.1
08:49:14, 452, 95, 97876, 0.00, 87.80, 5.82, 77.83, 7.8, 34.982808, -97.520715, 0.1
08:49:15, 453, 96, 97868, 0.00, 157.00, 5.84, 77.70, 7.8, 34.982808, -97.520715, 0.1
08:49:16, 452, 95, 97870, 0.00, 195.50, 5.88, 77.54, 7.8, 34.982808, -97.520713, 0.1
08:49:17, 452, 95, 97876, 0.00, 220.40, 5.90, 77.38, 7.9, 34.982808, -97.520713, 0.0
08:49:18, 452, 95, 97878, 0.00, 145.50, 5.92, 77.23, 7.9, 34.982807, -97.520713, -0.1
08:49:19, 453, 96, 97868, 0.00, 49.10, 5.96, 77.07, 7.9, 34.982807, -97.520712, 0.0
08:49:20, 452, 95, 97872, 0.00, 37.90, 5.92, 76.93, 7.9, 34.982807, -97.520712, 0.0
08:49:21, 452, 95, 97878, 0.00, 330.90, 5.88, 76.83, 7.9, 34.982807, -97.520712, -0.1
08:49:22, 452, 95, 97878, 0.00, 331.10, 5.72, 76.69, 7.9, 34.982808, -97.520712, 0.0
08:49:23, 452, 95, 97874, 0.00, 288.70, 5.58, 76.55, 7.9, 34.982808, -97.520712, -0.0
08:49:24, 452, 95, 97874, 0.00, 299.20, 5.44, 76.52, 7.8, 34.982808, -97.520712, 0.0
08:49:25, 451, 94, 97884, 0.00, 298.70, 5.48, 76.55, 7.8, 34.982808, -97.520712, -0.0
08:49:26, 452, 95, 97880, 0.00, 349.30, 5.54, 76.57, 7.8, 34.982812, -97.520712, -0.0
08:49:27, 453, 96, 97868, 0.00, 320.10, 5.60, 76.60, 7.8, 34.982812, -97.520713, 0.0
08:49:28, 452, 95, 97874, 0.00, 338.60, 5.70, 76.69, 7.9, 34.982813, -97.520713, -0.0
08:49:29, 453, 96, 97868, 0.00, 122.90, 5.76, 76.69, 7.9, 34.982813, -97.520713, 0.1
08:49:30, 453, 96, 97868, 0.00, 226.80, 5.80, 76.73, 7.9, 34.982813, -97.520713, 0.1
08:49:31, 452, 95, 97874, 0.00, 128.00, 5.84, 76.67, 7.9, 34.982813, -97.520713, -0.0
08:49:32, 453, 96, 97864, 0.00, 81.40, 5.88, 76.62, 7.9, 34.982813, -97.520713, 0.1
08:49:33, 452, 95, 97870, 0.00, 70.00, 5.92, 76.57, 8.0, 34.982813, -97.520713, 0.1
08:49:34, 453, 96, 97860, 0.00, 92.90, 5.96, 76.46, 8.0, 34.982813, -97.520713, 0.1
08:49:35, 453, 96, 97862, 0.00, 65.70, 5.96, 76.41, 8.0, 34.982813, -97.520715, 0.1
08:49:36, 453, 96, 97868, 0.00, 135.70, 5.94, 76.30, 8.0, 34.982813, -97.520717, 0.0
08:49:37, 453, 96, 97866, 0.00, 152.00, 5.88, 76.22, 8.0, 34.982813, -97.520718, 0.1
08:49:38, 453, 96, 97866, 0.00, 180.60, 5.84, 76.15, 8.0, 34.982815, -97.520718, 0.1
08:49:39, 453, 96, 97866, 0.00, 37.70, 5.82, 76.12, 8.0, 34.982817, -97.520718, 0.0
08:49:40, 452, 95, 97870, 0.00, 25.00, 5.84, 76.06, 8.0, 34.982817, -97.520718, 0.0
08:49:41, 453, 96, 97862, 0.00, 89.30, 5.84, 76.01, 8.0, 34.982817, -97.520720, 0.0
08:49:42, 453, 96, 97866, 0.00, 272.20, 5.90, 75.99, 8.0, 34.982818, -97.520720, 0.0
08:49:43, 454, 97, 97856, 0.00, 86.70, 5.98, 75.96, 8.0, 34.982818, -97.520720, 0.1
08:49:44, 454, 97, 97854, 0.00, 151.30, 5.98, 75.94, 8.1, 34.982820, -97.520720, 0.1
08:49:45, 454, 97, 97856, 0.00, 213.10, 5.98, 75.89, 8.1, 34.982820, -97.520722, 0.1
08:49:46, 453, 96, 97866, 0.00, 188.10, 6.00, 75.83, 8.1, 34.982820, -97.520722, -0.0
08:49:47, 454, 97, 97854, 0.00, 300.80, 5.98, 75.76, 8.1, 34.982822, -97.520722, 0.1
08:49:48, 453, 96, 97858, 0.00, 301.30, 5.98, 75.65, 8.1, 34.982822, -97.520723, 0.1
08:49:49, 454, 97, 97854, 0.00, 280.70, 5.92, 75.60, 8.0, 34.982822, -97.520725, 0.1
08:49:50, 453, 96, 97862, 0.00, 79.40, 5.82, 75.54, 8.0, 34.982822, -97.520723, 0.0
08:49:51, 454, 97, 97852, 0.00, 100.20, 5.72, 75.48, 8.0, 34.982822, -97.520722, 0.1
08:49:52, 452, 95, 97874, 0.00, 106.70, 5.58, 75.48, 8.0, 34.982822, -97.520720, -0.1
08:49:53, 453, 96, 97862, 0.00, 227.30, 5.54, 75.53, 8.0, 34.982822, -97.520723, 0.0
08:49:54, 453, 96, 97864, 0.00, 268.80, 5.42, 75.57, 7.9, 34.982822, -97.520727, 0.0
08:49:56, 453, 96, 97858, 0.00, 311.70, 5.30, 75.80, 7.9, 34.982823, -97.520730, -0.0
08:49:57, 453, 96, 97862, 0.00, 301.50, 5.30, 75.96, 7.9, 34.982825, -97.520733, -0.0
08:49:58, 454, 97, 97856, 0.00, 325.00, 5.30, 76.06, 7.8, 34.982827, -97.520735, 0.1
08:49:59, 453, 96, 97862, 0.00, 336.40, 5.28, 76.19, 7.8, 34.982828, -97.520735, -0.1
08:50:00, 453, 96, 97860, 0.00, 15.60, 5.26, 76.35, 7.8, 34.982828, -97.520733, -0.0
08:50:01, 453, 96, 97862, 0.00, 95.30, 5.24, 76.48, 7.8, 34.982830, -97.520733, -0.1
08:50:02, 453, 96, 97864, 0.00, 168.60, 5.22, 76.64, 7.8, 34.982828, -97.520733, -0.0
08:50:03, 453, 96, 97862, 0.00, 222.20, 5.18, 76.77, 7.7, 34.982828, -97.520732, -0.1
08:50:04, 453, 96, 97864, 0.00, 208.60, 5.14, 76.87, 7.7, 34.982828, -97.520732, 0.1
08:50:05, 454, 97, 97856, 0.00, 256.00, 5.18, 77.03, 7.7, 34.982827, -97.520732, 0.0
08:50:06, 454, 97, 97852, 0.00, 145.60, 5.26, 77.14, 7.7, 34.982827, -97.520730, 0.1
08:50:07, 453, 96, 97860, 0.00, 351.60, 5.30, 77.28, 7.7, 34.982828, -97.520733, 0.0
08:50:08, 453, 96, 97860, 0.00, 57.50, 5.38, 77.38, 7.7, 34.982828, -97.520732, -0.0
08:50:09, 453, 96, 97860, 0.00, 98.60, 5.42, 77.44, 7.7, 34.982828, -97.520732, 0.0
08:50:10, 452, 95, 97870, 0.00, 163.30, 5.40, 77.46, 7.7, 34.982828, -97.520730, -0.1
08:50:11, 452, 95, 97870, 0.00, 238.10, 5.42, 77.49, 7.7, 34.982827, -97.520730, -0.1
08:50:12, 453, 96, 97868, 0.00, 280.40, 5.42, 77.49, 7.7, 34.982827, -97.520732, -0.1
08:50:13, 451, 94, 97888, 0.00, 287.80, 5.44, 77.53, 7.8, 34.982828, -97.520735, -0.2
08:50:14, 451, 94, 97892, 0.00, 306.40, 5.42, 77.49, 7.8, 34.982828, -97.520737, -0.2
08:50:15, 450, 93, 97896, 0.00, 30.70, 5.42, 77.49, 7.7, 34.982830, -97.520735, -0.2
08:50:16, 449, 92, 97906, 0.00, 26.50, 5.40, 77.49, 7.7, 34.982830, -97.520733, -0.3
08:50:17, 449, 92, 97912, 0.00, 32.80, 5.38, 77.49, 7.7, 34.982832, -97.520732, -0.4
08:50:18, 447, 90, 97932, 0.00, 351.40, 5.38, 77.49, 7.8, 34.982832, -97.520732, -0.6
08:50:20, 448, 91, 97922, 0.00, 330.50, 5.42, 77.49, 7.7, 34.982832, -97.520732, -0.4
08:50:20, 447, 90, 97934, 0.00, 307.60, 5.44, 77.53, 7.8, 34.982832, -97.520732, -0.5
08:50:21, 447, 90, 97936, 0.00, 312.50, 5.48, 77.53, 7.8, 34.982832, -97.520732, -0.5
08:50:23, 447, 90, 97938, 0.00, 357.40, 5.50, 77.53, 7.8, 34.982832, -97.520732, -0.5
08:50:23, 446, 89, 97948, 0.00, 314.50, 5.54, 77.53, 7.8, 34.982833, -97.520732, -0.6
08:50:24, 445, 88, 97958, 0.00, 313.00, 5.58, 77.47, 7.8, 34.982833, -97.520732, -0.6
08:50:25, 445, 88, 97958, 0.00, 318.50, 5.58, 77.44, 7.8, 34.982833, -97.520733, -0.5
08:50:26, 444, 87, 97968, 0.00, 307.20, 5.52, 77.42, 7.8, 34.982833, -97.520733, -0.5
08:50:28, 444, 87, 97974, 0.00, 37.30, 5.54, 77.37, 7.8, 34.982833, -97.520732, -0.6
08:50:29, 442, 85, 97990, 0.00, 272.50, 5.56, 77.34, 7.8, 34.982833, -97.520732, -0.6
08:50:29, 442, 85, 97990, 0.00, 5.20, 5.56, 77.31, 7.8, 34.982833, -97.520732, -0.6
08:50:30, 442, 85, 97996, 0.00, 322.70, 5.58, 77.26, 7.8, 34.982833, -97.520732, -0.5
08:50:32, 441, 84, 98002, 0.00, 330.00, 5.58, 77.24, 7.8, 34.982833, -97.520733, -0.5
08:50:33, 441, 84, 98002, 0.00, 335.80, 5.58, 77.21, 7.8, 34.982833, -97.520733, -0.5
08:50:34, 440, 83, 98014, 0.00, 335.80, 5.58, 77.15, 7.8, 34.982833, -97.520733, -0.6
08:50:35, 439, 82, 98030, 0.00, 299.70, 5.58, 77.15, 7.8, 34.982835, -97.520733, -0.6
08:50:36, 438, 81, 98034, 0.00, 308.70, 5.58, 77.10, 7.8, 34.982835, -97.520733, -0.6
08:50:37, 437, 80, 98056, 0.00, 321.90, 5.54, 77.10, 7.8, 34.982835, -97.520733, -0.7
08:50:38, 437, 80, 98056, 0.00, 322.40, 5.52, 77.08, 7.8, 34.982835, -97.520733, -0.7
08:50:39, 436, 79, 98068, 0.00, 331.10, 5.50, 77.08, 7.8, 34.982837, -97.520735, -0.7
08:50:40, 435, 78, 98078, 0.00, 323.00, 5.46, 77.08, 7.8, 34.982840, -97.520737, -0.7
08:50:41, 434, 77, 98082, 0.00, 320.80, 5.40, 77.07, 7.7, 34.982842, -97.520737, -0.7
08:50:42, 434, 77, 98084, 0.00, 304.00, 5.34, 77.09, 7.7, 34.982845, -97.520740, -0.7
08:50:43, 433, 76, 98098, 0.00, 296.60, 5.30, 77.15, 7.7, 34.982845, -97.520740, -0.7
08:50:44, 433, 76, 98100, 0.00, 255.10, 5.24, 77.19, 7.7, 34.982845, -97.520740, -0.7
08:50:45, 433, 76, 98100, 0.00, 45.80, 5.18, 77.25, 7.6, 34.982845, -97.520740, -0.7
08:50:46, 432, 75, 98112, 0.00, 325.10, 5.14, 77.35, 7.6, 34.982845, -97.520740, -0.7
08:50:47, 430, 73, 98128, 0.00, 321.00, 5.10, 77.45, 7.6, 34.982845, -97.520740, -0.7
08:50:48, 430, 73, 98130, 0.00, 290.80, 5.08, 77.52, 7.6, 34.982845, -97.520740, -0.7
08:50:49, 429, 72, 98144, 0.00, 308.10, 5.06, 77.63, 7.6, 34.982845, -97.520740, -0.6
08:50:50, 428, 71, 98156, 0.00, 314.10, 5.02, 77.76, 7.5, 34.982845, -97.520740, -0.7
08:50:51, 428, 71, 98162, 0.00, 314.60, 4.98, 77.86, 7.5, 34.982845, -97.520742, -0.7
08:50:52, 427, 70, 98166, 0.00, 305.80, 4.92, 77.96, 7.5, 34.982845, -97.520742, -0.6
08:50:53, 426, 69, 98178, 0.00, 309.80, 4.88, 78.09, 7.5, 34.982845, -97.520742, -0.7
08:50:54, 427, 70, 98174, 0.00, 309.10, 4.86, 78.25, 7.4, 34.982848, -97.520743, -0.6
08:50:55, 425, 68, 98188, 0.00, 310.50, 4.82, 78.38, 7.5, 34.982848, -97.520742, -0.6
08:50:56, 425, 68, 98196, 0.00, 64.10, 4.78, 78.54, 7.5, 34.982848, -97.520740, -0.7
08:50:58, 424, 67, 98204, 0.00, 70.00, 4.76, 78.86, 7.5, 34.982848, -97.520742, -0.6
