Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
09:08:53, 454, 97, 97862, 0.00, 100.40, 5.86, 75.62, 8.3, 34.982858, -97.520712, -0.3
09:08:54, 453, 96, 97874, 0.00, 112.70, 5.74, 75.67, 8.3, 34.982858, -97.520710, -0.3
09:08:55, 452, 95, 97886, 0.00, 127.40, 5.70, 75.77, 8.4, 34.982857, -97.520710, -0.5
09:08:56, 452, 95, 97884, 0.00, 179.50, 5.70, 75.90, 8.3, 34.982857, -97.520710, -0.5
09:08:57, 452, 95, 97890, 0.00, 209.50, 5.68, 76.03, 8.3, 34.982857, -97.520712, -0.5
09:08:58, 450, 93, 97904, 0.00, 195.20, 5.66, 76.11, 8.3, 34.982855, -97.520712, -0.6
09:08:59, 449, 92, 97916, 0.00, 168.80, 5.66, 76.24, 8.3, 34.982855, -97.520712, -0.6
09:09:00, 448, 91, 97928, 0.10, 179.60, 5.62, 76.37, 8.3, 34.982853, -97.520712, -0.6
09:09:01, 448, 91, 97932, 0.10, 173.70, 5.62, 76.47, 8.3, 34.982852, -97.520712, -0.6
09:09:02, 447, 90, 97938, 0.10, 180.10, 5.68, 76.61, 8.3, 34.982850, -97.520712, -0.6
09:09:03, 447, 90, 97940, 0.10, 186.10, 5.74, 76.71, 8.3, 34.982850, -97.520712, -0.6
09:09:04, 447, 90, 97940, 0.00, 229.40, 5.84, 76.80, 8.3, 34.982852, -97.520713, -0.6
09:09:05, 448, 91, 97934, 0.00, 288.80, 5.92, 76.83, 8.3, 34.982852, -97.520713, -0.5
09:09:06, 446, 89, 97954, 0.00, 348.60, 5.92, 76.83, 8.3, 34.982853, -97.520712, -0.6
09:09:07, 444, 87, 97974, 0.00, 137.40, 5.92, 76.80, 8.4, 34.982852, -97.520710, -0.6
09:09:08, 443, 86, 97986, 0.00, 107.70, 5.92, 76.78, 8.3, 34.982853, -97.520707, -0.7
09:09:09, 444, 87, 97980, 0.00, 102.30, 5.90, 76.78, 8.3, 34.982853, -97.520705, -0.6
09:09:10, 443, 86, 97990, 0.00, 266.70, 5.88, 76.78, 8.3, 34.982853, -97.520707, -0.6
09:09:11, 443, 86, 97988, 0.00, 276.60, 5.86, 76.78, 8.3, 34.982853, -97.520708, -0.5
09:09:12, 443, 86, 97988, 0.00, 287.10, 5.84, 76.78, 8.3, 34.982855, -97.520710, -0.5
09:09:13, 442, 85, 97998, 0.00, 1.90, 5.82, 76.78, 8.3, 34.982855, -97.520708, -0.5
09:09:14, 442, 85, 98002, 0.00, 40.10, 5.82, 76.80, 8.3, 34.982855, -97.520708, -0.5
09:09:15, 443, 86, 97992, 0.00, 71.70, 5.78, 76.83, 8.2, 34.982855, -97.520707, -0.4
09:09:16, 441, 84, 98016, 0.00, 141.80, 5.76, 76.80, 8.2, 34.982855, -97.520707, -0.5
09:09:17, 440, 83, 98024, 0.00, 171.70, 5.74, 76.85, 8.2, 34.982855, -97.520707, -0.6
09:09:18, 439, 82, 98036, 0.00, 192.50, 5.72, 76.89, 8.3, 34.982853, -97.520707, -0.6
09:09:19, 439, 82, 98038, 0.00, 193.60, 5.70, 76.93, 8.3, 34.982853, -97.520707, -0.5
09:09:20, 437, 80, 98056, 0.00, 272.40, 5.68, 76.98, 8.2, 34.982853, -97.520708, -0.5
09:09:21, 437, 80, 98064, 0.00, 302.70, 5.64, 77.05, 8.2, 34.982855, -97.520710, -0.5
09:09:22, 436, 79, 98068, 0.00, 310.50, 5.60, 77.10, 8.2, 34.982855, -97.520710, -0.6
09:09:23, 436, 79, 98070, 0.00, 96.80, 5.56, 77.21, 8.2, 34.982857, -97.520710, -0.5
09:09:24, 436, 79, 98072, 0.00, 81.90, 5.52, 77.31, 8.3, 34.982857, -97.520708, -0.6
09:09:25, 436, 79, 98072, 0.00, 111.30, 5.48, 77.42, 8.2, 34.982855, -97.520708, -0.5
09:09:26, 436, 79, 98074, 0.00, 152.00, 5.46, 77.53, 8.3, 34.982855, -97.520708, -0.5
09:09:27, 435, 78, 98084, 0.00, 187.70, 5.46, 77.63, 8.3, 34.982853, -97.520708, -0.5
09:09:28, 433, 76, 98104, 0.00, 202.50, 5.44, 77.73, 8.3, 34.982852, -97.520708, -0.6
09:09:29, 434, 77, 98100, 0.00, 206.10, 5.42, 77.83, 8.3, 34.982852, -97.520710, -0.5
09:09:30, 433, 76, 98110, 0.00, 185.40, 5.40, 77.94, 8.2, 34.982852, -97.520710, -0.5
09:09:31, 432, 75, 98120, 0.00, 190.00, 5.36, 78.07, 8.2, 34.982850, -97.520710, -0.6
09:09:32, 431, 74, 98134, 0.00, 203.90, 5.32, 78.20, 8.2, 34.982848, -97.520712, -0.6
09:09:33, 430, 73, 98138, 0.00, 225.30, 5.30, 78.33, 8.2, 34.982848, -97.520712, -0.5
09:09:35, 430, 73, 98142, 0.00, 258.40, 5.26, 78.50, 8.2, 34.982848, -97.520715, -0.5
09:09:36, 430, 73, 98144, 0.00, 216.80, 5.24, 78.66, 8.2, 34.982847, -97.520715, -0.5
09:09:37, 429, 72, 98156, 0.00, 147.10, 5.22, 78.79, 8.2, 34.982847, -97.520715, -0.6
09:09:38, 429, 72, 98154, 0.00, 122.90, 5.18, 78.93, 8.2, 34.982847, -97.520713, -0.6
09:09:41, 428, 71, 98162, 0.00, 119.40, 5.14, 79.22, 8.2, 34.982847, -97.520713, -0.4
09:09:42, 427, 70, 98176, 0.00, 181.70, 5.14, 79.32, 8.2, 34.982847, -97.520713, -0.5
09:09:43, 427, 70, 98174, 0.00, 187.80, 5.16, 79.48, 8.2, 34.982847, -97.520713, -0.4
09:09:44, 426, 69, 98192, 0.00, 246.20, 5.14, 79.62, 8.2, 34.982847, -97.520713, -0.5
09:09:45, 425, 68, 98202, 0.00, 298.10, 5.12, 79.75, 8.2, 34.982847, -97.520713, -0.5
09:09:45, 425, 68, 98206, 0.00, 318.00, 5.10, 79.85, 8.2, 34.982847, -97.520713, -0.5
09:09:46, 424, 67, 98216, 0.00, 290.30, 5.08, 79.98, 8.2, 34.982847, -97.520715, -0.5
09:09:47, 424, 67, 98218, 0.00, 275.90, 5.08, 80.05, 8.2, 34.982847, -97.520717, -0.5
09:09:49, 424, 67, 98218, 0.00, 231.20, 5.08, 80.15, 8.1, 34.982847, -97.520718, -0.5
09:09:49, 423, 66, 98220, 0.00, 219.00, 5.06, 80.26, 8.2, 34.982847, -97.520718, -0.4
09:09:50, 423, 66, 98220, 0.00, 209.60, 5.08, 80.37, 8.1, 34.982847, -97.520718, -0.5
09:09:52, 422, 65, 98232, 0.00, 267.60, 5.08, 80.47, 8.1, 34.982847, -97.520718, -0.5
09:09:52, 422, 65, 98240, 0.00, 185.60, 5.10, 80.62, 8.1, 34.982845, -97.520718, -0.5
09:09:53, 420, 63, 98258, 0.00, 15.70, 5.12, 80.69, 8.1, 34.982847, -97.520718, -0.6
09:09:54, 419, 62, 98270, 0.00, 195.30, 5.14, 80.78, 8.1, 34.982847, -97.520718, -0.6
09:09:55, 419, 62, 98278, 0.00, 310.80, 5.14, 80.82, 8.1, 34.982848, -97.520718, -0.7
09:09:56, 418, 61, 98284, 0.00, 281.90, 5.14, 80.88, 8.1, 34.982848, -97.520720, -0.6
09:09:57, 417, 60, 98294, 0.00, 288.00, 5.12, 80.91, 8.1, 34.982848, -97.520720, -0.6
09:09:58, 418, 61, 98282, 0.00, 199.30, 5.12, 80.93, 8.0, 34.982848, -97.520722, -0.5
09:09:59, 417, 60, 98300, 0.00, 150.60, 5.10, 80.96, 8.0, 34.982848, -97.520722, -0.6
09:10:00, 417, 60, 98298, 0.00, 176.80, 5.08, 81.01, 8.0, 34.982847, -97.520722, -0.5
09:10:01, 417, 60, 98302, 0.00, 197.40, 5.08, 81.06, 8.0, 34.982845, -97.520722, -0.6
09:10:02, 416, 59, 98308, 0.00, 198.90, 5.08, 81.11, 8.0, 34.982845, -97.520722, -0.6
09:10:03, 415, 58, 98318, 0.00, 170.20, 5.06, 81.13, 8.0, 34.982843, -97.520722, -0.6
09:10:04, 414, 57, 98332, 0.00, 167.50, 5.06, 81.18, 8.0, 34.982842, -97.520722, -0.7
09:10:05, 413, 56, 98342, 0.00, 198.40, 5.04, 81.24, 7.9, 34.982840, -97.520722, -0.7
09:10:06, 413, 56, 98338, 0.00, 209.00, 5.02, 81.29, 7.9, 34.982840, -97.520723, -0.5
09:10:07, 412, 55, 98356, 0.00, 217.90, 5.00, 81.37, 7.9, 34.982840, -97.520725, -0.6
09:10:08, 412, 55, 98360, 0.00, 212.80, 4.98, 81.44, 7.9, 34.982840, -97.520725, -0.5
09:10:09, 411, 54, 98366, 0.00, 178.00, 4.98, 81.50, 7.9, 34.982838, -97.520725, -0.5
09:10:10, 411, 54, 98364, 0.00, 156.10, 4.98, 81.58, 7.9, 34.982838, -97.520725, -0.5
09:10:11, 410, 53, 98374, 0.00, 144.50, 4.96, 81.66, 7.9, 34.982838, -97.520725, -0.6
09:10:12, 410, 53, 98380, 0.00, 182.50, 4.96, 81.69, 7.9, 34.982838, -97.520725, -0.5
09:10:13, 411, 54, 98372, 0.00, 190.90, 4.94, 81.73, 7.9, 34.982838, -97.520725, -0.5
09:10:14, 410, 53, 98384, 0.00, 276.10, 4.94, 81.79, 8.0, 34.982838, -97.520725, -0.5
09:10:15, 409, 52, 98386, 0.00, 256.20, 4.94, 81.87, 8.0, 34.982838, -97.520725, -0.5
09:10:16, 408, 51, 98398, 0.00, 310.40, 4.96, 81.92, 8.0, 34.982838, -97.520725, -0.5
09:10:17, 407, 50, 98410, 0.00, 276.40, 4.98, 82.00, 8.0, 34.982838, -97.520725, -0.5
09:10:18, 406, 49, 98422, 0.00, 306.60, 5.00, 82.02, 8.0, 34.982838, -97.520725, -0.5
09:10:19, 406, 49, 98422, 0.00, 231.10, 5.00, 82.05, 8.0, 34.982838, -97.520727, -0.5
09:10:20, 405, 48, 98432, 0.00, 166.40, 5.02, 82.08, 8.0, 34.982838, -97.520727, -0.5
09:10:21, 405, 48, 98438, 0.00, 106.40, 5.04, 82.11, 8.0, 34.982838, -97.520727, -0.5
09:10:22, 405, 48, 98442, 0.00, 185.40, 5.04, 82.11, 8.0, 34.982838, -97.520727, -0.6
09:10:23, 405, 48, 98438, 0.00, 225.00, 5.06, 82.13, 8.0, 34.982838, -97.520727, -0.5
09:10:24, 404, 47, 98448, 0.00, 240.70, 5.06, 82.13, 8.0, 34.982838, -97.520727, -0.5
09:10:25, 403, 46, 98458, 0.00, 196.30, 5.06, 82.16, 8.0, 34.982838, -97.520727, -0.6
09:10:26, 403, 46, 98460, 0.00, 238.60, 5.06, 82.16, 8.0, 34.982838, -97.520727, -0.6
09:10:27, 402, 45, 98472, 0.00, 219.90, 5.06, 82.16, 8.0, 34.982838, -97.520727, -0.6
09:10:28, 401, 44, 98490, 0.00, 229.70, 5.04, 82.18, 8.0, 34.982838, -97.520727, -0.7
09:10:29, 401, 44, 98486, 0.10, 178.30, 5.02, 82.18, 8.0, 34.982838, -97.520727, -0.5
09:10:30, 399, 42, 98504, 0.00, 182.00, 5.02, 82.21, 8.0, 34.982838, -97.520727, -0.6
09:10:31, 400, 43, 98502, 0.00, 181.30, 5.02, 82.24, 8.0, 34.982838, -97.520727, -0.6
09:10:32, 399, 42, 98508, 0.00, 213.50, 5.00, 82.26, 8.0, 34.982838, -97.520727, -0.5
09:10:33, 399, 42, 98510, 0.00, 214.50, 5.00, 82.26, 8.0, 34.982838, -97.520727, -0.5
09:10:34, 399, 42, 98510, 0.00, 192.20, 5.00, 82.29, 8.0, 34.982838, -97.520727, -0.5
09:10:35, 398, 41, 98516, 0.00, 173.80, 5.00, 82.31, 8.0, 34.982838, -97.520727, -0.6
09:10:36, 398, 41, 98516, 0.00, 175.50, 5.00, 82.31, 8.0, 34.982838, -97.520727, -0.5
09:10:37, 397, 40, 98528, 0.00, 155.60, 4.98, 82.36, 8.0, 34.982838, -97.520727, -0.5
09:10:38, 396, 39, 98540, 0.00, 135.00, 4.98, 82.45, 8.0, 34.982838, -97.520727, -0.6
09:10:39, 396, 39, 98544, 0.00, 270.70, 4.98, 82.50, 8.0, 34.982838, -97.520727, -0.5
09:10:41, 395, 38, 98554, 0.00, 211.60, 4.96, 82.58, 8.0, 34.982838, -97.520727, -0.4
09:10:41, 394, 37, 98564, 0.00, 217.50, 4.96, 82.65, 8.0, 34.982838, -97.520727, -0.5
09:10:42, 393, 36, 98576, 0.00, 274.50, 4.96, 82.71, 8.0, 34.982838, -97.520727, -0.6
09:10:43, 393, 36, 98584, 0.00, 309.50, 4.96, 82.76, 8.0, 34.982838, -97.520727, -0.6
09:10:44, 393, 36, 98574, 0.00, 326.30, 4.96, 82.82, 8.0, 34.982840, -97.520728, -0.5
09:10:45, 393, 36, 98584, 0.00, 49.60, 4.96, 82.84, 8.0, 34.982842, -97.520728, -0.5
09:10:47, 392, 35, 98586, 0.00, 125.10, 4.96, 82.87, 8.0, 34.982842, -97.520730, -0.5
09:10:47, 392, 35, 98596, 0.00, 106.80, 4.98, 82.87, 8.0, 34.982842, -97.520730, -0.6
09:10:48, 392, 35, 98586, 0.00, 184.00, 4.98, 82.87, 8.0, 34.982842, -97.520730, -0.5
09:10:49, 391, 34, 98602, 0.00, 182.50, 5.00, 82.87, 8.0, 34.982842, -97.520730, -0.5
09:10:50, 391, 34, 98600, 0.10, 183.20, 5.02, 82.87, 8.0, 34.982842, -97.520730, -0.4
09:10:51, 390, 33, 98612, 0.00, 198.80, 5.04, 82.87, 8.0, 34.982842, -97.520730, -0.5
09:10:52, 390, 33, 98618, 0.00, 248.60, 5.04, 82.84, 8.0, 34.982842, -97.520730, -0.5
09:10:53, 389, 32, 98626, 0.00, 89.70, 5.06, 82.82, 8.0, 34.982842, -97.520730, -0.4
09:10:54, 388, 31, 98636, 0.00, 334.90, 5.08, 82.82, 8.0, 34.982842, -97.520730, -0.4
09:10:55, 388, 31, 98632, 0.00, 193.40, 5.08, 82.80, 8.0, 34.982842, -97.520730, -0.3
09:10:56, 387, 30, 98646, 0.00, 190.40, 5.10, 82.78, 8.0, 34.982842, -97.520730, -0.5
