WASH,MES01N,"2016-02-12 00:00:00",99715,35.6,13.82,13.79,0,0,279.148,279.14,279.15,1.686,35.44,15.05,0.532,1.862,14.18,13.12,13.06,13.15
WASH,MES01N,"2016-02-12 00:01:00",99716,35.74,13.79,11.55,0,0,279.1421,279.14,279.15,1.488,37.85,15.02,0.425,1.731,14.14,13.09,13.06,13.12
WASH,MES01N,"2016-02-12 00:02:00",99717,35.84,13.71,10.35,0,0,279.1401,279.14,279.14,1.365,43.41,14.94,0.067,1.666,14.08,13.07,13.05,13.09
WASH,MES01N,"2016-02-12 00:03:00",99718,35.97,13.73,9.51,0,0,279.136,279.13,279.14,1.254,44.68,14.86,0,1.339,14.03,13.05,13.03,13.07
WASH,MES01N,"2016-02-12 00:04:00",99719,36.07,13.75,8.93,0,0,279.1261,279.12,279.13,1.354,46.18,14.77,0,1.503,13.97,13.03,13.01,13.04
WASH,MES01N,"2016-02-12 00:05:00",99720,36.19,13.74,8.12,0,0,279.11,279.11,279.11,1.508,46.34,14.73,0.045,1.568,13.92,13.01,12.98,13.02
WASH,MES01N,"2016-02-12 00:06:00",99721,36.28,13.6,7.202,0,0,279.1,279.1,279.1,1.604,44.49,14.7,0.022,1.666,13.88,12.97,12.83,13
WASH,MES01N,"2016-02-12 00:07:00",99722,36.45,13.6,6.303,0,0,279.1,279.1,279.1,1.641,44.97,14.68,0,1.862,13.83,12.96,12.93,12.97
WASH,MES01N,"2016-02-12 00:08:00",99723,36.62,13.55,5.592,0,0,279.1161,279.11,279.12,1.785,43.05,14.69,0.185,1.96,13.78,12.94,12.91,12.95
WASH,MES01N,"2016-02-12 00:09:00",99724,36.78,13.54,5.092,0,0,279.138,279.13,279.15,1.935,42.3,14.67,0.712,2.091,13.75,12.92,12.89,12.93
WASH,MES01N,"2016-02-12 00:10:00",99725,36.91,13.41,4.678,0,0,279.166,279.15,279.18,2.138,40.06,14.66,0.752,2.352,13.7,12.89,12.87,12.91
WASH,MES01N,"2016-02-12 00:11:00",99726,37.04,13.35,4.352,0,0,279.188,279.18,279.2,2.195,38.78,14.67,0.987,2.483,13.65,12.86,12.71,12.89
WASH,MES01N,"2016-02-12 00:12:00",99727,37.21,13.16,4.076,0,0,279.21,279.2,279.22,2.305,36.28,14.68,1.063,2.483,13.59,12.85,12.82,12.86
WASH,MES01N,"2016-02-12 00:13:00",99728,37.49,13.09,3.822,0,0,279.23,279.22,279.24,2.303,36.57,14.62,1.125,2.483,13.5,12.83,12.8,12.84
WASH,MES01N,"2016-02-12 00:14:00",99729,37.78,13.02,3.656,0,0,279.24,279.24,279.24,2.355,36.75,14.62,1.038,2.483,13.41,12.81,12.78,12.82
WASH,MES01N,"2016-02-12 00:15:00",99730,38.01,12.91,3.467,0,0,279.246,279.24,279.25,2.43,34.99,14.57,1.012,2.548,13.32,12.77,12.71,12.8
WASH,MES01N,"2016-02-12 00:16:00",99731,38.26,12.91,3.293,0,0,279.25,279.25,279.25,2.332,33.49,14.56,1.05,2.581,13.25,12.74,12.59,12.76
WASH,MES01N,"2016-02-12 00:17:00",99732,38.49,12.75,3.177,0,0,279.26,279.26,279.26,2.391,30.7,14.49,0.875,2.711,13.18,12.73,12.71,12.74
WASH,MES01N,"2016-02-12 00:18:00",99733,38.71,12.6,2.967,0,0,279.266,279.26,279.27,2.47,31.15,14.45,0.925,2.646,13.08,12.71,12.69,12.72
WASH,MES01N,"2016-02-12 00:19:00",99734,39.12,12.52,2.727,0,0,279.27,279.27,279.27,2.236,29.23,14.41,0.95,2.417,12.99,12.69,12.67,12.71
WASH,MES01N,"2016-02-12 00:20:00",99735,39.48,12.56,2.488,0,0,279.27,279.27,279.27,2.332,28.59,14.37,0.962,2.515,12.91,12.68,12.65,12.69
WASH,MES01N,"2016-02-12 00:21:00",99736,39.73,12.51,2.183,0,0,279.2721,279.27,279.28,2.373,27.65,14.33,1,2.548,12.85,12.64,12.49,12.67
WASH,MES01N,"2016-02-12 00:22:00",99737,39.94,12.49,1.77,0,0,279.2781,279.27,279.28,2.357,27.34,14.28,0.975,2.45,12.79,12.63,12.62,12.64
WASH,MES01N,"2016-02-12 00:23:00",99738,40.02,12.45,1.349,0,0,279.2801,279.28,279.28,2.334,26.66,14.23,0.962,2.417,12.74,12.63,12.61,12.64
WASH,MES01N,"2016-02-12 00:24:00",99739,40.08,12.39,0.994,0,0,279.274,279.27,279.28,2.439,25.67,14.19,0.95,2.515,12.68,12.61,12.59,12.62
WASH,MES01N,"2016-02-12 00:25:00",99740,40.13,12.33,0.776,0,0,279.27,279.27,279.27,2.347,24.41,14.18,0.837,2.45,12.64,12.6,12.58,12.61
WASH,MES01N,"2016-02-12 00:26:00",99741,40.19,12.3,0.58,0,0,279.272,279.27,279.28,2.355,23.85,14.15,0.85,2.483,12.59,12.58,12.55,12.6
WASH,MES01N,"2016-02-12 00:27:00",99742,40.18,12.22,0.551,0,0,279.2801,279.28,279.28,2.318,22.75,14.14,0.862,2.45,12.55,12.57,12.54,12.58
WASH,MES01N,"2016-02-12 00:28:00",99743,40.25,12.09,0.297,0,0,279.2801,279.28,279.28,2.251,22.58,14.13,0.9,2.352,12.49,12.56,12.54,12.57
WASH,MES01N,"2016-02-12 00:29:00",99744,40.38,12,0.29,0,0,279.29,279.29,279.29,2.123,22.25,14.13,0.787,2.221,12.42,12.55,12.53,12.56
WASH,MES01N,"2016-02-12 00:30:00",99745,40.58,12.01,0.29,0,0,279.29,279.29,279.29,2.027,21.94,14.1,0.775,2.189,12.36,12.53,12.47,12.56
WASH,MES01N,"2016-02-12 00:31:00",99746,40.7,11.99,0.29,0,0,279.29,279.29,279.29,2.035,21.81,14.09,0.667,2.156,12.32,12.5,12.35,12.53
WASH,MES01N,"2016-02-12 00:32:00",99747,40.84,11.97,0.29,0,0,279.2939,279.29,279.3,2.078,19.38,14.02,0.75,2.254,12.28,12.51,12.5,12.52
WASH,MES01N,"2016-02-12 00:33:00",99748,40.96,12.08,0.218,0,0,279.32,279.31,279.33,2.161,21.41,14.04,0.938,2.352,12.27,12.51,12.49,12.52
WASH,MES01N,"2016-02-12 00:34:00",99749,40.85,12.14,0.087,0,0,279.36,279.34,279.38,2.264,19.95,14.03,0.987,2.483,12.29,12.51,12.49,12.52
WASH,MES01N,"2016-02-12 00:35:00",99750,40.68,12.08,0,0,0,279.3961,279.38,279.41,2.272,19.25,14.01,1.138,2.385,12.3,12.51,12.48,12.51
