XQ,+098151,+2388,+0632,2015/10/07,14:47:03,+352038415,-974461004,+00346186,05
XQ,+098157,+2390,+0632,2015/10/07,14:47:04,+352038389,-974460432,+00346845,05
XQ,+098162,+2391,+0631,2015/10/07,14:47:05,+352038425,-974459626,+00348230,05
XQ,+098145,+2392,+0631,2015/10/07,14:47:06,+352038430,-974458878,+00348718,05
XQ,+098157,+2394,+0627,2015/10/07,14:47:07,+352038390,-974458027,+00348907,05
XQ,+098145,+2396,+0631,2015/10/07,14:47:08,+352038362,-974457172,+00349730,05
XQ,+098149,+2397,+0628,2015/10/07,14:47:09,+352038348,-974456298,+00349752,05
XQ,+098140,+2398,+0635,2015/10/07,14:47:10,+352038346,-974455346,+00349211,05
XQ,+098148,+2400,+0632,2015/10/07,14:47:11,+352038400,-974454321,+00349169,05
XQ,+098147,+2401,+0635,2015/10/07,14:47:11,+352038420,-974453313,+00349397,05
XQ,+098148,+2402,+0627,2015/10/07,14:47:12,+352038429,-974452312,+00349766,05
XQ,+098146,+2405,+0624,2015/10/07,14:47:13,+352038424,-974451304,+00349570,05
XQ,+098142,+2407,+0625,2015/10/07,14:47:14,+352038414,-974450266,+00349047,05
XQ,+098143,+2406,+0635,2015/10/07,14:47:15,+352038405,-974449168,+00348761,05
XQ,+098149,+2409,+0634,2015/10/07,14:47:16,+352038408,-974448000,+00348449,05
XQ,+098142,+2410,+0631,2015/10/07,14:47:17,+352038407,-974446762,+00347900,05
XQ,+098138,+2411,+0630,2015/10/07,14:47:18,+352038420,-974445502,+00347466,05
XQ,+098152,+2414,+0628,2015/10/07,14:47:19,+352038433,-974444274,+00347749,05
XQ,+098143,+2415,+0626,2015/10/07,14:47:20,+352038477,-974443079,+00348213,05
XQ,+098146,+2416,+0625,2015/10/07,14:47:21,+352038480,-974441946,+00348230,05
XQ,+098151,+2418,+0623,2015/10/07,14:47:22,+352038513,-974440815,+00348512,05
XQ,+098145,+2419,+0620,2015/10/07,14:47:23,+352038564,-974439703,+00349274,05
XQ,+098150,+2421,+0617,2015/10/07,14:47:24,+352038590,-974438614,+00349959,05
XQ,+098152,+2421,+0617,2015/10/07,14:47:25,+352038598,-974437530,+00350315,05
XQ,+098143,+2423,+0614,2015/10/07,14:47:26,+352038616,-974436423,+00350459,05
XQ,+098148,+2425,+0616,2015/10/07,14:47:27,+352038651,-974435334,+00351246,05
XQ,+098150,+2426,+0615,2015/10/07,14:47:28,+352038633,-974434269,+00351633,05
XQ,+098143,+2426,+0616,2015/10/07,14:47:29,+352038660,-974433189,+00353006,05
XQ,+098155,+2428,+0612,2015/10/07,14:47:30,+352038558,-974432122,+00352140,05
XQ,+098149,+2428,+0609,2015/10/07,14:47:31,+352038543,-974430994,+00351701,05
XQ,+098148,+2430,+0615,2015/10/07,14:47:32,+352038583,-974429842,+00352508,05
XQ,+098150,+2430,+0612,2015/10/07,14:47:33,+352038579,-974428698,+00352516,05
