Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
15:15:11, 386, 29, 96364, 0.00, 285.60, 10.46, 75.03, 12.1, 34.982880, -97.520753, -0.0
15:15:12, 387, 30, 96362, 0.00, 325.30, 10.48, 74.92, 12.1, 34.982880, -97.520753, -0.1
15:15:13, 387, 30, 96360, 0.10, 296.00, 10.48, 74.83, 12.1, 34.982880, -97.520753, 0.0
15:15:14, 388, 31, 96352, 0.10, 313.10, 10.48, 74.74, 12.1, 34.982880, -97.520753, 0.1
15:15:15, 388, 31, 96350, 0.00, 343.60, 10.50, 74.65, 12.1, 34.982880, -97.520753, 0.0
15:15:16, 389, 32, 96340, 0.00, 6.70, 10.54, 74.64, 12.1, 34.982880, -97.520753, 0.1
15:15:17, 389, 32, 96330, 0.00, 14.70, 10.56, 74.55, 12.1, 34.982880, -97.520753, 0.2
15:15:18, 390, 33, 96318, 0.00, 355.30, 10.58, 74.48, 12.1, 34.982880, -97.520753, 0.3
15:15:19, 392, 35, 96306, 0.00, 354.70, 10.58, 74.40, 12.1, 34.982880, -97.520753, 0.4
15:15:20, 392, 35, 96298, 0.00, 6.50, 10.60, 74.32, 12.2, 34.982882, -97.520753, 0.4
15:15:21, 393, 36, 96294, 0.00, 355.70, 10.62, 74.24, 12.2, 34.982882, -97.520753, 0.5
15:15:22, 393, 36, 96286, 0.10, 339.40, 10.62, 74.16, 12.2, 34.982883, -97.520755, 0.5
15:15:23, 394, 37, 96272, 0.10, 335.80, 10.64, 74.08, 12.2, 34.982885, -97.520755, 0.7
15:15:24, 395, 38, 96268, 0.10, 336.30, 10.64, 74.00, 12.2, 34.982887, -97.520755, 0.7
15:15:25, 395, 38, 96264, 0.10, 336.60, 10.66, 73.93, 12.2, 34.982888, -97.520755, 0.7
15:15:26, 395, 38, 96262, 0.10, 337.60, 10.68, 73.88, 12.2, 34.982890, -97.520755, 0.7
15:15:27, 394, 37, 96274, 0.10, 330.00, 10.70, 73.80, 12.3, 34.982890, -97.520757, 0.5
15:15:28, 395, 38, 96266, 0.10, 317.20, 10.70, 73.72, 12.3, 34.982892, -97.520757, 0.5
15:15:29, 396, 39, 96258, 0.00, 297.30, 10.70, 73.72, 12.3, 34.982892, -97.520757, 0.5
15:15:30, 395, 38, 96262, 0.00, 204.60, 10.72, 73.67, 12.3, 34.982890, -97.520757, 0.4
15:15:31, 395, 38, 96268, 0.00, 196.20, 10.72, 73.59, 12.3, 34.982890, -97.520757, 0.3
15:15:32, 395, 38, 96264, 0.00, 199.00, 10.74, 73.51, 12.3, 34.982888, -97.520757, 0.2
15:15:33, 395, 38, 96266, 0.00, 192.60, 10.74, 73.46, 12.3, 34.982888, -97.520757, 0.2
15:15:34, 395, 38, 96262, 0.00, 189.60, 10.76, 73.41, 12.4, 34.982890, -97.520755, 0.2
15:15:43, 395, 38, 96266, 0.00, 27.90, 10.80, 72.96, 12.5, 34.982890, -97.520752, -0.0
15:15:44, 396, 39, 96258, 0.00, 5.20, 10.80, 72.94, 12.5, 34.982890, -97.520752, 0.1
15:15:45, 396, 39, 96256, 0.00, 354.50, 10.80, 72.90, 12.5, 34.982890, -97.520752, 0.1
15:15:46, 396, 39, 96252, 0.00, 348.20, 10.82, 72.85, 12.5, 34.982890, -97.520752, 0.1
