Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
14:30:57, 405, 48, 96160, 0.30, 329.20, 10.22, 74.90, 11.5, 34.982848, -97.520810, 0.7
14:30:58, 405, 48, 96158, 0.30, 336.80, 10.22, 74.84, 11.5, 34.982850, -97.520807, 0.7
14:30:59, 406, 49, 96146, 0.10, 328.40, 10.22, 74.82, 11.5, 34.982850, -97.520805, 0.7
14:31:00, 407, 50, 96132, 0.10, 309.40, 10.22, 74.79, 11.5, 34.982852, -97.520803, 0.9
14:31:01, 407, 50, 96136, 0.10, 281.30, 10.22, 74.74, 11.5, 34.982852, -97.520802, 0.7
14:31:02, 408, 51, 96128, 0.10, 292.90, 10.24, 74.74, 11.6, 34.982852, -97.520800, 0.7
14:31:03, 408, 51, 96130, 0.00, 240.50, 10.26, 74.71, 11.6, 34.982853, -97.520798, 0.7
14:31:04, 407, 50, 96140, 0.00, 207.90, 10.26, 74.69, 11.6, 34.982853, -97.520795, 0.5
14:31:05, 407, 50, 96134, 0.00, 200.80, 10.26, 74.66, 11.6, 34.982853, -97.520795, 0.5
14:31:06, 408, 51, 96128, 0.00, 2.10, 10.26, 74.64, 11.6, 34.982853, -97.520793, 0.5
14:31:07, 408, 51, 96124, 0.00, 313.80, 10.26, 74.64, 11.6, 34.982855, -97.520793, 0.5
14:31:08, 410, 53, 96104, 0.10, 292.80, 10.26, 74.58, 11.6, 34.982857, -97.520795, 0.5
14:31:09, 411, 54, 96096, 0.00, 321.20, 10.26, 74.58, 11.6, 34.982858, -97.520797, 0.5
14:31:10, 411, 54, 96088, 0.00, 312.60, 10.28, 74.59, 11.6, 34.982860, -97.520797, 0.5
14:31:11, 412, 55, 96078, 0.00, 312.60, 10.28, 74.55, 11.7, 34.982860, -97.520797, 0.5
14:31:12, 413, 56, 96070, 0.00, 287.50, 10.26, 74.53, 11.7, 34.982860, -97.520797, 0.4
14:31:13, 414, 57, 96054, 0.10, 296.10, 10.26, 74.54, 11.7, 34.982860, -97.520798, 0.6
14:31:14, 414, 57, 96054, 0.10, 290.50, 10.26, 74.48, 11.7, 34.982860, -97.520800, 0.5
14:31:15, 415, 58, 96040, 0.00, 214.00, 10.26, 74.45, 11.7, 34.982860, -97.520802, 0.7
14:31:16, 416, 59, 96032, 0.00, 193.80, 10.26, 74.45, 11.7, 34.982860, -97.520803, 0.8
14:31:17, 417, 60, 96028, 0.20, 343.40, 10.26, 74.42, 11.7, 34.982860, -97.520803, 0.8
14:31:18, 417, 60, 96026, 0.20, 336.30, 10.24, 74.42, 11.7, 34.982862, -97.520803, 0.7
14:31:19, 417, 60, 96020, 0.10, 305.60, 10.22, 74.40, 11.7, 34.982862, -97.520803, 0.8
14:31:20, 416, 59, 96030, 0.00, 315.60, 10.22, 74.40, 11.7, 34.982862, -97.520803, 0.5
14:31:21, 417, 60, 96018, 0.00, 288.90, 10.22, 74.40, 11.7, 34.982858, -97.520802, 0.6
14:31:22, 417, 60, 96022, 0.00, 230.00, 10.22, 74.40, 11.7, 34.982857, -97.520800, 0.5
14:31:23, 417, 60, 96018, 0.00, 304.00, 10.22, 74.40, 11.8, 34.982855, -97.520798, 0.4
14:31:24, 418, 61, 96006, 0.00, 261.40, 10.22, 74.40, 11.8, 34.982855, -97.520797, 0.5
14:31:25, 419, 62, 96004, 0.10, 269.50, 10.22, 74.40, 11.8, 34.982853, -97.520797, 0.4
14:31:26, 420, 63, 95990, 0.00, 349.40, 10.22, 74.42, 11.8, 34.982853, -97.520795, 0.5
14:31:27, 421, 64, 95980, 0.10, 342.80, 10.22, 74.40, 11.8, 34.982853, -97.520795, 0.4
14:31:28, 421, 64, 95974, 0.20, 337.40, 10.22, 74.40, 11.8, 34.982858, -97.520797, 0.4
14:31:29, 423, 66, 95956, 0.10, 335.80, 10.24, 74.40, 11.8, 34.982862, -97.520798, 0.5
14:31:30, 423, 66, 95950, 0.10, 326.40, 10.22, 74.40, 11.8, 34.982863, -97.520800, 0.5
14:31:31, 424, 67, 95940, 0.10, 330.20, 10.24, 74.40, 11.8, 34.982865, -97.520800, 0.6
14:31:32, 425, 68, 95928, 0.10, 321.80, 10.24, 74.40, 11.8, 34.982867, -97.520802, 0.7
14:31:33, 425, 68, 95932, 0.10, 329.40, 10.24, 74.40, 11.8, 34.982868, -97.520802, 0.6
14:31:34, 427, 70, 95910, 0.10, 332.00, 10.24, 74.37, 11.8, 34.982868, -97.520803, 0.8
14:31:35, 426, 69, 95914, 0.10, 342.70, 10.26, 74.37, 11.8, 34.982870, -97.520803, 0.8
14:31:36, 428, 71, 95896, 0.00, 320.90, 10.26, 74.35, 11.8, 34.982872, -97.520805, 0.8
14:31:37, 427, 70, 95906, 0.00, 242.20, 10.26, 74.35, 11.8, 34.982872, -97.520805, 0.7
14:31:38, 428, 71, 95902, 0.00, 234.10, 10.28, 74.38, 11.8, 34.982872, -97.520807, 0.6
14:31:39, 427, 70, 95912, 0.00, 280.10, 10.28, 74.35, 11.9, 34.982872, -97.520807, 0.5
14:31:40, 427, 70, 95912, 0.00, 323.60, 10.28, 74.35, 11.9, 34.982872, -97.520807, 0.4
14:31:41, 428, 71, 95900, 0.00, 36.80, 10.30, 74.32, 11.9, 34.982872, -97.520807, 0.4
14:31:42, 429, 72, 95886, 0.00, 4.20, 10.30, 74.30, 11.9, 34.982872, -97.520807, 0.5
14:31:43, 430, 73, 95876, 0.10, 317.50, 10.30, 74.27, 11.9, 34.982873, -97.520807, 0.5
14:31:44, 430, 73, 95874, 0.10, 328.00, 10.30, 74.27, 11.9, 34.982875, -97.520808, 0.4
14:31:45, 432, 75, 95856, 0.00, 112.40, 10.30, 74.25, 11.9, 34.982875, -97.520807, 0.5
14:31:46, 432, 75, 95852, 0.00, 98.00, 10.30, 74.22, 11.9, 34.982875, -97.520807, 0.4
14:31:47, 433, 76, 95844, 0.00, 121.50, 10.28, 74.22, 11.9, 34.982877, -97.520805, 0.5
14:31:48, 433, 76, 95840, 0.00, 189.90, 10.28, 74.19, 12.0, 34.982875, -97.520805, 0.4
14:31:49, 434, 77, 95824, 0.00, 189.90, 10.28, 74.17, 12.0, 34.982875, -97.520805, 0.6
14:31:50, 435, 78, 95814, 0.10, 257.70, 10.28, 74.17, 12.0, 34.982875, -97.520807, 0.6
14:31:51, 436, 79, 95800, 0.10, 284.70, 10.28, 74.17, 12.0, 34.982877, -97.520808, 0.8
14:31:53, 437, 80, 95788, 0.10, 281.00, 10.28, 74.14, 12.0, 34.982877, -97.520810, 0.9
14:31:53, 437, 80, 95788, 0.10, 302.70, 10.28, 74.14, 12.0, 34.982878, -97.520813, 0.8
14:31:54, 437, 80, 95794, 0.00, 312.40, 10.28, 74.12, 12.0, 34.982880, -97.520813, 0.7
14:31:55, 437, 80, 95788, 0.00, 329.40, 10.28, 74.12, 12.0, 34.982882, -97.520815, 0.6
14:31:56, 438, 81, 95784, 0.00, 42.90, 10.28, 74.12, 12.0, 34.982883, -97.520815, 0.7
14:31:57, 438, 81, 95780, 0.00, 73.00, 10.30, 74.12, 12.0, 34.982885, -97.520817, 0.6
14:31:58, 438, 81, 95786, 0.10, 40.80, 10.30, 74.09, 12.0, 34.982887, -97.520815, 0.5
14:31:59, 438, 81, 95776, 0.10, 13.10, 10.32, 74.09, 12.0, 34.982887, -97.520817, 0.5
14:32:00, 440, 83, 95764, 0.10, 329.00, 10.34, 74.06, 12.0, 34.982887, -97.520818, 0.6
14:32:01, 440, 83, 95758, 0.10, 306.60, 10.34, 74.06, 12.1, 34.982887, -97.520820, 0.5
14:32:02, 441, 84, 95752, 0.20, 302.20, 10.36, 74.03, 12.1, 34.982890, -97.520823, 0.4
14:32:03, 442, 85, 95732, 0.20, 300.70, 10.36, 74.01, 12.1, 34.982888, -97.520827, 0.5
14:32:04, 443, 86, 95722, 0.20, 295.50, 10.38, 73.98, 12.2, 34.982887, -97.520830, 0.5
14:32:05, 443, 86, 95726, 0.20, 280.10, 10.40, 73.96, 12.2, 34.982887, -97.520835, 0.4
14:32:06, 445, 88, 95704, 0.30, 293.80, 10.42, 73.90, 12.2, 34.982888, -97.520840, 0.7
14:32:07, 445, 88, 95700, 0.30, 302.80, 10.42, 73.88, 12.3, 34.982890, -97.520843, 0.6
14:32:08, 447, 90, 95682, 0.60, 308.70, 10.44, 73.85, 12.3, 34.982895, -97.520850, 0.7
14:32:09, 447, 90, 95684, 0.60, 307.20, 10.46, 73.80, 12.3, 34.982898, -97.520857, 0.7
14:32:10, 447, 90, 95674, 0.50, 310.80, 10.48, 73.84, 12.4, 34.982898, -97.520860, 0.8
14:32:11, 447, 90, 95674, 0.40, 303.20, 10.50, 73.80, 12.4, 34.982898, -97.520862, 0.8
14:32:12, 447, 90, 95676, 0.10, 292.70, 10.50, 73.76, 12.4, 34.982897, -97.520865, 0.6
14:32:14, 447, 90, 95674, 0.10, 270.60, 10.52, 73.71, 12.5, 34.982897, -97.520868, 0.6
14:32:15, 448, 91, 95670, 0.20, 258.00, 10.54, 73.65, 12.5, 34.982897, -97.520873, 0.6
14:32:16, 447, 90, 95676, 0.10, 251.50, 10.54, 73.60, 12.5, 34.982893, -97.520875, 0.4
14:32:17, 449, 92, 95658, 0.10, 239.90, 10.54, 73.55, 12.5, 34.982895, -97.520878, 0.5
14:32:18, 449, 92, 95660, 0.10, 283.60, 10.56, 73.49, 12.5, 34.982898, -97.520882, 0.5
14:32:19, 450, 93, 95644, 0.20, 309.10, 10.56, 73.47, 12.5, 34.982903, -97.520885, 0.4
14:32:20, 450, 93, 95642, 0.20, 311.70, 10.58, 73.44, 12.6, 34.982902, -97.520885, 0.4
14:32:21, 453, 96, 95614, 0.00, 42.80, 10.58, 73.39, 12.5, 34.982900, -97.520882, 0.5
14:32:22, 453, 96, 95612, 0.10, 322.90, 10.60, 73.36, 12.5, 34.982902, -97.520882, 0.5
14:32:23, 453, 96, 95612, 0.10, 322.90, 10.60, 73.37, 12.6, 34.982903, -97.520880, 0.4
14:32:24, 454, 97, 95596, 0.10, 329.50, 10.62, 73.32, 12.6, 34.982903, -97.520880, 0.6
14:32:25, 455, 98, 95588, 0.00, 317.30, 10.62, 73.29, 12.6, 34.982905, -97.520882, 0.6
14:32:26, 455, 98, 95582, 0.10, 311.70, 10.62, 73.26, 12.6, 34.982907, -97.520882, 0.6
14:32:27, 457, 100, 95560, 0.10, 305.40, 10.64, 73.21, 12.6, 34.982908, -97.520883, 0.8
14:32:28, 458, 101, 95556, 0.20, 320.00, 10.64, 73.16, 12.6, 34.982910, -97.520882, 0.8
14:32:29, 458, 101, 95558, 0.10, 312.90, 10.66, 73.13, 12.6, 34.982910, -97.520883, 0.8
14:32:30, 457, 100, 95562, 0.00, 344.70, 10.66, 73.10, 12.6, 34.982908, -97.520880, 0.6
14:32:31, 458, 101, 95556, 0.00, 0.80, 10.66, 73.06, 12.6, 34.982908, -97.520877, 0.7
14:32:32, 457, 100, 95562, 0.00, 0.80, 10.68, 73.06, 12.6, 34.982908, -97.520873, 0.6
14:32:33, 457, 100, 95560, 0.00, 336.40, 10.70, 73.03, 12.6, 34.982908, -97.520872, 0.6
14:32:34, 457, 100, 95560, 0.00, 82.50, 10.70, 73.03, 12.7, 34.982908, -97.520868, 0.4
14:32:35, 458, 101, 95556, 0.20, 135.50, 10.70, 72.97, 12.7, 34.982908, -97.520867, 0.4
14:32:36, 458, 101, 95558, 0.20, 135.50, 10.70, 72.95, 12.7, 34.982907, -97.520865, 0.4
14:32:37, 457, 100, 95560, 0.20, 141.80, 10.70, 72.92, 12.7, 34.982907, -97.520863, 0.2
14:32:38, 458, 101, 95558, 0.10, 157.10, 10.68, 72.87, 12.7, 34.982905, -97.520863, 0.2
14:32:39, 458, 101, 95558, 0.00, 189.50, 10.66, 72.84, 12.7, 34.982903, -97.520862, 0.2
14:32:40, 458, 101, 95558, 0.00, 213.90, 10.66, 72.81, 12.6, 34.982903, -97.520858, 0.0
14:32:41, 458, 101, 95548, 0.00, 213.90, 10.66, 72.79, 12.6, 34.982903, -97.520855, 0.1
14:32:42, 457, 100, 95560, 0.00, 230.10, 10.64, 72.76, 12.6, 34.982903, -97.520853, -0.0
14:32:43, 456, 99, 95572, 0.10, 318.60, 10.66, 72.76, 12.6, 34.982905, -97.520853, -0.1
14:32:44, 456, 99, 95576, 0.10, 318.60, 10.66, 72.76, 12.6, 34.982905, -97.520853, -0.1
14:32:45, 456, 99, 95576, 0.10, 318.60, 10.68, 72.76, 12.6, 34.982905, -97.520853, -0.1
14:32:46, 455, 98, 95590, 0.00, 233.40, 10.68, 72.76, 12.6, 34.982903, -97.520852, -0.2
14:32:47, 455, 98, 95588, 0.00, 197.50, 10.70, 72.76, 12.6, 34.982900, -97.520848, -0.2
14:32:48, 455, 98, 95588, 0.00, 193.00, 10.70, 72.74, 12.5, 34.982900, -97.520847, -0.2
14:32:49, 454, 97, 95602, 0.00, 193.00, 10.70, 72.71, 12.5, 34.982900, -97.520848, -0.3
14:32:50, 453, 96, 95608, 0.00, 290.40, 10.68, 72.71, 12.5, 34.982900, -97.520848, -0.3
14:32:51, 452, 95, 95616, 0.00, 113.50, 10.66, 72.68, 12.5, 34.982900, -97.520848, -0.4
14:32:52, 452, 95, 95624, 0.00, 110.40, 10.66, 72.66, 12.5, 34.982900, -97.520848, -0.4
14:32:53, 451, 94, 95628, 0.00, 183.60, 10.64, 72.66, 12.5, 34.982900, -97.520848, -0.5
14:32:54, 451, 94, 95628, 0.00, 206.90, 10.64, 72.63, 12.5, 34.982900, -97.520848, -0.5
14:32:55, 451, 94, 95634, 0.00, 152.40, 10.64, 72.61, 12.5, 34.982900, -97.520848, -0.5
14:32:56, 450, 93, 95640, 0.00, 169.90, 10.62, 72.61, 12.5, 34.982900, -97.520848, -0.5
14:32:57, 449, 92, 95650, 0.00, 175.60, 10.60, 72.61, 12.5, 34.982900, -97.520848, -0.5
14:32:58, 449, 92, 95654, 0.00, 201.60, 10.60, 72.61, 12.5, 34.982900, -97.520848, -0.5
14:32:59, 449, 92, 95658, 0.00, 176.10, 10.60, 72.60, 12.5, 34.982900, -97.520848, -0.5
14:33:00, 449, 92, 95660, 0.00, 223.20, 10.60, 72.60, 12.5, 34.982900, -97.520848, -0.5
14:33:01, 448, 91, 95668, 0.00, 138.80, 10.60, 72.62, 12.5, 34.982900, -97.520848, -0.5
14:33:02, 447, 90, 95676, 0.00, 138.80, 10.58, 72.62, 12.5, 34.982900, -97.520848, -0.5
14:33:03, 447, 90, 95678, 0.00, 215.40, 10.58, 72.62, 12.5, 34.982900, -97.520848, -0.4
14:33:04, 447, 90, 95674, 0.00, 212.20, 10.56, 72.65, 12.5, 34.982900, -97.520848, -0.4
14:33:05, 447, 90, 95682, 0.00, 184.90, 10.54, 72.68, 12.5, 34.982900, -97.520848, -0.4
14:33:06, 446, 89, 95692, 0.00, 202.20, 10.54, 72.68, 12.5, 34.982900, -97.520848, -0.5
14:33:07, 445, 88, 95702, 0.00, 94.60, 10.52, 72.71, 12.4, 34.982900, -97.520848, -0.5
14:33:08, 445, 88, 95706, 0.00, 311.20, 10.50, 72.73, 12.4, 34.982900, -97.520848, -0.5
14:33:09, 444, 87, 95710, 0.00, 280.20, 10.50, 72.73, 12.4, 34.982900, -97.520848, -0.4
14:33:10, 445, 88, 95706, 0.00, 254.20, 10.48, 72.78, 12.4, 34.982900, -97.520848, -0.4
14:33:11, 444, 87, 95718, 0.00, 305.90, 10.48, 72.78, 12.4, 34.982900, -97.520848, -0.4
14:33:12, 443, 86, 95730, 0.00, 246.50, 10.46, 72.77, 12.4, 34.982900, -97.520848, -0.5
14:33:13, 442, 85, 95734, 0.00, 200.10, 10.46, 72.80, 12.4, 34.982900, -97.520848, -0.5
14:33:14, 441, 84, 95742, 0.00, 215.40, 10.46, 72.85, 12.4, 34.982900, -97.520847, -0.5
14:33:15, 440, 83, 95754, 0.00, 208.60, 10.44, 72.88, 12.4, 34.982898, -97.520847, -0.5
14:33:16, 440, 83, 95756, 0.00, 225.90, 10.42, 72.90, 12.3, 34.982897, -97.520845, -0.6
14:33:17, 440, 83, 95760, 0.00, 225.90, 10.42, 72.96, 12.3, 34.982897, -97.520845, -0.6
14:33:18, 439, 82, 95766, 0.00, 244.30, 10.40, 72.96, 12.3, 34.982897, -97.520845, -0.5
14:33:19, 439, 82, 95770, 0.00, 265.90, 10.40, 72.99, 12.3, 34.982897, -97.520845, -0.5
14:33:20, 439, 82, 95766, 0.00, 260.70, 10.40, 72.99, 12.3, 34.982897, -97.520845, -0.4
14:33:21, 439, 82, 95774, 0.00, 247.10, 10.38, 73.03, 12.2, 34.982897, -97.520845, -0.5
14:33:22, 438, 81, 95780, 0.00, 225.10, 10.38, 73.06, 12.2, 34.982897, -97.520845, -0.5
14:33:23, 438, 81, 95784, 0.00, 182.30, 10.38, 73.09, 12.2, 34.982895, -97.520845, -0.5
14:33:24, 437, 80, 95790, 0.00, 188.70, 10.38, 73.14, 12.2, 34.982893, -97.520843, -0.4
14:33:25, 437, 80, 95798, 0.00, 226.90, 10.38, 73.17, 12.2, 34.982892, -97.520843, -0.5
14:33:26, 436, 79, 95802, 0.00, 226.90, 10.38, 73.19, 12.2, 34.982890, -97.520842, -0.4
14:33:27, 435, 78, 95812, 0.00, 189.30, 10.38, 73.22, 12.1, 34.982890, -97.520842, -0.4
14:33:28, 435, 78, 95820, 0.00, 266.20, 10.38, 73.25, 12.1, 34.982890, -97.520842, -0.5
14:33:29, 434, 77, 95824, 0.00, 206.90, 10.38, 73.25, 12.1, 34.982890, -97.520842, -0.5
14:33:30, 434, 77, 95824, 0.00, 178.50, 10.36, 73.27, 12.1, 34.982890, -97.520842, -0.4
14:33:31, 433, 76, 95834, 0.00, 204.50, 10.38, 73.30, 12.1, 34.982890, -97.520842, -0.5
14:33:32, 433, 76, 95838, 0.00, 199.50, 10.38, 73.30, 12.1, 34.982888, -97.520840, -0.5
14:33:33, 431, 74, 95858, 0.00, 215.00, 10.40, 73.32, 12.1, 34.982887, -97.520840, -0.6
14:33:34, 432, 75, 95856, 0.00, 189.00, 10.40, 73.32, 12.1, 34.982887, -97.520838, -0.6
14:33:35, 431, 74, 95866, 0.00, 181.10, 10.40, 73.35, 12.1, 34.982887, -97.520838, -0.6
14:33:36, 431, 74, 95864, 0.00, 171.60, 10.40, 73.35, 12.1, 34.982887, -97.520838, -0.5
14:33:37, 430, 73, 95870, 0.00, 151.10, 10.38, 73.35, 12.1, 34.982885, -97.520837, -0.5
14:33:38, 430, 73, 95872, 0.00, 160.70, 10.38, 73.35, 12.1, 34.982883, -97.520835, -0.5
14:33:39, 429, 72, 95888, 0.00, 88.10, 10.36, 73.35, 12.1, 34.982883, -97.520833, -0.6
14:33:40, 429, 72, 95888, 0.00, 182.30, 10.36, 73.35, 12.1, 34.982880, -97.520833, -0.5
14:33:41, 429, 72, 95882, 0.00, 237.50, 10.36, 73.35, 12.0, 34.982878, -97.520832, -0.4
14:33:42, 428, 71, 95892, 0.00, 164.60, 10.36, 73.38, 12.1, 34.982877, -97.520830, -0.5
14:33:43, 427, 70, 95904, 0.00, 149.80, 10.34, 73.38, 12.1, 34.982875, -97.520828, -0.5
14:33:44, 427, 70, 95904, 0.00, 171.00, 10.34, 73.41, 12.1, 34.982872, -97.520827, -0.5
14:33:45, 426, 69, 95918, 0.00, 206.00, 10.34, 73.41, 12.1, 34.982870, -97.520825, -0.4
14:33:46, 426, 69, 95920, 0.00, 231.30, 10.32, 73.43, 12.1, 34.982868, -97.520825, -0.5
14:33:47, 425, 68, 95926, 0.00, 194.90, 10.32, 73.46, 12.1, 34.982867, -97.520825, -0.4
14:33:48, 425, 68, 95928, 0.00, 184.90, 10.32, 73.46, 12.0, 34.982863, -97.520823, -0.5
14:33:49, 425, 68, 95932, 0.00, 172.40, 10.32, 73.48, 12.0, 34.982863, -97.520822, -0.4
14:33:50, 424, 67, 95942, 0.00, 185.60, 10.32, 73.51, 12.0, 34.982863, -97.520822, -0.5
14:33:51, 423, 66, 95952, 0.00, 175.60, 10.32, 73.51, 12.1, 34.982863, -97.520822, -0.5
14:33:52, 423, 66, 95954, 0.00, 153.00, 10.32, 73.54, 12.0, 34.982863, -97.520822, -0.5
14:33:53, 423, 66, 95958, 0.00, 124.80, 10.34, 73.56, 12.0, 34.982863, -97.520822, -0.6
14:33:54, 423, 66, 95958, 0.00, 160.30, 10.34, 73.56, 12.0, 34.982863, -97.520822, -0.5
14:33:55, 421, 64, 95976, 0.00, 143.60, 10.34, 73.59, 12.1, 34.982863, -97.520820, -0.5
14:33:56, 421, 64, 95980, 0.00, 273.30, 10.34, 73.59, 12.1, 34.982863, -97.520818, -0.6
14:33:57, 421, 64, 95980, 0.00, 158.60, 10.36, 73.59, 12.1, 34.982862, -97.520817, -0.4
14:33:58, 420, 63, 95984, 0.00, 164.00, 10.36, 73.61, 12.1, 34.982860, -97.520815, -0.5
14:33:59, 419, 62, 95996, 0.00, 175.80, 10.38, 73.59, 12.1, 34.982860, -97.520815, -0.5
14:34:00, 419, 62, 96000, 0.00, 188.70, 10.40, 73.59, 12.1, 34.982860, -97.520815, -0.5
14:34:01, 418, 61, 96010, 0.00, 170.90, 10.38, 73.56, 12.1, 34.982860, -97.520815, -0.6
14:34:02, 417, 60, 96022, 0.00, 116.90, 10.38, 73.56, 12.1, 34.982860, -97.520815, -0.6
14:34:03, 417, 60, 96022, 0.00, 91.70, 10.38, 73.56, 12.1, 34.982860, -97.520815, -0.5
14:34:04, 417, 60, 96028, 0.00, 179.40, 10.36, 73.54, 12.1, 34.982860, -97.520815, -0.5
14:34:05, 417, 60, 96026, 0.00, 194.60, 10.36, 73.54, 12.1, 34.982860, -97.520815, -0.5
14:34:06, 415, 58, 96040, 0.00, 179.90, 10.36, 73.51, 12.1, 34.982860, -97.520815, -0.6
14:34:07, 415, 58, 96046, 0.00, 154.30, 10.36, 73.51, 12.1, 34.982860, -97.520815, -0.5
14:34:08, 414, 57, 96054, 0.00, 177.10, 10.36, 73.51, 12.1, 34.982860, -97.520815, -0.5
14:34:09, 413, 56, 96064, 0.00, 167.00, 10.36, 73.51, 12.1, 34.982860, -97.520815, -0.6
14:34:10, 413, 56, 96066, 0.00, 178.50, 10.36, 73.54, 12.1, 34.982860, -97.520815, -0.6
14:34:11, 413, 56, 96072, 0.00, 234.80, 10.36, 73.54, 12.1, 34.982858, -97.520815, -0.6
14:34:12, 413, 56, 96072, 0.00, 261.60, 10.36, 73.51, 12.1, 34.982858, -97.520815, -0.5
14:34:13, 412, 55, 96082, 0.00, 276.70, 10.36, 73.54, 12.1, 34.982858, -97.520815, -0.5
14:34:14, 412, 55, 96080, 0.00, 266.20, 10.36, 73.54, 12.1, 34.982860, -97.520815, -0.4
14:34:15, 412, 55, 96080, 0.00, 187.50, 10.34, 73.54, 12.1, 34.982858, -97.520815, -0.4
14:34:16, 411, 54, 96090, 0.00, 189.90, 10.34, 73.54, 12.1, 34.982858, -97.520815, -0.4
14:34:17, 411, 54, 96094, 0.00, 233.20, 10.32, 73.54, 12.1, 34.982858, -97.520815, -0.5
14:34:18, 410, 53, 96100, 0.00, 234.50, 10.32, 73.54, 12.2, 34.982858, -97.520815, -0.4
14:34:19, 410, 53, 96108, 0.00, 227.10, 10.32, 73.56, 12.2, 34.982858, -97.520815, -0.4
14:34:20, 409, 52, 96112, 0.00, 172.20, 10.30, 73.56, 12.2, 34.982858, -97.520815, -0.4
14:34:21, 408, 51, 96126, 0.00, 180.10, 10.30, 73.56, 12.2, 34.982858, -97.520815, -0.4
14:34:22, 408, 51, 96126, 0.00, 152.40, 10.30, 73.61, 12.2, 34.982858, -97.520815, -0.4
14:34:23, 408, 51, 96126, 0.00, 152.80, 10.30, 73.61, 12.2, 34.982858, -97.520815, -0.4
14:34:24, 406, 49, 96144, 0.00, 168.90, 10.30, 73.61, 12.2, 34.982858, -97.520815, -0.5
14:34:25, 406, 49, 96144, 0.00, 163.00, 10.30, 73.64, 12.2, 34.982858, -97.520815, -0.5
14:34:26, 406, 49, 96152, 0.00, 139.00, 10.28, 73.67, 12.2, 34.982858, -97.520815, -0.5
14:34:27, 405, 48, 96160, 0.00, 168.70, 10.30, 73.70, 12.2, 34.982858, -97.520813, -0.6
14:34:28, 404, 47, 96168, 0.00, 92.60, 10.30, 73.70, 12.2, 34.982858, -97.520813, -0.6
14:34:29, 404, 47, 96172, 0.00, 99.20, 10.30, 73.72, 12.2, 34.982858, -97.520813, -0.6
14:34:30, 404, 47, 96170, 0.00, 112.80, 10.30, 73.74, 12.2, 34.982858, -97.520813, -0.5
14:34:31, 403, 46, 96184, 0.00, 159.70, 10.32, 73.74, 12.2, 34.982858, -97.520813, -0.5
14:34:32, 403, 46, 96184, 0.00, 109.30, 10.32, 73.77, 12.2, 34.982858, -97.520813, -0.5
14:34:33, 402, 45, 96194, 0.00, 89.90, 10.32, 73.77, 12.2, 34.982858, -97.520813, -0.5
