Co2 Data from 2017/3/3 13:47:15
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1488549255	433
1488549256	433
1488549257	433
1488549259	433
1488549260	433
1488549261	433
1488549262	433
1488549263	433
1488549264	433
1488549265	433
1488549266	432
1488549267	432
1488549268	432
1488549269	432
1488549270	432
1488549271	432
1488549272	432
1488549274	432
1488549275	432
1488549276	432
1488549277	431
1488549278	432
1488549279	432
1488549280	432
1488549281	432
1488549282	432
1488549283	432
1488549284	432
1488549285	432
1488549286	432
1488549287	432
1488549289	431
1488549290	431
1488549291	431
1488549292	431
1488549293	431
1488549294	431
1488549295	431
1488549296	431
1488549297	431
1488549298	431
1488549299	431
1488549300	431
1488549301	431
1488549302	431
1488549304	431
1488549305	431
1488549306	431
1488549307	431
1488549308	431
1488549309	431
1488549310	431
1488549311	431
1488549312	431
1488549313	432
1488549314	432
1488549315	432
1488549316	432
1488549318	432
1488549319	432
1488549320	432
1488549321	432
1488549322	432
1488549323	432
1488549324	432
1488549325	432
1488549326	432
1488549327	432
1488549328	432
1488549329	432
1488549330	431
1488549332	432
1488549333	432
1488549334	432
1488549335	431
1488549336	431
1488549337	432
1488549338	431
1488549339	431
1488549340	431
1488549341	430
1488549342	430
1488549343	430
1488549344	431
1488549346	430
1488549347	430
1488549348	430
1488549349	430
1488549350	430
1488549351	430
1488549352	430
1488549353	430
1488549354	430
1488549355	430
1488549356	430
1488549357	430
1488549358	430
1488549360	430
1488549361	430
1488549362	430
1488549363	430
1488549364	430
1488549365	430
1488549366	429
1488549367	429
1488549368	429
1488549369	429
1488549370	429
1488549371	429
1488549372	429
1488549373	429
1488549375	429
1488549376	429
1488549377	429
1488549378	429
1488549379	429
1488549380	429
1488549381	429
1488549382	429
1488549383	429
1488549384	429
1488549385	429
1488549386	429
1488549388	429
1488549389	429
1488549390	429
1488549391	429
1488549392	429
1488549393	429
1488549394	429
1488549395	429
1488549396	428
1488549397	429
1488549398	429
1488549399	429
1488549400	429
1488549401	429
1488549403	429
1488549404	429
1488549405	429
1488549406	429
1488549407	429
1488549408	429
1488549409	429
1488549410	428
1488549411	428
1488549412	428
1488549413	428
1488549414	428
1488549415	428
1488549417	428
1488549418	429
1488549419	429
1488549420	429
1488549421	428
1488549422	428
1488549423	428
1488549424	428
1488549425	428
1488549426	428
1488549427	428
1488549428	428
1488549429	428
1488549430	428
1488549432	428
1488549433	428
1488549434	428
1488549435	428
1488549436	428
1488549437	428
1488549438	428
1488549439	428
1488549440	428
1488549441	428
1488549442	428
1488549443	428
1488549444	428
1488549446	428
1488549447	428
1488549448	428
1488549449	428
1488549450	428
1488549451	428
1488549452	428
1488549453	428
1488549454	428
1488549455	428
1488549456	428
1488549457	429
1488549458	429
1488549460	429
1488549461	429
1488549462	429
1488549463	429
1488549464	429
1488549465	429
1488549466	429
1488549467	429
1488549468	429
1488549469	429
1488549470	429
1488549471	429
1488549472	429
1488549474	429
1488549475	429
1488549476	429
1488549477	429
1488549478	429
1488549479	429
1488549480	429
1488549481	429
1488549482	429
1488549483	429
1488549484	429
1488549485	429
1488549486	429
1488549488	429
1488549489	429
1488549490	429
1488549491	429
1488549492	429
1488549493	429
1488549494	429
1488549495	429
1488549496	429
1488549497	429
1488549498	429
1488549499	429
1488549500	429
1488549502	430
1488549503	430
1488549504	430
1488549505	430
1488549506	430
1488549507	430
1488549508	430
1488549509	430
1488549510	430
1488549511	430
1488549512	430
1488549513	430
1488549514	430
1488549516	430
1488549517	430
1488549518	430
1488549519	430
1488549520	430
1488549521	430
1488549522	430
1488549523	430
1488549524	430
1488549525	430
1488549526	430
1488549527	430
1488549528	430
1488549530	430
1488549531	430
1488549532	430
1488549533	430
1488549534	430
1488549535	430
1488549536	430
1488549537	430
1488549538	430
1488549539	430
1488549540	430
1488549541	430
1488549542	430
1488549543	430
1488549545	430
1488549546	430
1488549547	430
1488549548	430
1488549549	430
1488549550	430
1488549551	430
1488549552	430
1488549553	430
1488549554	431
1488549555	431
1488549556	431
1488549557	431
1488549559	432
1488549560	432
1488549561	432
1488549562	432
1488549563	431
1488549564	431
1488549565	431
1488549566	431
1488549567	431
1488549568	431
1488549569	431
1488549570	431
1488549571	431
1488549572	431
1488549574	431
1488549575	431
1488549576	431
1488549577	431
1488549578	431
1488549579	431
1488549580	431
1488549581	431
1488549582	431
1488549583	431
1488549584	431
1488549585	431
1488549586	431
1488549588	431
1488549589	431
1488549590	431
1488549591	431
1488549592	431
1488549593	431
1488549594	431
1488549595	431
1488549596	431
1488549597	431
1488549598	431
1488549599	431
1488549600	431
1488549602	431
1488549603	431
1488549604	432
1488549605	432
1488549606	432
1488549607	432
1488549608	432
1488549609	432
1488549610	432
1488549611	432
1488549612	432
1488549613	432
1488549614	432
1488549615	432
1488549617	432
1488549618	432
1488549619	432
1488549620	432
1488549621	432
1488549622	432
1488549623	432
1488549624	432
1488549625	432
1488549626	432
1488549627	432
1488549628	432
1488549629	432
1488549631	432
1488549632	432
1488549633	432
1488549634	432
1488549635	432
1488549636	432
1488549637	432
1488549638	432
1488549639	432
1488549640	432
1488549641	432
1488549642	432
1488549643	432
1488549645	432
1488549646	432
1488549647	432
1488549648	432
1488549649	432
1488549650	432
1488549651	432
1488549652	432
1488549653	432
1488549654	432
1488549655	432
1488549656	432
1488549657	431
1488549659	431
1488549660	431
1488549661	431
1488549662	431
1488549663	431
1488549664	431
1488549665	431
1488549666	431
1488549667	431
1488549668	431
1488549669	431
1488549670	431
1488549671	431
1488549673	431
1488549674	431
1488549675	431
1488549676	431
1488549677	431
1488549678	431
1488549679	431
1488549680	431
1488549681	431
1488549682	431
1488549683	431
1488549684	431
1488549685	431
1488549687	431
1488549688	431
1488549689	431
1488549690	431
1488549691	431
1488549692	430
