Co2 Data from 2017/3/27 10:15:9
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1490609988	383
1490609989	383
1490609990	383
1490609991	383
1490609992	383
1490609993	382
1490609994	382
1490609995	382
1490609996	382
1490609998	382
1490609999	382
1490610000	382
1490610001	382
1490610002	383
1490610003	384
1490610004	374
1490610005	376
1490610006	377
1490610007	376
1490610008	377
1490610009	380
1490610011	384
1490610012	384
1490610013	383
1490610014	383
1490610015	384
1490610016	387
1490610017	387
1490610018	387
1490610019	387
1490610020	390
1490610021	391
1490610022	391
1490610023	391
1490610025	386
1490610026	373
1490610027	368
1490610028	361
1490610029	465
1490610030	416
1490610031	429
1490610032	406
1490610033	387
1490610034	424
1490610035	401
1490610036	396
1490610037	464
1490610038	434
1490610040	348
1490610041	328
1490610042	344
1490610043	507
1490610044	340
1490610045	401
1490610046	308
1490610047	350
1490610048	428
1490610049	318
1490610050	314
1490610051	376
1490610052	408
1490610054	485
1490610055	410
1490610056	463
1490610057	444
1490610058	428
1490610059	416
1490610060	343
1490610061	364
1490610062	376
1490610063	382
1490610064	389
1490610065	364
1490610067	295
1490610068	284
1490610069	330
1490610070	377
1490610071	358
1490610072	287
1490610073	338
1490610074	395
1490610075	520
1490610076	414
1490610077	466
1490610078	532
1490610080	480
1490610081	452
1490610082	456
1490610083	378
1490610084	497
1490610085	585
1490610086	451
1490610087	523
1490610088	533
1490610089	444
1490610090	479
1490610091	503
1490610093	442
1490610094	399
1490610095	407
1490610096	423
1490610097	381
1490610098	491
1490610099	356
1490610100	324
1490610101	290
1490610102	252
1490610103	259
1490610104	271
1490610105	327
1490610107	299
1490610108	259
1490610109	268
1490610110	299
1490610111	417
1490610112	512
1490610113	397
1490610114	421
1490610115	440
1490610116	395
1490610117	330
1490610118	482
1490610120	529
1490610121	505
1490610122	449
1490610123	452
1490610124	481
1490610125	519
1490610126	405
1490610127	325
1490610128	424
1490610129	414
1490610130	362
1490610131	430
1490610132	280
1490610134	330
1490610135	345
1490610136	336
1490610137	365
1490610138	405
1490610139	411
1490610140	381
1490610141	470
1490610142	431
1490610143	463
1490610144	405
1490610145	448
1490610147	419
1490610148	444
1490610149	379
1490610150	334
1490610151	470
1490610152	534
1490610153	413
1490610154	378
1490610155	385
1490610156	392
1490610157	494
1490610158	473
1490610159	305
1490610161	368
1490610162	445
1490610163	433
1490610164	481
1490610165	406
1490610166	443
1490610167	436
1490610168	335
1490610169	398
1490610170	334
1490610171	303
1490610172	352
1490610173	368
1490610174	339
1490610176	353
1490610177	313
1490610178	351
1490610179	425
1490610180	352
1490610181	425
1490610182	291
1490610183	360
1490610184	361
1490610185	325
1490610186	431
1490610187	507
1490610189	448
1490610190	436
1490610191	365
1490610192	516
1490610193	521
1490610194	411
1490610195	371
1490610196	491
1490610197	446
1490610198	504
1490610199	520
1490610200	458
1490610201	349
1490610203	317
1490610204	348
1490610205	418
1490610206	405
1490610207	317
1490610208	423
1490610209	398
1490610210	348
1490610211	425
1490610212	353
1490610213	366
1490610214	350
1490610215	393
1490610217	488
1490610218	423
1490610219	390
1490610220	458
1490610221	386
1490610222	339
1490610223	342
1490610224	427
1490610225	331
1490610226	483
1490610227	477
1490610228	386
1490610230	407
1490610231	482
1490610232	382
1490610233	321
1490610234	454
1490610235	382
1490610236	371
1490610237	365
1490610238	460
1490610239	396
1490610240	448
1490610241	557
1490610243	545
1490610244	496
1490610245	445
1490610246	310
1490610247	348
1490610248	355
1490610249	333
1490610250	396
1490610251	438
1490610252	538
1490610253	424
1490610254	420
1490610256	420
1490610257	455
1490610258	400
1490610259	419
1490610260	338
1490610261	381
1490610262	329
1490610263	425
1490610264	346
1490610265	355
1490610266	452
1490610267	411
1490610268	387
1490610270	369
1490610271	449
1490610272	443
1490610273	399
1490610274	311
1490610275	315
1490610276	410
1490610277	408
1490610278	427
1490610279	366
1490610280	398
1490610281	306
1490610282	402
1490610284	318
1490610285	332
1490610286	410
1490610287	437
1490610288	395
1490610289	324
1490610290	239
1490610291	247
1490610292	313
1490610293	376
1490610294	383
1490610295	329
1490610297	256
1490610298	306
1490610299	292
1490610300	329
1490610301	354
1490610302	441
1490610303	528
1490610304	561
1490610305	496
1490610306	462
1490610307	454
1490610308	396
1490610309	365
1490610311	525
1490610312	527
1490610313	501
1490610314	422
1490610315	470
1490610316	460
1490610317	423
1490610318	391
1490610319	268
1490610320	319
1490610321	358
1490610322	430
1490610323	573
1490610325	538
1490610326	429
1490610327	425
1490610328	376
1490610329	470
1490610330	492
1490610331	429
1490610332	470
1490610333	416
1490610334	490
1490610335	557
1490610336	489
1490610337	334
1490610339	389
1490610340	350
1490610341	394
1490610342	395
1490610343	365
1490610344	306
1490610345	332
1490610346	371
1490610347	457
1490610348	522
1490610349	481
1490610350	412
1490610351	396
1490610353	434
1490610354	347
1490610355	329
1490610356	351
1490610357	441
1490610358	508
1490610359	413
1490610360	472
1490610361	387
1490610362	348
1490610363	397
1490610364	367
1490610366	397
1490610367	318
1490610368	351
1490610369	395
1490610370	398
1490610371	359
1490610372	427
1490610373	417
1490610374	376
1490610375	342
1490610376	309
1490610377	383
1490610379	582
1490610380	496
1490610381	421
1490610382	288
1490610383	423
1490610384	280
1490610385	370
1490610386	376
1490610387	312
1490610388	285
1490610389	290
1490610390	265
1490610392	220
1490610393	280
1490610394	345
1490610395	376
1490610396	330
1490610397	357
1490610398	276
1490610399	399
1490610400	367
1490610401	308
1490610402	425
1490610403	375
1490610404	359
1490610406	406
1490610407	398
1490610408	288
1490610409	278
1490610410	276
1490610411	292
1490610412	420
1490610413	327
1490610414	333
1490610415	331
1490610416	411
1490610417	357
1490610419	454
1490610420	447
1490610421	448
1490610422	440
1490610423	417
1490610424	496
1490610425	362
1490610426	299
1490610427	329
1490610428	286
1490610429	402
1490610430	470
1490610431	429
1490610433	502
1490610434	407
1490610435	411
1490610436	404
1490610437	360
1490610438	411
1490610439	339
1490610440	432
1490610441	333
1490610442	423
1490610443	431
1490610444	426
1490610445	524
1490610447	460
1490610448	291
1490610449	321
1490610450	324
1490610451	268
1490610452	452
1490610453	360
1490610454	497
1490610455	478
1490610456	345
1490610457	353
1490610458	345
1490610459	465
1490610461	384
1490610462	370
1490610463	466
1490610464	441
1490610465	391
1490610466	387
1490610467	350
1490610468	398
1490610469	355
1490610470	525
1490610471	491
1490610472	435
1490610473	492
1490610474	348
1490610476	368
1490610477	491
1490610478	453
1490610479	454
1490610480	599
1490610481	381
1490610482	324
1490610483	336
1490610484	311
1490610485	262
1490610486	292
1490610487	415
1490610489	477
1490610490	362
1490610491	388
1490610492	378
1490610493	344
1490610494	524
1490610495	331
1490610496	432
1490610497	427
1490610498	387
1490610499	430
1490610500	454
1490610502	479
1490610503	448
1490610504	409
1490610505	424
1490610506	378
1490610507	374
1490610508	397
1490610509	399
1490610510	411
1490610511	348
1490610512	303
1490610513	349
1490610515	339
1490610516	342
1490610517	267
1490610518	341
1490610519	396
1490610520	366
1490610521	371
1490610522	337
1490610523	257
1490610524	450
1490610525	396
1490610527	397
1490610528	438
1490610529	310
1490610530	334
1490610531	371
1490610532	374
1490610533	350
1490610534	360
1490610535	347
1490610536	426
1490610537	457
1490610538	478
1490610539	465
1490610541	503
1490610542	410
1490610543	380
1490610544	397
1490610545	436
1490610546	348
1490610547	336
1490610548	231
1490610549	299
1490610550	266
1490610551	261
1490610552	339
1490610554	259
1490610555	375
1490610556	392
1490610557	547
1490610558	516
1490610559	450
1490610560	498
1490610561	518
1490610562	427
1490610563	359
1490610564	258
1490610565	299
1490610567	238
1490610568	285
1490610569	281
1490610570	332
1490610571	318
1490610572	310
1490610573	317
1490610574	397
1490610575	437
1490610576	512
1490610577	515
1490610578	513
1490610579	368
1490610580	364
1490610582	410
1490610583	501
1490610584	418
1490610585	398
1490610586	534
1490610587	538
1490610588	448
1490610589	367
1490610590	435
1490610591	433
1490610592	395
1490610593	433
1490610594	575
1490610596	386
1490610597	347
1490610598	366
1490610599	245
1490610600	250
1490610601	327
1490610602	488
1490610603	437
1490610604	401
1490610605	355
1490610606	295
1490610607	311
1490610608	381
1490610610	314
1490610611	397
1490610612	410
1490610613	383
1490610614	391
1490610615	266
1490610616	466
1490610617	512
1490610618	492
1490610619	337
1490610620	442
1490610621	437
1490610623	380
1490610624	365
1490610625	592
1490610626	569
1490610627	456
1490610628	462
1490610629	405
1490610630	284
1490610631	256
1490610632	340
1490610633	457
1490610634	354
1490610636	337
1490610637	236
1490610638	341
1490610639	311
1490610640	314
1490610641	365
1490610642	482
1490610643	550
1490610644	540
1490610645	337
1490610646	275
1490610647	378
1490610649	313
1490610650	390
1490610651	411
1490610652	495
1490610653	330
1490610654	218
1490610655	273
1490610656	303
1490610657	276
1490610658	263
1490610659	361
1490610660	412
1490610661	424
1490610663	343
1490610664	468
1490610665	420
1490610666	497
1490610667	492
1490610668	501
1490610669	358
1490610670	339
1490610671	434
1490610672	352
1490610673	449
1490610674	458
1490610676	551
1490610677	634
1490610678	534
1490610679	531
1490610680	540
1490610681	492
1490610682	479
1490610683	453
1490610684	361
1490610685	328
1490610686	322
1490610687	254
1490610688	283
1490610690	321
1490610691	260
1490610692	322
1490610693	417
1490610694	379
1490610695	300
1490610696	413
1490610697	407
1490610698	490
1490610699	418
1490610700	448
1490610701	569
1490610703	451
1490610704	329
1490610705	228
1490610706	206
1490610707	214
1490610708	358
1490610709	244
1490610710	340
1490610711	421
1490610712	478
1490610713	539
1490610714	362
1490610715	479
1490610717	432
1490610718	413
1490610719	437
1490610720	340
1490610721	196
1490610722	270
1490610723	485
1490610724	438
1490610725	436
1490610726	434
1490610727	340
1490610728	277
1490610729	204
1490610731	200
1490610732	295
1490610733	295
1490610734	318
1490610735	490
1490610736	321
1490610737	211
Co2 Data from 2017/3/27 10:36:55
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1490611015	430
1490611016	306
1490611018	438
1490611019	401
1490611020	372
1490611021	313
1490611022	366
1490611023	346
1490611024	415
1490611025	537
1490611026	487
1490611027	441
1490611028	357
1490611029	408
1490611030	465
1490611032	452
1490611033	443
1490611034	305
1490611035	302
1490611036	352
1490611037	379
1490611038	396
1490611039	372
1490611040	401
1490611041	498
1490611042	577
1490611043	519
1490611044	430
1490611046	272
1490611047	316
1490611048	239
1490611049	394
1490611050	449
1490611051	244
1490611052	415
1490611053	442
1490611054	471
1490611055	370
1490611056	480
1490611057	661
1490611059	471
1490611060	390
1490611061	336
1490611062	264
1490611063	347
1490611064	395
1490611065	472
1490611066	462
1490611067	322
1490611068	381
1490611069	390
1490611070	296
1490611071	322
1490611073	423
1490611074	353
1490611075	438
1490611076	408
1490611077	336
1490611078	321
1490611079	426
1490611080	378
1490611081	270
1490611082	285
1490611083	399
1490611084	423
1490611086	420
1490611087	345
1490611088	432
1490611089	406
1490611090	353
1490611091	300
1490611092	332
1490611093	419
1490611094	317
1490611095	338
1490611096	369
1490611097	384
1490611099	444
1490611100	426
1490611101	414
1490611102	438
1490611103	344
1490611104	434
1490611105	386
1490611106	2260
1490611107	5410
1490611108	7261
1490611109	6592
1490611111	5113
1490611112	3079
1490611113	2287
1490611114	1337
1490611115	1017
1490611116	887
1490611117	675
1490611118	406
1490611119	416
1490611120	437
1490611121	339
1490611122	437
1490611123	483
1490611124	398
1490611126	385
1490611127	515
1490611128	468
1490611129	539
1490611130	671
1490611131	363
1490611132	408
1490611133	449
1490611134	447
1490611135	433
1490611136	386
1490611137	427
1490611138	430
1490611140	424
1490611141	603
1490611142	451
1490611143	504
1490611144	454
1490611145	325
1490611146	321
1490611147	422
1490611148	400
1490611149	356
1490611150	406
1490611151	405
1490611152	361
1490611154	313
1490611155	379
1490611156	356
1490611157	307
1490611158	295
1490611159	482
1490611160	487
1490611161	324
1490611162	300
1490611163	285
1490611164	376
1490611165	309
1490611167	339
1490611168	339
1490611169	317
1490611170	351
1490611171	390
1490611172	462
1490611173	419
1490611174	444
1490611175	500
1490611176	459
1490611177	394
1490611178	433
1490611180	412
1490611181	475
1490611182	412
1490611183	446
1490611184	449
1490611185	350
1490611186	359
1490611187	384
1490611188	402
1490611189	397
1490611190	430
1490611191	387
1490611193	502
1490611194	524
1490611195	553
1490611196	418
1490611197	298
1490611198	358
1490611199	436
1490611200	428
1490611201	426
1490611202	352
1490611203	464
1490611204	530
1490611205	564
1490611207	488
1490611208	396
1490611209	395
1490611210	557
1490611211	383
1490611212	418
1490611213	334
1490611214	366
1490611215	390
1490611216	397
1490611217	314
1490611218	282
1490611220	579
1490611221	587
1490611222	479
1490611223	334
1490611224	405
1490611225	305
1490611226	289
1490611227	396
1490611228	368
1490611229	374
1490611230	471
1490611231	502
1490611233	544
1490611234	497
1490611235	411
1490611236	372
1490611237	511
1490611238	462
1490611239	366
1490611240	328
1490611241	298
1490611242	434
1490611243	413
1490611244	261
1490611246	318
1490611247	253
1490611248	331
1490611249	234
1490611250	199
1490611251	342
1490611252	303
1490611253	428
1490611254	446
1490611255	334
1490611256	373
1490611257	314
1490611258	344
1490611259	409
1490611261	395
1490611262	389
1490611263	340
1490611264	352
1490611265	366
1490611266	372
1490611267	384
1490611268	337
1490611269	511
1490611270	493
1490611271	567
1490611272	521
1490611273	554
1490611274	596
1490611276	547
1490611277	486
1490611278	549
1490611279	566
1490611280	481
1490611281	434
1490611282	350
1490611283	296
1490611284	394
1490611285	357
1490611286	324
1490611287	435
1490611288	428
1490611290	569
1490611291	357
1490611292	364
1490611293	450
1490611294	402
1490611295	408
1490611296	430
1490611297	418
1490611298	413
1490611299	505
1490611300	467
1490611301	362
1490611303	372
1490611304	372
1490611305	377
1490611306	301
1490611307	339
1490611308	358
1490611309	360
1490611310	411
1490611311	493
1490611312	404
1490611313	390
1490611314	393
1490611316	516
1490611317	466
1490611318	348
1490611319	362
1490611320	373
1490611321	371
1490611322	479
1490611323	322
1490611324	311
1490611325	591
1490611326	510
1490611327	474
1490611329	331
1490611330	440
1490611331	436
1490611332	420
1490611333	561
1490611334	356
1490611335	299
1490611336	487
1490611337	318
1490611338	207
1490611339	305
1490611340	287
1490611341	482
1490611343	361
1490611344	256
1490611345	288
1490611346	319
1490611347	425
1490611348	614
1490611349	507
1490611350	535
1490611351	419
1490611352	366
1490611353	428
1490611354	282
1490611355	288
1490611357	345
1490611358	356
1490611359	380
1490611360	433
1490611361	513
1490611362	352
1490611363	237
1490611364	232
1490611365	250
1490611366	313
1490611367	268
1490611368	246
1490611370	327
1490611371	369
1490611372	310
1490611373	349
1490611374	329
1490611375	478
1490611376	345
1490611377	427
1490611378	399
1490611379	450
1490611380	543
1490611382	389
1490611383	300
1490611384	359
1490611385	355
1490611386	367
1490611387	454
1490611388	344
1490611389	321
1490611390	345
1490611391	345
1490611392	284
1490611394	157
1490611395	381
1490611396	401
1490611397	428
1490611398	558
1490611399	391
1490611400	387
1490611401	571
1490611402	401
1490611403	484
1490611404	304
1490611405	361
1490611407	494
1490611408	443
1490611409	630
1490611410	591
1490611411	643
1490611412	615
1490611413	325
1490611414	443
1490611415	514
1490611416	411
1490611417	341
1490611418	172
1490611419	278
1490611421	265
1490611422	356
1490611423	302
1490611424	228
1490611425	303
1490611426	326
1490611427	507
1490611428	436
1490611429	576
1490611430	657
1490611431	456
1490611432	574
1490611433	512
1490611434	395
1490611436	401
1490611437	458
1490611438	427
1490611439	424
1490611440	361
1490611441	368
1490611442	409
1490611443	396
1490611444	433
1490611445	465
1490611446	418
1490611447	553
1490611449	563
1490611450	399
1490611451	277
1490611452	311
1490611453	352
1490611454	365
1490611455	404
1490611456	478
1490611457	403
1490611458	395
1490611459	435
1490611460	329
1490611462	263
1490611463	383
1490611464	333
1490611465	301
1490611466	256
1490611467	433
1490611468	394
1490611469	435
1490611470	423
1490611471	485
1490611472	517
1490611473	458
1490611474	432
1490611476	548
1490611477	566
1490611478	439
1490611479	393
1490611480	358
1490611481	427
1490611482	368
1490611483	459
1490611484	432
1490611485	445
1490611486	234
1490611487	261
1490611489	293
1490611490	366
1490611491	291
1490611492	347
1490611493	85
1490611494	225
1490611495	463
1490611496	441
1490611497	396
1490611498	340
1490611499	441
1490611500	332
1490611502	264
1490611503	362
1490611504	275
1490611505	463
1490611506	447
1490611507	244
1490611508	411
1490611509	403
1490611510	526
1490611511	435
1490611512	356
1490611513	363
1490611514	467
1490611516	505
1490611517	502
1490611518	371
1490611519	172
1490611520	278
1490611521	333
1490611522	478
1490611523	317
1490611524	324
1490611525	379
1490611526	285
1490611527	420
1490611529	319
1490611530	524
1490611531	498
1490611532	439
1490611533	365
1490611534	256
1490611535	246
1490611536	337
1490611537	297
1490611538	371
1490611539	253
1490611540	344
1490611541	396
1490611543	385
1490611544	382
1490611545	539
1490611546	392
1490611547	449
1490611548	487
1490611549	312
1490611550	250
1490611551	257
1490611552	341
1490611553	224
1490611554	251
1490611555	266
1490611557	244
1490611558	414
1490611559	408
1490611560	457
1490611561	357
1490611562	450
1490611563	366
1490611564	363
1490611565	337
1490611566	365
1490611567	279
1490611568	288
1490611570	347
1490611571	256
1490611572	418
1490611573	567
1490611574	443
1490611575	441
1490611576	366
1490611577	263
1490611578	617
1490611579	368
1490611580	366
1490611581	367
1490611583	366
1490611584	467
1490611585	292
1490611586	309
1490611587	305
1490611588	318
1490611589	377
1490611590	371
1490611591	336
1490611592	308
1490611593	335
1490611594	471
1490611595	495
1490611596	383
1490611598	564
1490611599	592
1490611600	486
1490611601	408
1490611602	545
1490611603	652
1490611604	428
1490611605	444
1490611606	390
1490611607	413
1490611608	531
1490611609	424
1490611611	550
1490611612	682
1490611613	625
1490611614	502
1490611615	461
1490611616	303
1490611617	479
1490611618	393
1490611619	393
1490611620	400
1490611621	404
1490611622	471
1490611624	396
1490611625	404
1490611626	400
1490611627	263
1490611628	255
1490611629	324
1490611630	254
1490611631	309
1490611632	311
1490611633	358
1490611634	231
1490611635	218
1490611637	316
1490611638	305
1490611639	367
1490611640	265
1490611641	393
1490611642	427
1490611643	396
1490611644	512
1490611645	431
1490611646	422
1490611647	387
1490611648	423
1490611649	405
1490611651	400
1490611652	313
1490611653	397
1490611654	361
1490611655	296
1490611656	372
1490611657	414
1490611658	386
1490611659	361
1490611660	542
1490611661	405
1490611662	302
1490611663	430
1490611665	411
1490611666	380
1490611667	392
1490611668	375
1490611669	346
1490611670	544
1490611671	530
1490611672	472
1490611673	399
1490611674	393
1490611675	527
1490611676	544
1490611678	477
1490611679	303
1490611680	368
1490611681	380
1490611682	312
1490611683	268
1490611684	515
1490611685	395
1490611686	400
1490611687	345
1490611688	283
1490611689	413
1490611690	365
1490611692	335
1490611693	369
1490611694	477
1490611695	637
1490611696	566
1490611697	654
1490611698	542
1490611699	329
1490611700	282
1490611701	404
1490611702	411
1490611703	325
1490611704	451
1490611705	449
1490611707	272
1490611708	439
1490611709	424
1490611710	396
1490611711	379
1490611712	375
1490611713	273
1490611714	507
1490611715	303
1490611716	374
1490611717	416
1490611718	360
1490611720	291
1490611721	323
1490611722	453
1490611723	509
1490611724	518
1490611725	620
1490611726	575
1490611727	558
1490611728	438
1490611729	293
1490611730	424
1490611731	475
1490611733	478
1490611734	347
1490611735	240
1490611736	333
1490611737	358
Co2 Data from 2017/3/27 11:10:52
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1490613052	394
1490613053	394
1490613055	394
1490613056	394
1490613057	394
1490613058	394
1490613059	393
1490613060	393
1490613061	386
1490613062	391
1490613063	391
1490613064	391
1490613065	392
1490613066	385
1490613068	385
1490613069	386
1490613070	387
1490613071	389
1490613072	389
1490613073	389
1490613074	389
1490613075	389
1490613076	393
1490613077	393
1490613078	393
1490613079	392
1490613081	390
1490613082	409
1490613083	406
1490613084	405
1490613085	403
1490613086	399
1490613087	399
1490613088	403
1490613089	385
1490613090	351
1490613091	374
1490613092	315
1490613093	432
1490613095	514
1490613096	456
1490613097	501
1490613098	398
1490613099	636
1490613100	302
1490613101	353
1490613102	355
1490613103	400
1490613104	579
1490613105	441
1490613106	382
1490613108	416
1490613109	270
1490613110	245
1490613111	291
1490613112	362
1490613113	361
1490613114	407
1490613115	439
1490613116	409
1490613117	390
1490613118	507
1490613119	475
1490613121	636
1490613122	558
1490613123	553
1490613124	572
1490613125	510
1490613126	255
1490613127	222
1490613128	319
1490613129	354
1490613130	340
1490613131	318
1490613132	499
1490613133	598
1490613135	653
1490613136	504
1490613137	509
1490613138	586
1490613139	480
1490613140	501
1490613141	567
1490613142	490
1490613143	426
1490613144	505
1490613145	609
1490613146	579
1490613147	637
1490613149	537
1490613150	422
1490613151	373
1490613152	322
1490613153	321
1490613154	435
1490613155	388
1490613156	355
1490613157	443
1490613158	331
1490613159	506
1490613160	397
1490613162	384
1490613163	477
1490613164	530
1490613165	651
1490613166	590
1490613167	477
1490613168	530
1490613169	490
1490613170	471
1490613171	277
1490613172	246
1490613173	430
1490613174	427
1490613176	422
1490613177	398
1490613178	205
1490613179	215
1490613180	369
1490613181	239
1490613182	293
1490613183	418
1490613184	340
1490613185	344
1490613186	400
1490613187	409
1490613188	483
1490613189	455
1490613191	430
1490613192	482
1490613193	333
1490613194	222
1490613195	263
1490613196	331
1490613197	361
1490613198	382
1490613199	364
1490613200	363
1490613201	385
1490613202	390
1490613203	405
1490613205	404
1490613206	415
1490613207	407
1490613208	378
1490613209	374
1490613210	339
1490613211	385
1490613212	320
1490613213	442
1490613214	416
1490613215	357
1490613216	426
1490613218	397
1490613219	389
1490613220	491
1490613221	469
1490613222	455
1490613223	307
1490613224	415
1490613225	349
1490613226	384
1490613227	363
1490613228	538
1490613229	567
1490613231	598
1490613232	463
1490613233	290
1490613234	181
1490613235	208
1490613236	287
1490613237	357
1490613238	444
1490613239	572
1490613240	824
1490613241	696
1490613242	546
1490613243	404
1490613245	575
1490613246	661
1490613247	547
1490613248	619
1490613249	350
1490613250	379
1490613251	275
1490613252	399
1490613253	449
1490613254	298
1490613255	329
1490613256	270
1490613257	489
1490613259	395
1490613260	379
1490613261	312
1490613262	355
1490613263	483
1490613264	568
1490613265	657
1490613266	517
1490613267	304
1490613268	380
1490613269	326
1490613270	521
1490613271	488
1490613273	483
1490613274	274
1490613275	402
1490613276	429
1490613277	465
1490613278	631
1490613279	531
1490613280	344
1490613281	351
1490613282	388
1490613283	471
1490613284	518
1490613286	563
1490613287	633
1490613288	406
1490613289	307
1490613290	323
1490613291	317
1490613292	284
1490613293	290
1490613294	574
1490613295	395
1490613296	517
1490613297	606
1490613299	339
1490613300	389
1490613301	257
1490613302	148
1490613303	281
1490613304	250
1490613305	278
1490613306	281
1490613307	274
1490613308	561
1490613309	486
1490613310	294
1490613311	446
1490613312	487
1490613314	555
1490613315	503
1490613316	250
1490613317	332
1490613318	321
1490613319	347
1490613320	349
1490613321	404
1490613322	413
1490613323	251
1490613324	386
1490613325	273
1490613326	334
1490613328	420
1490613329	291
1490613330	406
1490613331	426
1490613332	343
1490613333	220
1490613334	448
1490613335	232
1490613336	375
1490613337	455
1490613338	526
1490613339	461
1490613340	470
1490613342	427
1490613343	382
1490613344	582
1490613345	641
1490613346	598
1490613347	429
1490613348	289
1490613349	356
1490613350	541
1490613351	579
1490613352	409
1490613353	442
1490613355	382
1490613356	451
1490613357	459
1490613358	357
1490613359	407
1490613360	320
1490613361	410
1490613362	279
1490613363	294
1490613364	242
1490613365	274
1490613366	320
1490613367	410
1490613369	415
1490613370	570
1490613371	343
1490613372	330
1490613373	333
1490613374	291
1490613375	282
1490613376	271
1490613377	567
1490613378	305
1490613379	527
1490613380	426
1490613381	403
1490613383	380
1490613384	506
1490613385	421
1490613386	450
1490613387	364
1490613388	349
1490613389	387
1490613390	439
1490613391	313
1490613392	355
1490613393	257
1490613394	458
1490613396	340
1490613397	338
1490613398	347
1490613399	411
1490613400	434
1490613401	441
1490613402	439
1490613403	466
1490613404	410
1490613405	416
1490613406	534
1490613408	357
1490613409	426
1490613410	398
1490613411	637
1490613412	530
1490613413	419
1490613414	439
1490613415	503
1490613416	528
1490613417	382
