XQ	97491	2516	655	9/28/15	15:59:18	351819402	-974377620	346827	9
XQ	97492	2512	656	9/28/15	15:59:19	351819400	-974377617	346985	9
XQ	97498	2512	656	9/28/15	15:59:20	351819399	-974377614	347069	9
XQ	97494	2509	655	9/28/15	15:59:21	351819392	-974377609	347204	9
XQ	97501	2505	657	9/28/15	15:59:22	351819388	-974377606	347012	9
XQ	97502	2514	653	9/28/15	15:59:23	351819382	-974377599	346970	9
XQ	97497	2526	663	9/28/15	15:59:24	351819381	-974377595	346940	9
XQ	97487	2520	664	9/28/15	15:59:25	351819378	-974377588	346995	9
XQ	97498	2520	671	9/28/15	15:59:26	351819374	-974377581	346920	9
XQ	97493	2530	675	9/28/15	15:59:27	351819375	-974377579	346972	9
XQ	97496	2537	663	9/28/15	15:59:28	351819368	-974377577	346944	9
XQ	97503	2539	664	9/28/15	15:59:29	351819366	-974377575	347036	9
XQ	97493	2541	663	9/28/15	15:59:30	351819356	-974377573	347111	9
XQ	97498	2540	674	9/28/15	15:59:31	351819353	-974377572	347180	9
XQ	97496	2539	670	9/28/15	15:59:32	351819349	-974377572	347267	9
XQ	97495	2539	668	9/28/15	15:59:33	351819344	-974377573	347329	9
XQ	97499	2545	663	9/28/15	15:59:34	351819335	-974377573	347324	9
XQ	97494	2550	669	9/28/15	15:59:35	351819329	-974377573	347412	9
XQ	97498	2548	684	9/28/15	15:59:36	351819315	-974377575	347352	9
XQ	97499	2544	672	9/28/15	15:59:37	351819305	-974377577	347277	9
XQ	97490	2543	671	9/28/15	15:59:38	351819300	-974377577	347348	9
XQ	97496	2550	667	9/28/15	15:59:39	351819290	-974377577	347403	9
XQ	97499	2552	671	9/28/15	15:59:40	351819281	-974377577	347400	9
XQ	97491	2536	663	9/28/15	15:59:41	351819277	-974377580	347413	9
XQ	97499	2532	672	9/28/15	15:59:42	351819273	-974377584	347424	9
XQ	97491	2534	668	9/28/15	15:59:43	351819269	-974377587	347433	9
XQ	97494	2537	665	9/28/15	15:59:44	351819267	-974377590	347513	9
XQ	97498	2534	662	9/28/15	15:59:45	351819269	-974377594	347626	9
XQ	97499	2528	675	9/28/15	15:59:46	351819272	-974377599	347700	9
XQ	97499	2526	671	9/28/15	15:59:47	351819277	-974377602	347812	9
XQ	97488	2532	668	9/28/15	15:59:48	351819278	-974377605	347865	9
XQ	97504	2538	670	9/28/15	15:59:49	351819279	-974377606	347910	9
XQ	97490	2540	672	9/28/15	15:59:50	351819283	-974377609	347943	9
XQ	97492	2534	660	9/28/15	15:59:51	351819286	-974377609	347972	9
XQ	97492	2524	657	9/28/15	15:59:52	351819290	-974377609	348015	9
XQ	97496	2518	656	9/28/15	15:59:53	351819294	-974377608	348023	9
XQ	97494	2520	654	9/28/15	15:59:54	351819299	-974377609	348034	9
XQ	97491	2525	653	9/28/15	15:59:55	351819303	-974377608	348044	9
XQ	97498	2519	656	9/28/15	15:59:56	351819306	-974377605	348013	9
XQ	97494	2526	656	9/28/15	15:59:57	351819315	-974377603	348007	9
XQ	97496	2531	656	9/28/15	15:59:58	351819318	-974377601	347943	9
XQ	97494	2524	654	9/28/15	15:59:59	351819318	-974377599	347848	9
XQ	97493	2522	656	9/28/15	16:00:00	351819316	-974377595	347711	9
XQ	97496	2531	656	9/28/15	16:00:01	351819313	-974377593	347551	9
XQ	97497	2532	653	9/28/15	16:00:02	351819308	-974377591	347387	9
XQ	97489	2536	658	9/28/15	16:00:03	351819310	-974377589	347234	9
XQ	97491	2529	653	9/28/15	16:00:04	351819307	-974377587	347056	9
XQ	97495	2536	655	9/28/15	16:00:05	351819303	-974377586	346850	9
XQ	97495	2542	657	9/28/15	16:00:06	351819298	-974377586	346676	9
XQ	97500	2533	654	9/28/15	16:00:07	351819283	-974377588	346411	9
XQ	97493	2527	653	9/28/15	16:00:08	351819269	-974377590	346136	9
XQ	97491	2537	657	9/28/15	16:00:09	351819239	-974377591	345748	9
XQ	97490	2539	656	9/28/15	16:00:10	351819221	-974377594	345415	9
XQ	97492	2536	656	9/28/15	16:00:11	351819205	-974377597	345118	9
XQ	97498	2544	654	9/28/15	16:00:12	351819190	-974377600	344840	9
XQ	97495	2533	656	9/28/15	16:00:13	351819172	-974377602	344557	9
XQ	97495	2521	657	9/28/15	16:00:14	351819161	-974377601	344378	9
XQ	97496	2526	656	9/28/15	16:00:15	351819154	-974377601	344253	9
XQ	97489	2534	657	9/28/15	16:00:16	351819144	-974377601	344055	9
XQ	97494	2529	656	9/28/15	16:00:17	351819130	-974377599	343789	9
XQ	97500	2533	657	9/28/15	16:00:18	351819116	-974377597	343557	9
XQ	97496	2524	655	9/28/15	16:00:19	351819105	-974377595	343367	9
XQ	97498	2525	652	9/28/15	16:00:20	351819089	-974377595	343168	10
XQ	97499	2507	656	9/28/15	16:00:21	351819077	-974377594	342956	10
XQ	97497	2507	656	9/28/15	16:00:22	351819067	-974377592	342712	10
XQ	97499	2514	653	9/28/15	16:00:23	351819060	-974377586	342464	10
XQ	97496	2531	653	9/28/15	16:00:24	351819055	-974377584	342328	10
XQ	97493	2534	657	9/28/15	16:00:25	351819040	-974377583	342121	10
XQ	97492	2532	659	9/28/15	16:00:26	351819025	-974377583	341881	10
XQ	97494	2531	655	9/28/15	16:00:27	351819011	-974377582	341645	10
XQ	97492	2521	656	9/28/15	16:00:28	351818994	-974377580	341390	10
XQ	97496	2512	655	9/28/15	16:00:29	351818982	-974377576	341212	10
XQ	97502	2506	654	9/28/15	16:00:30	351818972	-974377573	341064	10
XQ	97490	2505	655	9/28/15	16:00:31	351818967	-974377569	340944	10
XQ	97492	2507	653	9/28/15	16:00:32	351818965	-974377567	340863	10
XQ	97498	2507	654	9/28/15	16:00:33	351818966	-974377564	340752	10
XQ	97491	2508	654	9/28/15	16:00:34	351818965	-974377561	340586	10
XQ	97493	2509	656	9/28/15	16:00:35	351818968	-974377558	340470	10
XQ	97488	2508	656	9/28/15	16:00:36	351818976	-974377558	340379	10
XQ	97489	2505	656	9/28/15	16:00:37	351818984	-974377555	340310	10
XQ	97492	2504	657	9/28/15	16:00:38	351818991	-974377551	340205	10
XQ	97497	2509	658	9/28/15	16:00:39	351818999	-974377555	340100	10
XQ	97493	2507	658	9/28/15	16:00:40	351819010	-974377556	339974	10
XQ	97495	2505	658	9/28/15	16:00:41	351819019	-974377553	339851	10
XQ	97494	2507	659	9/28/15	16:00:42	351819029	-974377551	339737	10
XQ	97494	2509	659	9/28/15	16:00:43	351819034	-974377552	339589	10
XQ	97490	2512	660	9/28/15	16:00:44	351819035	-974377553	339461	10
XQ	97490	2515	660	9/28/15	16:00:45	351819028	-974377557	339251	10
XQ	97487	2519	664	9/28/15	16:00:46	351819021	-974377559	339045	10
XQ	97493	2513	670	9/28/15	16:00:47	351819007	-974377564	338854	10
XQ	97489	2501	668	9/28/15	16:00:48	351818995	-974377567	338713	10
XQ	97495	2500	669	9/28/15	16:00:49	351818986	-974377567	338532	10
XQ	97490	2495	671	9/28/15	16:00:50	351818966	-974377569	338247	10
XQ	97488	2491	674	9/28/15	16:00:51	351818942	-974377572	337916	10
XQ	97495	2491	666	9/28/15	16:00:52	351818919	-974377577	337602	10
XQ	97488	2499	663	9/28/15	16:00:53	351818899	-974377585	337376	10
XQ	97491	2504	671	9/28/15	16:00:54	351818878	-974377595	337217	10
XQ	97492	2507	671	9/28/15	16:00:55	351818857	-974377605	337045	10
XQ	97486	2518	671	9/28/15	16:00:56	351818839	-974377615	336911	10
XQ	97495	2519	665	9/28/15	16:00:57	351818820	-974377626	336794	10
XQ	97504	2519	663	9/28/15	16:00:58	351818806	-974377640	336766	10
XQ	97491	2513	666	9/28/15	16:00:59	351818795	-974377650	336738	10
XQ	97500	2519	661	9/28/15	16:01:00	351818787	-974377657	336751	10
XQ	97492	2528	666	9/28/15	16:01:01	351818782	-974377659	336821	10
XQ	97487	2526	663	9/28/15	16:01:02	351818779	-974377663	336915	10
XQ	97504	2525	664	9/28/15	16:01:03	351818781	-974377668	337041	10
XQ	97496	2525	675	9/28/15	16:01:04	351818793	-974377671	337336	10
XQ	97492	2530	673	9/28/15	16:01:05	351818812	-974377673	337740	10
XQ	97486	2534	670	9/28/15	16:01:06	351818834	-974377675	338108	10
XQ	97500	2530	671	9/28/15	16:01:07	351818853	-974377675	338421	10
XQ	97492	2525	672	9/28/15	16:01:08	351818874	-974377676	338722	10
XQ	97490	2523	672	9/28/15	16:01:09	351818896	-974377676	339006	10
XQ	97489	2532	671	9/28/15	16:01:10	351818916	-974377676	339291	10
XQ	97496	2533	671	9/28/15	16:01:11	351818933	-974377680	339543	10
XQ	97496	2536	674	9/28/15	16:01:12	351818948	-974377682	339813	10
XQ	97499	2527	673	9/28/15	16:01:13	351818960	-974377686	340040	10
XQ	97495	2519	674	9/28/15	16:01:14	351818973	-974377689	340242	10
XQ	97494	2516	674	9/28/15	16:01:15	351818981	-974377691	340375	10
XQ	97491	2512	673	9/28/15	16:01:16	351818990	-974377693	340466	10
XQ	97486	2509	673	9/28/15	16:01:17	351818995	-974377695	340505	10
XQ	97499	2509	661	9/28/15	16:01:18	351819000	-974377698	340563	10
XQ	97488	2501	661	9/28/15	16:01:19	351818999	-974377701	340527	10
XQ	97494	2494	662	9/28/15	16:01:20	351818997	-974377704	340456	10
XQ	97493	2488	664	9/28/15	16:01:21	351818993	-974377706	340320	10
XQ	97485	2490	666	9/28/15	16:01:22	351818989	-974377707	340179	10
XQ	97498	2503	663	9/28/15	16:01:23	351818986	-974377710	340073	10
XQ	97486	2505	665	9/28/15	16:01:24	351818984	-974377713	339995	10
XQ	97497	2499	672	9/28/15	16:01:25	351818983	-974377715	339917	10
XQ	97488	2485	665	9/28/15	16:01:26	351818982	-974377715	339887	10
XQ	97487	2481	673	9/28/15	16:01:27	351818978	-974377715	339827	10
XQ	97495	2485	675	9/28/15	16:01:28	351818977	-974377715	339771	10
XQ	97494	2488	676	9/28/15	16:01:29	351818977	-974377717	339763	10
XQ	97493	2494	675	9/28/15	16:01:30	351818979	-974377719	339835	10
XQ	97499	2493	675	9/28/15	16:01:31	351818984	-974377719	339989	10
XQ	97493	2488	675	9/28/15	16:01:32	351818994	-974377717	340141	10
XQ	97491	2490	669	9/28/15	16:01:33	351819007	-974377717	340322	10
XQ	97492	2501	668	9/28/15	16:01:34	351819021	-974377715	340491	10
XQ	97489	2503	670	9/28/15	16:01:35	351819028	-974377712	340551	10
XQ	97490	2503	666	9/28/15	16:01:36	351819042	-974377709	340725	11
XQ	97495	2485	677	9/28/15	16:01:37	351819058	-974377707	340897	11
XQ	97496	2492	669	9/28/15	16:01:38	351819078	-974377706	341118	11
XQ	97491	2504	673	9/28/15	16:01:39	351819085	-974377707	341188	10
XQ	97487	2504	673	9/28/15	16:01:40	351819096	-974377707	341262	11
XQ	97498	2502	672	9/28/15	16:01:41	351819112	-974377706	341384	11
XQ	97484	2511	674	9/28/15	16:01:42	351819119	-974377707	341418	10
XQ	97491	2524	671	9/28/15	16:01:43	351819136	-974377708	341516	11
XQ	97486	2492	674	9/28/15	16:01:44	351819157	-974377708	341671	11
XQ	97486	2471	663	9/28/15	16:01:45	351819162	-974377709	341671	10
XQ	97494	2472	664	9/28/15	16:01:46	351819174	-974377709	341726	11
XQ	97486	2481	677	9/28/15	16:01:47	351819189	-974377709	341831	11
XQ	97499	2486	676	9/28/15	16:01:48	351819210	-974377708	342012	11
XQ	97488	2494	673	9/28/15	16:01:49	351819232	-974377708	342223	11
XQ	97486	2508	670	9/28/15	16:01:50	351819253	-974377709	342447	11
XQ	97488	2532	669	9/28/15	16:01:51	351819275	-974377710	342634	11
XQ	97489	2515	673	9/28/15	16:01:52	351819293	-974377712	342717	11
XQ	97485	2528	675	9/28/15	16:01:53	351819308	-974377715	342691	11
XQ	97489	2506	672	9/28/15	16:01:54	351819319	-974377717	342670	11
XQ	97488	2501	671	9/28/15	16:01:55	351819329	-974377719	342622	11
XQ	97494	2498	674	9/28/15	16:01:56	351819337	-974377722	342531	11
XQ	97494	2504	673	9/28/15	16:01:57	351819342	-974377725	342395	11
XQ	97498	2499	662	9/28/15	16:01:58	351819346	-974377726	342261	11
XQ	97489	2463	675	9/28/15	16:01:59	351819348	-974377728	342093	11
XQ	97494	2472	665	9/28/15	16:02:00	351819349	-974377730	341908	11
XQ	97486	2472	665	9/28/15	16:02:01	351819346	-974377732	341621	11
XQ	97491	2489	674	9/28/15	16:02:02	351819344	-974377735	341379	11
XQ	97495	2493	668	9/28/15	16:02:03	351819341	-974377737	341097	11
XQ	97493	2470	674	9/28/15	16:02:04	351819337	-974377739	340866	11
XQ	97489	2465	675	9/28/15	16:02:05	351819329	-974377737	340645	11
XQ	97492	2464	673	9/28/15	16:02:06	351819323	-974377737	340509	11
XQ	97491	2468	673	9/28/15	16:02:07	351819319	-974377735	340429	11
XQ	97492	2479	676	9/28/15	16:02:08	351819320	-974377732	340404	12
XQ	97486	2489	676	9/28/15	16:02:09	351819324	-974377730	340423	13
XQ	97485	2492	675	9/28/15	16:02:10	351819331	-974377728	340505	13
XQ	97492	2495	674	9/28/15	16:02:11	351819341	-974377726	340647	13
XQ	97487	2505	674	9/28/15	16:02:12	351819354	-974377724	340821	13
XQ	97490	2497	671	9/28/15	16:02:13	351819371	-974377722	341066	13
XQ	97491	2499	676	9/28/15	16:02:14	351819374	-974377723	341193	12
XQ	97487	2502	673	9/28/15	16:02:15	351819384	-974377723	341369	13
XQ	97484	2494	674	9/28/15	16:02:16	351819398	-974377724	341630	13
XQ	97490	2496	672	9/28/15	16:02:17	351819404	-974377723	341708	12
XQ	97492	2506	672	9/28/15	16:02:18	351819418	-974377722	341850	13
XQ	97487	2516	669	9/28/15	16:02:19	351819425	-974377721	341888	12
XQ	97496	2529	672	9/28/15	16:02:20	351819434	-974377722	341947	12
XQ	97490	2536	677	9/28/15	16:02:21	351819441	-974377722	342026	12
XQ	97493	2523	668	9/28/15	16:02:22	351819446	-974377725	342040	12
XQ	97489	2518	673	9/28/15	16:02:23	351819450	-974377728	342025	12
XQ	97486	2530	665	9/28/15	16:02:24	351819451	-974377732	341967	12
XQ	97493	2527	664	9/28/15	16:02:25	351819452	-974377737	341989	12
XQ	97492	2533	676	9/28/15	16:02:26	351819450	-974377742	341958	12
XQ	97496	2551	670	9/28/15	16:02:27	351819449	-974377750	341959	12
XQ	97487	2525	665	9/28/15	16:02:28	351819447	-974377758	341943	12
XQ	97497	2513	662	9/28/15	16:02:29	351819444	-974377766	341905	12
XQ	97480	2515	674	9/28/15	16:02:30	351819441	-974377776	341840	12
XQ	97493	2492	670	9/28/15	16:02:31	351819439	-974377784	341822	12
XQ	97489	2474	670	9/28/15	16:02:32	351819436	-974377792	341765	12
XQ	97492	2454	675	9/28/15	16:02:33	351819432	-974377800	341699	12
XQ	97490	2449	666	9/28/15	16:02:34	351819427	-974377808	341623	12
XQ	97488	2458	673	9/28/15	16:02:35	351819422	-974377816	341585	12
XQ	97488	2462	672	9/28/15	16:02:36	351819418	-974377822	341571	12
XQ	97487	2467	675	9/28/15	16:02:37	351819410	-974377829	341572	12
XQ	97488	2455	675	9/28/15	16:02:38	351819406	-974377834	341649	12
XQ	97487	2447	668	9/28/15	16:02:39	351819402	-974377839	341690	12
XQ	97492	2445	672	9/28/15	16:02:40	351819398	-974377844	341678	12
XQ	97489	2445	666	9/28/15	16:02:41	351819394	-974377849	341706	12
XQ	97490	2466	671	9/28/15	16:02:42	351819392	-974377855	341803	13
XQ	97487	2471	672	9/28/15	16:02:43	351819389	-974377860	341919	13
XQ	97490	2472	672	9/28/15	16:02:44	351819388	-974377865	342046	13
XQ	97486	2475	672	9/28/15	16:02:45	351819387	-974377869	342164	13
XQ	97486	2494	673	9/28/15	16:02:46	351819385	-974377870	342242	12
XQ	97485	2500	674	9/28/15	16:02:47	351819384	-974377873	342328	12
XQ	97481	2500	672	9/28/15	16:02:48	351819384	-974377872	342458	12
XQ	97488	2487	667	9/28/15	16:02:49	351819382	-974377872	342545	12
XQ	97486	2474	674	9/28/15	16:02:50	351819391	-974377871	342847	13
XQ	97482	2469	673	9/28/15	16:02:51	351819402	-974377870	343119	13
XQ	97485	2469	674	9/28/15	16:02:52	351819414	-974377867	343415	13
XQ	97493	2457	673	9/28/15	16:02:53	351819427	-974377864	343714	13
XQ	97483	2455	674	9/28/15	16:02:54	351819439	-974377861	344026	13
XQ	97491	2452	675	9/28/15	16:02:55	351819448	-974377860	344286	13
XQ	97487	2440	669	9/28/15	16:02:56	351819456	-974377858	344487	13
XQ	97487	2439	673	9/28/15	16:02:57	351819461	-974377858	344705	13
XQ	97489	2441	677	9/28/15	16:02:58	351819466	-974377856	344914	13
XQ	97487	2438	674	9/28/15	16:02:59	351819468	-974377853	345062	13
XQ	97485	2449	677	9/28/15	16:03:00	351819470	-974377851	345192	13
XQ	97481	2435	675	9/28/15	16:03:01	351819470	-974377847	345296	13
XQ	97488	2435	675	9/28/15	16:03:02	351819468	-974377842	345372	13
XQ	97488	2431	673	9/28/15	16:03:03	351819468	-974377839	345419	13
XQ	97484	2445	673	9/28/15	16:03:04	351819466	-974377836	345421	13
XQ	97480	2456	675	9/28/15	16:03:05	351819461	-974377833	345381	13
XQ	97489	2457	676	9/28/15	16:03:06	351819456	-974377831	345351	13
XQ	97481	2464	676	9/28/15	16:03:07	351819458	-974377828	345431	12
XQ	97489	2474	677	9/28/15	16:03:08	351819462	-974377826	345500	12
XQ	97478	2470	673	9/28/15	16:03:09	351819466	-974377825	345551	12
XQ	97485	2462	675	9/28/15	16:03:10	351819468	-974377822	345653	12
XQ	97491	2459	672	9/28/15	16:03:11	351819463	-974377821	345651	13
XQ	97491	2457	673	9/28/15	16:03:12	351819461	-974377820	345683	13
XQ	97491	2447	676	9/28/15	16:03:13	351819462	-974377818	345772	13
XQ	97490	2439	675	9/28/15	16:03:14	351819466	-974377815	345906	13
XQ	97492	2433	676	9/28/15	16:03:15	351819472	-974377814	346085	13
XQ	97491	2430	673	9/28/15	16:03:16	351819482	-974377813	346297	13
XQ	97482	2431	676	9/28/15	16:03:17	351819494	-974377811	346536	13
XQ	97487	2435	678	9/28/15	16:03:18	351819508	-974377812	346813	13
XQ	97482	2446	680	9/28/15	16:03:19	351819520	-974377811	347050	13
XQ	97488	2450	681	9/28/15	16:03:20	351819533	-974377810	347307	13
XQ	97488	2453	680	9/28/15	16:03:21	351819532	-974377809	347341	12
XQ	97492	2458	681	9/28/15	16:03:22	351819542	-974377809	347420	13
XQ	97488	2455	679	9/28/15	16:03:23	351819552	-974377809	347481	13
XQ	97483	2446	676	9/28/15	16:03:24	351819564	-974377808	347564	13
XQ	97488	2444	676	9/28/15	16:03:25	351819575	-974377807	347658	13
XQ	97488	2446	677	9/28/15	16:03:26	351819576	-974377804	347589	12
XQ	97488	2453	678	9/28/15	16:03:27	351819585	-974377802	347630	13
XQ	97493	2454	680	9/28/15	16:03:28	351819592	-974377799	347700	13
XQ	97490	2456	681	9/28/15	16:03:29	351819599	-974377796	347771	13
XQ	97484	2454	680	9/28/15	16:03:30	351819609	-974377794	347837	13
XQ	97484	2451	679	9/28/15	16:03:31	351819608	-974377790	347754	12
XQ	97494	2443	679	9/28/15	16:03:32	351819610	-974377785	347757	13
XQ	97491	2449	681	9/28/15	16:03:33	351819614	-974377780	347739	13
XQ	97491	2446	683	9/28/15	16:03:34	351819621	-974377777	347752	13
XQ	97486	2438	685	9/28/15	16:03:35	351819624	-974377774	347705	13
