Co2 Data from 2017/3/29 12:34:0
Sensor is K30 FR from Co2meter.com, In Grey Box

Time(Unix)	Co2(ppm)
1490791098	451
1490791099	451
1490791100	451
1490791100	451
1490791101	451
1490791101	451
1490791102	451
1490791102	451
1490791103	451
1490791104	451
1490791104	451
1490791105	451
1490791105	451
1490791106	451
1490791106	452
1490791107	451
1490791108	451
1490791108	451
1490791109	451
1490791109	451
1490791110	451
1490791111	451
1490791111	451
1490791112	451
1490791112	451
1490791113	451
1490791113	451
1490791114	451
1490791115	451
1490791115	451
1490791116	451
1490791116	451
1490791117	451
1490791117	451
1490791118	451
1490791119	451
1490791119	451
1490791120	451
1490791120	451
1490791121	451
1490791121	451
1490791122	451
1490791123	451
1490791123	451
1490791124	451
1490791124	451
1490791125	451
1490791125	451
1490791126	451
1490791127	451
1490791127	451
1490791128	451
1490791128	451
1490791129	451
1490791129	451
1490791130	451
1490791131	451
1490791131	451
1490791132	451
1490791132	451
1490791133	451
1490791133	450
1490791134	451
1490791135	451
1490791135	451
1490791136	450
1490791136	450
1490791137	451
1490791138	451
1490791138	451
1490791139	451
1490791139	450
1490791140	450
1490791140	450
1490791141	450
1490791142	450
1490791142	450
1490791143	450
1490791143	450
1490791144	450
1490791144	450
1490791145	450
1490791146	450
1490791146	450
1490791147	450
1490791147	450
1490791148	450
1490791149	450
1490791149	450
1490791150	450
1490791150	449
1490791151	449
1490791151	449
1490791152	449
1490791153	449
1490791153	449
1490791154	449
1490791154	449
1490791155	449
1490791155	449
1490791156	449
1490791157	449
1490791157	450
1490791158	450
1490791158	450
1490791159	450
1490791160	450
1490791160	450
1490791161	450
1490791161	450
1490791162	450
1490791162	450
1490791163	450
1490791164	450
1490791164	450
1490791165	450
1490791165	450
1490791166	450
1490791166	450
1490791167	450
1490791168	450
1490791168	450
1490791169	450
1490791169	450
1490791170	451
1490791170	451
1490791171	451
1490791172	451
1490791172	450
1490791173	450
1490791173	450
1490791174	450
1490791174	450
1490791175	450
1490791176	450
1490791176	450
1490791177	450
1490791177	450
1490791178	450
1490791178	450
1490791179	450
1490791180	450
1490791180	450
1490791181	450
1490791181	450
1490791182	450
1490791183	450
1490791183	450
1490791184	450
1490791184	450
1490791185	450
1490791185	450
1490791186	450
1490791187	450
1490791187	450
1490791188	450
1490791188	449
1490791189	449
1490791189	449
1490791190	449
1490791191	449
1490791191	449
1490791192	449
1490791192	449
1490791193	449
1490791194	449
1490791194	449
1490791195	449
1490791195	449
1490791196	449
1490791196	449
1490791197	449
1490791198	449
1490791198	449
1490791199	449
1490791199	449
1490791200	449
1490791200	450
1490791201	449
1490791202	450
1490791202	450
1490791203	450
1490791203	450
1490791204	450
1490791204	450
1490791205	450
1490791206	449
1490791206	449
1490791207	449
1490791207	449
1490791208	449
1490791208	449
1490791209	449
1490791210	449
1490791210	449
1490791211	448
1490791211	448
1490791212	448
1490791213	448
1490791213	448
1490791214	448
1490791214	448
1490791215	448
