Co2 Data from 2017/3/29 12:30:50
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1490801350	437
1490801351	436
1490801352	435
1490801353	434
1490801354	431
1490801356	430
1490801357	429
1490801358	428
1490801359	425
1490801360	424
1490801361	422
1490801362	420
1490801363	418
1490801364	417
1490801365	416
1490801366	415
1490801367	414
1490801368	411
1490801370	410
1490801371	409
1490801372	409
1490801373	408
1490801374	406
1490801375	405
1490801376	403
1490801377	402
1490801378	401
1490801379	400
1490801380	399
1490801381	398
1490801383	397
1490801384	397
1490801385	396
1490801386	396
1490801387	396
1490801388	396
1490801389	396
1490801390	396
1490801391	396
1490801392	396
1490801393	395
1490801394	395
1490801395	395
1490801397	396
1490801398	396
1490801399	397
1490801400	399
1490801401	400
1490801402	401
1490801403	401
1490801404	402
1490801405	403
1490801406	404
1490801407	404
1490801408	404
1490801409	404
1490801411	404
1490801412	404
1490801413	404
1490801414	403
1490801415	403
1490801416	403
1490801417	402
1490801418	400
1490801419	399
1490801420	399
1490801421	399
1490801422	398
1490801423	397
1490801424	397
1490801426	397
1490801427	396
1490801428	395
1490801429	395
1490801430	394
1490801431	394
1490801432	393
1490801433	392
1490801434	391
1490801435	391
1490801436	391
1490801437	391
1490801439	390
1490801440	390
1490801441	390
1490801442	390
1490801443	389
1490801444	389
1490801445	389
1490801446	389
1490801447	389
1490801448	389
1490801449	389
1490801450	389
1490801452	389
1490801453	390
1490801454	390
1490801455	390
1490801456	390
1490801457	390
1490801458	391
1490801459	391
1490801460	390
1490801461	390
1490801462	390
1490801463	391
1490801465	390
1490801466	390
1490801467	390
1490801468	390
1490801469	390
1490801470	390
1490801471	390
1490801472	390
1490801473	390
1490801474	390
1490801475	390
1490801476	390
1490801478	390
1490801479	390
1490801480	390
1490801481	390
1490801482	390
1490801483	390
1490801484	390
1490801485	390
1490801486	390
1490801487	390
1490801488	390
1490801489	390
1490801491	390
1490801492	390
1490801493	390
1490801494	390
1490801495	390
1490801496	390
1490801497	390
1490801498	390
1490801499	390
1490801500	391
1490801501	391
1490801502	391
1490801503	391
1490801505	391
1490801506	391
1490801507	392
1490801508	392
1490801509	392
1490801510	393
1490801511	394
1490801512	395
1490801513	395
1490801514	395
1490801515	395
1490801516	396
1490801517	396
1490801519	396
1490801520	396
1490801521	396
1490801522	396
1490801523	396
1490801524	395
1490801525	396
1490801526	395
1490801527	395
1490801528	394
1490801529	394
1490801530	394
1490801532	394
1490801533	394
1490801534	394
1490801535	394
1490801536	394
1490801537	394
1490801538	393
1490801539	393
1490801540	393
1490801541	393
1490801542	393
1490801543	393
1490801544	393
1490801545	393
1490801547	393
1490801548	393
1490801549	393
1490801550	393
1490801551	392
1490801552	392
1490801553	393
1490801554	392
1490801555	392
1490801556	392
1490801557	392
1490801558	392
1490801559	393
1490801561	393
1490801562	393
1490801563	393
1490801564	393
1490801565	393
1490801566	394
1490801567	393
1490801568	393
1490801569	393
1490801570	393
1490801571	393
1490801572	393
1490801574	393
1490801575	393
1490801576	393
1490801577	393
1490801578	393
1490801579	393
1490801580	392
1490801581	393
1490801582	393
1490801583	392
1490801584	392
1490801585	392
1490801587	391
1490801588	392
1490801589	391
1490801590	391
1490801591	392
1490801592	392
1490801593	392
1490801594	392
1490801595	392
1490801596	392
1490801597	392
1490801598	392
1490801600	391
1490801601	391
1490801602	391
1490801603	391
1490801604	391
1490801605	391
1490801606	391
1490801607	391
1490801608	391
1490801609	391
1490801610	391
1490801611	391
1490801612	391
1490801614	391
1490801615	391
1490801616	391
1490801617	392
1490801618	392
1490801619	392
1490801620	392
1490801621	392
1490801622	392
1490801623	392
1490801624	392
1490801625	393
1490801626	393
1490801628	393
1490801629	393
1490801630	393
1490801631	393
1490801632	393
1490801633	393
1490801634	394
1490801635	394
1490801636	393
1490801637	393
1490801638	394
1490801639	394
1490801641	394
1490801642	393
1490801643	393
1490801644	393
1490801645	393
1490801646	393
1490801647	393
1490801648	393
1490801649	393
1490801650	393
1490801651	393
1490801652	393
1490801654	393
1490801655	393
1490801656	392
1490801657	392
1490801658	392
1490801659	392
1490801660	393
1490801661	393
1490801662	393
1490801663	393
1490801664	393
1490801665	393
1490801666	392
1490801668	392
1490801669	392
1490801670	392
1490801671	392
1490801672	393
1490801673	393
1490801674	393
1490801675	393
1490801676	393
1490801677	393
1490801678	394
1490801679	396
1490801680	398
1490801682	401
1490801683	403
1490801684	405
1490801685	406
1490801686	406
1490801687	407
1490801688	409
1490801689	411
1490801690	411
1490801691	411
1490801692	411
1490801693	412
1490801694	411
1490801696	411
1490801697	411
1490801698	411
1490801699	411
1490801700	411
1490801701	411
1490801702	410
1490801703	410
1490801704	410
1490801705	409
1490801706	409
1490801707	408
1490801709	407
1490801710	406
1490801711	405
1490801712	404
1490801713	403
1490801714	402
1490801715	402
1490801716	402
1490801717	400
1490801718	400
1490801719	400
1490801720	399
1490801721	399
1490801723	398
1490801724	397
1490801725	397
1490801726	396
1490801727	396
1490801728	395
1490801729	395
1490801730	395
1490801731	394
1490801732	394
1490801733	394
1490801734	394
1490801736	394
1490801737	394
1490801738	393
1490801739	393
1490801740	393
1490801741	393
1490801742	392
1490801743	392
1490801744	392
1490801745	393
1490801746	392
1490801747	392
1490801749	392
1490801750	392
1490801751	392
1490801752	392
1490801753	391
1490801754	391
1490801755	391
1490801756	391
1490801757	391
1490801758	391
1490801759	391
1490801760	392
1490801762	392
1490801763	392
1490801764	392
1490801765	393
1490801766	393
1490801767	393
1490801768	393
1490801769	393
1490801770	393
1490801771	393
1490801772	393
1490801773	393
1490801774	393
1490801775	393
1490801777	393
1490801778	393
1490801779	393
1490801780	392
1490801781	392
1490801782	392
1490801783	392
1490801784	392
1490801785	392
1490801786	392
1490801787	392
1490801788	392
1490801790	392
1490801791	392
1490801792	392
1490801793	392
1490801794	392
1490801795	392
1490801796	392
1490801797	392
1490801798	392
1490801799	392
1490801800	392
1490801801	392
1490801803	392
1490801804	392
1490801805	392
1490801806	392
1490801807	392
1490801808	393
1490801809	393
1490801810	392
1490801811	392
1490801812	392
1490801813	392
1490801814	392
1490801815	392
1490801816	392
1490801818	393
1490801819	392
1490801820	393
1490801821	397
1490801822	401
1490801823	404
1490801824	409
1490801825	416
1490801826	424
1490801827	430
1490801828	434
1490801829	436
1490801830	436
1490801832	437
1490801833	437
1490801834	436
1490801835	435
1490801836	434
1490801837	433
1490801838	430
1490801839	429
1490801840	428
1490801841	426
1490801842	424
1490801843	422
1490801844	421
1490801846	418
1490801847	417
1490801848	415
1490801849	414
1490801850	412
1490801851	410
1490801852	409
1490801853	407
1490801854	406
1490801855	404
1490801856	404
1490801857	403
1490801859	402
1490801860	401
1490801861	400
1490801862	400
1490801863	400
1490801864	399
1490801865	398
1490801866	397
1490801867	397
1490801868	397
1490801869	396
1490801871	396
1490801872	396
1490801873	396
1490801874	394
1490801875	394
1490801876	394
1490801877	393
1490801878	393
1490801879	393
1490801880	393
1490801881	393
1490801882	393
1490801883	392
1490801885	392
1490801886	392
1490801887	392
1490801888	392
1490801889	392
1490801890	392
1490801891	392
1490801892	392
1490801893	392
1490801894	391
1490801895	391
1490801896	391
1490801898	391
1490801899	391
1490801900	390
1490801901	390
1490801902	390
1490801903	390
1490801904	390
1490801905	390
1490801906	391
1490801907	391
1490801908	391
1490801909	391
1490801911	391
1490801912	391
1490801913	391
1490801914	391
1490801915	391
1490801916	392
1490801917	392
1490801918	392
1490801919	392
1490801920	394
1490801921	396
1490801922	398
1490801923	400
1490801925	401
1490801926	402
1490801927	402
1490801928	403
1490801929	403
1490801930	402
1490801931	403
1490801932	402
1490801933	402
1490801934	402
1490801935	402
1490801936	402
1490801938	400
1490801939	400
1490801940	400
1490801941	400
1490801942	399
1490801943	399
1490801944	398
1490801945	398
1490801946	398
1490801947	398
1490801948	398
1490801949	397
1490801950	397
1490801952	396
1490801953	397
1490801954	397
1490801955	396
1490801956	396
1490801957	396
1490801958	396
1490801959	396
1490801960	396
1490801961	396
1490801962	396
1490801963	396
1490801964	396
1490801966	396
1490801967	396
1490801968	397
1490801969	397
1490801970	396
1490801971	397
1490801972	397
1490801973	397
1490801974	397
1490801975	397
1490801976	397
1490801977	397
1490801978	397
1490801980	397
1490801981	397
1490801982	397
1490801983	397
1490801984	397
1490801985	397
1490801986	397
1490801987	396
1490801988	396
1490801989	396
1490801990	396
1490801991	396
1490801993	395
1490801994	395
1490801995	395
1490801996	394
1490801997	394
1490801998	394
1490801999	394
1490802000	394
1490802001	393
1490802002	393
1490802003	393
1490802004	393
1490802005	393
1490802007	393
1490802008	393
1490802009	392
1490802010	392
1490802011	392
1490802012	392
1490802013	391
1490802014	391
1490802015	391
1490802016	391
1490802017	391
1490802018	391
1490802020	391
1490802021	391
1490802022	391
1490802023	391
1490802024	391
1490802025	391
1490802026	391
1490802027	391
1490802028	391
1490802029	391
1490802030	391
1490802031	391
1490802033	391
1490802034	391
1490802035	391
1490802036	391
1490802037	392
1490802038	392
1490802039	392
1490802040	393
1490802041	393
1490802042	393
1490802043	394
1490802044	394
1490802045	394
1490802047	395
1490802048	395
1490802049	395
1490802050	395
1490802051	395
1490802052	395
1490802053	395
1490802054	395
1490802055	395
1490802056	395
1490802057	395
1490802058	394
1490802059	394
1490802061	394
1490802062	394
1490802063	394
1490802064	393
1490802065	393
1490802066	393
1490802067	393
1490802068	392
1490802069	392
1490802070	392
1490802071	392
1490802072	391
1490802074	391
1490802075	391
1490802076	391
1490802077	390
1490802078	390
1490802079	390
1490802080	390
1490802081	390
1490802082	389
1490802083	389
1490802084	389
1490802086	388
1490802087	388
1490802088	388
1490802089	388
1490802090	388
1490802091	388
1490802092	388
1490802093	388
1490802094	387
1490802095	387
1490802096	387
1490802097	388
1490802098	388
1490802100	388
1490802101	388
1490802102	388
1490802103	387
1490802104	387
1490802105	387
1490802106	387
1490802107	388
1490802108	387
1490802109	387
1490802110	388
1490802111	388
1490802112	388
1490802113	388
1490802115	388
1490802116	389
1490802117	389
1490802118	389
1490802119	389
1490802120	389
1490802121	389
1490802122	388
1490802123	388
1490802124	388
1490802125	388
1490802126	388
1490802128	387
1490802129	387
1490802130	387
1490802131	387
1490802132	387
1490802133	387
1490802134	387
1490802135	387
1490802136	386
1490802137	386
1490802138	386
1490802139	386
1490802141	387
1490802142	387
1490802143	387
1490802144	387
1490802145	387
1490802146	387
1490802147	387
1490802148	387
1490802149	387
1490802150	386
1490802151	386
1490802152	386
1490802154	386
1490802155	387
1490802156	387
1490802157	387
1490802158	387
1490802159	388
1490802160	388
1490802161	388
1490802162	388
1490802163	388
1490802164	389
1490802165	389
1490802167	388
1490802168	388
1490802169	388
1490802170	389
1490802171	389
1490802172	389
1490802173	389
1490802174	390
1490802175	390
1490802176	390
1490802177	390
1490802178	391
1490802179	392
1490802181	392
1490802182	393
1490802183	394
1490802184	394
1490802185	395
1490802186	396
1490802187	396
1490802188	396
1490802189	397
1490802190	398
1490802191	399
1490802192	399
1490802193	398
1490802195	399
1490802196	399
1490802197	399
1490802198	398
1490802199	398
1490802200	398
1490802201	397
1490802202	397
1490802203	398
1490802204	398
1490802205	398
1490802206	397
1490802207	396
1490802209	396
1490802210	397
1490802211	396
1490802212	396
1490802213	396
1490802214	395
1490802215	395
1490802216	394
1490802217	395
1490802218	394
1490802219	394
1490802221	394
1490802222	393
1490802223	393
1490802224	393
1490802225	392
1490802226	392
1490802227	391
1490802228	391
1490802229	391
1490802230	390
1490802231	390
1490802232	390
1490802233	390
1490802235	390
1490802236	390
1490802237	390
1490802238	390
1490802239	390
1490802240	390
1490802241	389
1490802242	389
1490802243	389
1490802244	389
1490802245	389
1490802246	389
1490802247	389
1490802248	388
1490802250	388
1490802251	388
1490802252	389
1490802253	388
1490802254	388
1490802255	389
1490802256	389
1490802257	389
1490802258	389
1490802259	389
1490802260	389
1490802261	389
1490802262	388
1490802264	389
1490802265	389
1490802266	389
1490802267	389
1490802268	388
1490802269	388
1490802270	389
1490802271	389
1490802272	389
1490802273	388
1490802274	389
1490802276	389
1490802277	389
1490802278	389
1490802279	389
1490802280	389
1490802281	389
1490802282	389
1490802283	388
1490802284	388
1490802285	388
1490802286	388
1490802288	388
1490802289	388
1490802290	388
1490802291	388
1490802292	388
1490802293	388
1490802294	388
1490802295	388
1490802296	388
1490802297	388
1490802298	388
1490802299	388
1490802300	388
1490802302	388
1490802303	388
1490802304	388
1490802305	388
1490802306	388
1490802307	388
1490802308	388
1490802309	388
1490802310	388
1490802311	388
1490802312	388
1490802313	388
1490802315	388
1490802316	388
1490802317	388
1490802318	388
1490802319	388
1490802320	388
1490802321	388
1490802322	388
1490802323	388
1490802324	388
1490802325	388
1490802326	388
1490802327	388
1490802329	388
1490802330	388
1490802331	388
1490802332	388
1490802333	388
1490802334	388
1490802335	388
1490802336	388
1490802337	388
1490802338	388
1490802339	389
1490802340	389
1490802341	389
1490802343	389
1490802344	389
1490802345	389
1490802346	389
1490802347	389
1490802348	389
1490802349	389
1490802350	389
1490802351	388
1490802352	389
1490802353	389
1490802354	389
1490802356	389
1490802357	389
1490802358	389
1490802359	389
1490802360	389
1490802361	389
1490802362	389
1490802363	389
1490802364	389
1490802365	389
1490802366	388
1490802367	388
1490802369	389
1490802370	389
1490802371	389
1490802372	389
1490802373	389
1490802374	389
1490802375	389
1490802376	389
1490802377	389
1490802378	389
1490802379	389
1490802380	389
1490802381	389
1490802382	389
1490802384	389
1490802385	389
1490802386	388
1490802387	388
1490802388	388
1490802389	389
1490802390	389
1490802391	389
1490802392	389
1490802393	389
1490802394	389
1490802395	390
1490802396	390
1490802398	390
1490802399	391
1490802400	391
1490802401	391
1490802402	391
1490802403	391
1490802404	391
1490802405	391
1490802406	391
1490802407	391
1490802408	391
1490802409	391
1490802411	390
1490802412	391
1490802413	391
1490802414	390
1490802415	390
1490802416	390
1490802417	390
1490802418	390
1490802419	390
1490802420	390
1490802421	390
1490802422	389
1490802423	389
1490802425	389
1490802426	390
1490802427	389
1490802428	389
1490802429	390
1490802430	389
1490802431	390
1490802432	390
1490802433	389
1490802434	389
1490802435	389
1490802436	389
1490802438	389
1490802439	388
1490802440	388
1490802441	388
1490802442	388
1490802443	388
1490802444	388
1490802445	388
1490802446	388
1490802447	388
1490802448	388
1490802449	388
1490802451	388
1490802452	388
1490802453	388
1490802454	388
1490802455	389
1490802456	389
1490802457	389
1490802458	389
1490802459	389
1490802460	389
1490802461	389
1490802462	388
1490802463	388
1490802465	388
1490802466	388
1490802467	388
1490802468	388
1490802469	388
1490802470	388
1490802471	388
1490802472	388
1490802473	387
1490802474	387
1490802475	387
1490802476	386
1490802478	387
1490802479	387
1490802480	387
1490802481	388
1490802482	388
1490802483	388
1490802484	388
1490802485	388
1490802486	387
1490802487	388
1490802488	388
1490802489	388
1490802490	388
1490802492	387
1490802493	387
1490802494	387
1490802495	387
1490802496	387
1490802497	387
1490802498	387
1490802499	388
1490802500	388
1490802501	388
1490802502	388
1490802503	388
1490802504	388
1490802506	388
1490802507	387
1490802508	388
1490802509	388
1490802510	388
1490802511	387
1490802512	387
1490802513	387
1490802514	387
1490802515	387
1490802516	387
1490802517	387
1490802518	387
1490802520	387
1490802521	387
1490802522	387
1490802523	387
1490802524	387
1490802525	387
1490802526	387
1490802527	387
1490802528	387
1490802529	388
1490802530	388
1490802531	388
1490802532	389
1490802534	389
1490802535	389
1490802536	389
1490802537	389
1490802538	389
1490802539	389
1490802540	389
1490802541	389
1490802542	389
1490802543	389
1490802544	389
1490802545	389
1490802547	389
1490802548	389
1490802549	389
1490802550	390
1490802551	390
1490802552	390
1490802553	390
1490802554	390
1490802555	390
1490802556	390
1490802557	390
1490802558	390
1490802559	390
1490802560	390
1490802562	389
1490802563	389
1490802564	389
1490802565	389
1490802566	389
1490802567	389
1490802568	389
1490802569	388
1490802570	388
1490802571	389
1490802572	388
1490802573	388
1490802575	388
1490802576	388
1490802577	388
1490802578	388
1490802579	388
1490802580	388
1490802581	388
1490802582	388
1490802583	388
1490802584	388
1490802585	389
1490802586	389
1490802588	388
1490802589	388
1490802590	388
1490802591	388
1490802592	388
1490802593	388
1490802594	389
1490802595	389
1490802596	389
1490802597	388
1490802598	388
1490802599	388
1490802601	388
1490802602	388
1490802603	388
1490802604	388
1490802605	388
1490802606	388
1490802607	388
1490802608	388
1490802609	388
1490802610	388
1490802611	388
1490802612	388
1490802614	389
1490802615	389
1490802616	388
1490802617	388
1490802618	389
1490802619	389
1490802620	389
1490802621	389
1490802622	389
1490802623	389
1490802624	389
1490802625	389
1490802626	389
1490802628	389
1490802629	389
1490802630	389
1490802631	389
1490802632	389
1490802633	389
1490802634	389
1490802635	389
1490802636	389
1490802637	389
1490802638	389
1490802639	389
1490802641	389
1490802642	389
1490802643	389
1490802644	389
1490802645	389
1490802646	389
1490802647	389
1490802648	389
1490802649	389
1490802650	389
1490802651	389
1490802652	389
1490802653	389
1490802655	389
1490802656	389
1490802657	389
1490802658	389
1490802659	389
1490802660	389
1490802661	389
1490802662	388
1490802663	389
1490802664	388
1490802665	389
1490802666	388
1490802667	388
1490802669	389
1490802670	389
1490802671	389
1490802672	389
1490802673	389
1490802674	389
1490802675	389
1490802676	389
1490802677	389
1490802678	389
1490802679	389
1490802680	389
1490802681	389
1490802683	389
1490802684	389
1490802685	388
1490802686	388
1490802687	388
1490802688	389
1490802689	388
1490802690	389
1490802691	389
1490802692	389
1490802693	389
1490802694	388
1490802695	388
1490802697	388
1490802698	389
1490802699	389
1490802700	389
1490802701	389
1490802702	389
1490802703	390
1490802704	390
1490802705	389
1490802706	389
1490802707	389
1490802708	390
1490802710	389
1490802711	389
1490802712	389
1490802713	389
1490802714	389
1490802715	389
1490802716	389
1490802717	389
1490802718	389
1490802719	389
1490802720	389
1490802721	389
1490802723	389
1490802724	389
1490802725	389
1490802726	389
1490802727	389
1490802728	389
1490802729	389
1490802730	389
1490802731	389
1490802732	389
1490802733	389
1490802734	389
1490802736	389
1490802737	389
1490802738	389
1490802739	389
1490802740	389
1490802741	389
1490802742	390
1490802743	390
1490802744	390
1490802745	390
1490802746	390
1490802747	390
1490802749	390
1490802750	390
1490802751	390
1490802752	390
1490802753	390
1490802754	390
1490802755	390
1490802756	390
1490802757	390
1490802758	390
1490802759	390
1490802760	390
1490802761	390
1490802763	390
1490802764	389
1490802765	389
1490802766	389
1490802767	389
1490802768	389
1490802769	389
1490802770	389
1490802771	389
1490802772	389
1490802773	389
1490802774	389
1490802776	389
1490802777	389
1490802778	389
1490802779	389
1490802780	389
1490802781	389
1490802782	389
1490802783	389
1490802784	388
1490802785	388
1490802786	388
1490802787	388
1490802788	388
1490802790	388
1490802791	388
1490802792	388
1490802793	388
1490802794	388
1490802795	388
1490802796	388
1490802797	388
1490802798	388
1490802799	388
1490802800	388
1490802801	388
1490802802	388
1490802803	388
1490802805	388
1490802806	388
1490802807	388
1490802808	388
1490802809	388
1490802810	388
1490802811	388
1490802812	388
1490802813	388
1490802814	388
1490802815	388
1490802816	388
1490802817	388
1490802819	388
1490802820	388
1490802821	388
1490802822	388
1490802823	388
1490802824	389
1490802825	389
1490802826	389
1490802827	389
1490802828	389
1490802829	389
1490802831	389
1490802832	389
1490802833	389
1490802834	389
1490802835	389
1490802836	390
1490802837	390
1490802838	390
1490802839	391
1490802840	391
1490802841	391
1490802842	392
1490802843	392
1490802845	392
1490802846	392
1490802847	393
1490802848	394
1490802849	394
1490802850	394
1490802851	394
1490802852	395
1490802853	396
1490802854	395
1490802855	394
1490802856	395
1490802858	395
1490802859	395
1490802860	395
1490802861	394
1490802862	394
1490802863	394
1490802864	394
1490802865	394
1490802866	394
1490802867	393
1490802868	393
1490802869	393
1490802870	392
1490802872	392
1490802873	392
1490802874	391
1490802875	390
1490802876	390
1490802877	390
1490802878	390
1490802879	390
1490802880	392
1490802881	394
1490802882	395
1490802883	395
1490802884	396
1490802886	397
1490802887	398
1490802888	399
1490802889	399
1490802890	400
1490802891	401
1490802892	401
1490802893	401
1490802894	401
1490802895	401
1490802896	402
1490802897	403
1490802898	403
1490802900	403
1490802901	403
1490802902	403
1490802903	403
1490802904	404
1490802905	405
1490802906	405
1490802907	405
1490802908	405
1490802909	406
1490802910	406
1490802911	406
1490802913	407
1490802914	408
1490802915	409
1490802916	409
1490802917	410
1490802918	411
1490802919	411
1490802920	411
1490802921	411
1490802922	411
1490802923	411
1490802924	411
1490802926	411
1490802927	411
1490802928	410
1490802929	409
1490802930	409
1490802931	409
1490802932	408
1490802933	406
1490802934	406
1490802935	405
1490802936	403
1490802937	403
1490802938	403
1490802939	402
1490802941	401
1490802942	400
1490802943	400
1490802944	398
1490802945	398
1490802946	397
1490802947	397
1490802948	397
1490802949	396
1490802950	396
1490802951	396
1490802952	396
1490802953	395
1490802955	395
1490802956	395
1490802957	394
1490802958	394
1490802959	394
1490802960	393
1490802961	393
1490802962	393
1490802963	393
1490802964	393
1490802965	392
1490802967	392
1490802968	392
1490802969	391
1490802970	390
1490802971	390
1490802972	390
1490802973	390
1490802974	390
1490802975	390
1490802976	390
1490802977	390
1490802978	390
1490802979	390
1490802981	389
1490802982	389
1490802983	389
1490802984	389
1490802985	388
1490802986	389
1490802987	389
1490802988	388
1490802989	388
1490802990	388
1490802991	388
1490802992	388
1490802994	388
1490802995	388
1490802996	389
1490802997	389
1490802998	390
1490802999	390
1490803000	390
1490803001	390
1490803002	390
1490803003	390
1490803004	390
1490803005	390
1490803007	390
1490803008	390
1490803009	391
1490803010	391
1490803011	391
1490803012	391
1490803013	391
1490803014	391
1490803015	391
1490803016	391
1490803017	391
1490803018	391
1490803019	391
1490803020	391
1490803022	390
1490803023	390
1490803024	390
1490803025	390
1490803026	390
1490803027	389
1490803028	389
1490803029	389
1490803030	389
1490803031	389
1490803032	389
1490803033	389
1490803035	389
1490803036	389
1490803037	390
1490803038	391
1490803039	391
1490803040	392
1490803041	392
1490803042	393
1490803043	393
1490803044	393
1490803045	394
1490803046	396
1490803048	396
1490803049	396
1490803050	396
1490803051	396
1490803052	396
1490803053	396
1490803054	397
1490803055	397
1490803056	397
1490803057	398
1490803058	398
1490803059	397
1490803060	396
1490803062	396
1490803063	396
1490803064	396
1490803065	396
1490803066	396
1490803067	397
1490803068	396
1490803069	396
1490803070	396
1490803071	395
1490803072	394
1490803073	393
1490803074	393
1490803076	393
1490803077	393
1490803078	393
1490803079	394
1490803080	394
1490803081	394
1490803082	395
1490803083	396
1490803084	396
1490803085	396
1490803086	396
1490803087	396
1490803088	396
1490803090	396
1490803091	396
1490803092	396
1490803093	396
1490803094	396
1490803095	396
1490803096	395
1490803097	395
1490803098	395
1490803099	395
1490803100	395
1490803101	394
1490803103	394
1490803104	394
1490803105	394
1490803106	393
1490803107	393
1490803108	393
1490803109	393
1490803110	392
1490803111	391
1490803112	391
1490803113	391
1490803114	391
1490803116	391
1490803117	391
1490803118	390
1490803119	391
1490803120	391
1490803121	390
1490803122	390
1490803123	390
1490803124	390
1490803125	389
1490803126	389
1490803127	388
1490803129	388
1490803130	388
1490803131	387
1490803132	388
1490803133	388
1490803134	388
1490803135	387
1490803136	388
1490803137	388
1490803138	388
1490803139	388
1490803140	389
1490803142	389
1490803143	389
1490803144	390
1490803145	390
1490803146	390
1490803147	391
1490803148	391
1490803149	391
1490803150	391
1490803151	391
1490803152	391
1490803153	391
1490803154	391
1490803156	391
1490803157	391
1490803158	391
1490803159	391
1490803160	391
1490803161	391
1490803162	391
1490803163	391
1490803164	391
1490803165	391
1490803166	391
1490803167	390
1490803169	390
1490803170	390
1490803171	390
1490803172	390
1490803173	390
1490803174	390
1490803175	389
1490803176	389
1490803177	389
1490803178	389
1490803179	389
1490803180	388
1490803182	388
1490803183	388
1490803184	388
1490803185	388
1490803186	388
1490803187	388
1490803188	388
1490803189	388
1490803190	388
1490803191	388
1490803192	388
1490803193	388
1490803194	388
1490803196	388
1490803197	387
1490803198	387
1490803199	387
1490803200	388
1490803201	388
1490803202	388
1490803203	388
1490803204	388
1490803205	388
1490803206	388
1490803207	388
1490803208	388
1490803210	388
1490803211	388
1490803212	388
1490803213	388
1490803214	388
1490803215	388
1490803216	388
1490803217	388
1490803218	388
1490803219	388
1490803220	388
1490803221	388
1490803222	388
1490803224	388
1490803225	388
1490803226	388
1490803227	388
1490803228	388
1490803229	388
1490803230	389
1490803231	389
1490803232	389
1490803233	389
1490803234	389
1490803235	389
1490803236	389
1490803238	388
1490803239	388
1490803240	388
1490803241	388
1490803242	388
1490803243	388
1490803244	388
1490803245	388
1490803246	388
1490803247	388
1490803248	388
1490803249	388
1490803251	389
1490803252	388
1490803253	388
1490803254	388
1490803255	388
1490803256	388
1490803257	388
1490803258	388
1490803259	388
1490803260	389
1490803261	389
1490803262	389
1490803263	389
1490803265	389
1490803266	389
1490803267	389
1490803268	389
1490803269	389
1490803270	389
1490803271	389
1490803272	389
1490803273	389
1490803274	389
1490803275	389
1490803276	389
1490803278	390
1490803279	390
1490803280	390
1490803281	390
1490803282	391
1490803283	391
1490803284	391
1490803285	391
1490803286	392
1490803287	392
1490803288	392
1490803289	392
1490803291	392
1490803292	392
1490803293	392
1490803294	392
1490803295	392
1490803296	392
1490803297	393
1490803298	393
1490803299	393
1490803300	393
1490803301	393
1490803302	393
1490803304	393
1490803305	393
1490803306	393
1490803307	393
1490803308	393
1490803309	393
1490803310	392
1490803311	392
1490803312	392
1490803313	392
1490803314	392
1490803315	392
1490803316	392
1490803318	392
1490803319	392
1490803320	392
1490803321	392
1490803322	392
1490803323	392
1490803324	392
1490803325	392
1490803326	392
1490803327	392
1490803328	392
1490803329	392
1490803331	392
1490803332	392
1490803333	392
1490803334	392
1490803335	392
1490803336	392
1490803337	392
1490803338	392
1490803339	392
1490803340	392
1490803341	393
1490803342	393
1490803343	393
1490803345	393
1490803346	393
1490803347	393
1490803348	393
1490803349	393
1490803350	393
1490803351	393
1490803352	392
1490803353	392
1490803354	393
1490803355	392
1490803356	392
1490803357	392
1490803359	392
1490803360	392
1490803361	392
1490803362	392
1490803363	392
1490803364	392
1490803365	392
1490803366	392
1490803367	392
1490803368	392
1490803369	392
1490803370	393
1490803371	393
1490803372	393
1490803374	393
1490803375	393
1490803376	393
1490803377	393
1490803378	393
1490803379	393
1490803380	393
1490803381	393
1490803382	393
1490803383	393
1490803384	393
1490803385	393
1490803386	393
1490803388	393
1490803389	393
1490803390	393
1490803391	393
1490803392	394
1490803393	394
1490803394	394
1490803395	394
1490803396	394
1490803397	394
1490803398	394
1490803399	394
1490803401	394
1490803402	394
1490803403	394
1490803404	394
1490803405	394
1490803406	394
1490803407	394
1490803408	394
1490803409	394
1490803410	394
1490803411	394
1490803412	394
1490803414	394
1490803415	394
1490803416	394
1490803417	394
1490803418	394
1490803419	394
1490803420	394
1490803421	394
1490803422	395
1490803423	395
1490803424	395
1490803425	395
1490803427	395
1490803428	395
1490803429	395
1490803430	395
1490803431	395
1490803432	395
1490803433	395
1490803434	395
1490803435	395
1490803436	395
1490803437	395
1490803438	395
1490803440	395
1490803441	395
1490803442	395
1490803443	395
1490803444	395
1490803445	395
1490803446	395
1490803447	395
1490803448	395
1490803449	395
1490803450	395
1490803451	395
1490803452	395
1490803453	394
1490803455	394
1490803456	394
1490803457	394
1490803458	394
1490803459	394
1490803460	394
1490803461	394
1490803462	394
1490803463	394
1490803464	394
1490803465	394
1490803466	394
1490803468	394
1490803469	394
1490803470	394
1490803471	394
1490803472	394
1490803473	394
1490803474	394
1490803475	394
1490803476	394
1490803477	394
1490803478	395
1490803479	395
1490803481	395
1490803482	395
1490803483	396
1490803484	397
1490803485	398
1490803486	398
1490803487	398
1490803488	399
1490803489	400
1490803490	400
1490803491	400
1490803492	400
1490803493	400
1490803495	400
1490803496	400
1490803497	400
1490803498	400
