XQ,98024,2124,635,10/7/2015,14:56:31,351819116,-974376889,351018,5
XQ,98026,2123,639,10/7/2015,14:56:32,351819105,-974376934,351135,5
XQ,98023,2132,643,10/7/2015,14:56:33,351819119,-974376936,350641,5
XQ,98034,2128,641,10/7/2015,14:56:34,351819118,-974376957,350535,5
XQ,98028,2112,638,10/7/2015,14:56:35,351819137,-974377087,349249,4
XQ,98026,2106,642,10/7/2015,14:56:36,351819178,-974377209,347981,4
XQ,98027,2102,649,10/7/2015,14:56:37,351819228,-974377351,346698,4
XQ,98023,2098,650,10/7/2015,14:56:38,351819275,-974377522,345421,4
XQ,98030,2097,653,10/7/2015,14:56:39,351819329,-974377620,344706,5
XQ,98024,2098,641,10/7/2015,14:56:40,351819347,-974377694,344094,5
XQ,98025,2106,652,10/7/2015,14:56:41,351819365,-974377742,343664,5
XQ,98022,2104,653,10/7/2015,14:56:42,351819369,-974377770,343507,5
XQ,98027,2100,648,10/7/2015,14:56:43,351819373,-974377806,343356,5
XQ,98027,2104,646,10/7/2015,14:56:44,351819374,-974377821,343364,5
XQ,98025,2102,645,10/7/2015,14:56:45,351819377,-974377838,343371,5
XQ,98034,2103,652,10/7/2015,14:56:46,351819386,-974377862,343263,5
XQ,98028,2104,646,10/7/2015,14:56:47,351819391,-974377865,343331,5
XQ,98028,2102,647,10/7/2015,14:56:48,351819392,-974377892,343128,5
XQ,98029,2102,649,10/7/2015,14:56:49,351819393,-974377888,343152,5
XQ,98033,2103,653,10/7/2015,14:56:50,351819346,-974377742,344440,8
XQ,98023,2113,651,10/7/2015,14:56:51,351819340,-974377692,344984,8
XQ,98030,2109,651,10/7/2015,14:56:52,351819337,-974377663,345271,8
XQ,98033,2111,653,10/7/2015,14:56:53,351819335,-974377645,345366,8
XQ,98034,2102,653,10/7/2015,14:56:54,351819333,-974377631,345378,8
XQ,98024,2091,647,10/7/2015,14:56:55,351819335,-974377622,345365,8
XQ,98037,2087,653,10/7/2015,14:56:56,351819337,-974377616,345349,8
XQ,98022,2085,650,10/7/2015,14:56:57,351819345,-974377611,345312,8
XQ,98028,2084,649,10/7/2015,14:56:58,351819349,-974377608,345206,8
XQ,98022,2083,651,10/7/2015,14:56:59,351819354,-974377610,345144,8
XQ,98023,2080,643,10/7/2015,14:57:00,351819350,-974377610,345039,8
XQ,98033,2084,644,10/7/2015,14:57:01,351819351,-974377604,344974,8
XQ,98033,2082,647,10/7/2015,14:57:02,351819345,-974377604,344913,9
XQ,98027,2082,650,10/7/2015,14:57:03,351819350,-974377601,344894,9
XQ,98025,2086,653,10/7/2015,14:57:04,351819349,-974377597,344824,9
XQ,98025,2085,653,10/7/2015,14:57:05,351819345,-974377594,344706,9
XQ,98031,2083,649,10/7/2015,14:57:06,351819349,-974377591,344622,9
XQ,98032,2073,649,10/7/2015,14:57:07,351819350,-974377590,344529,9
XQ,98021,2068,648,10/7/2015,14:57:08,351819355,-974377589,344440,9
XQ,98026,2066,651,10/7/2015,14:57:09,351819362,-974377603,344316,11
XQ,98030,2069,650,10/7/2015,14:57:10,351819359,-974377618,344209,11
XQ,98022,2076,652,10/7/2015,14:57:11,351819359,-974377631,344115,11
XQ,98030,2076,656,10/7/2015,14:57:12,351819359,-974377643,343989,11
XQ,98028,2079,658,10/7/2015,14:57:13,351819355,-974377658,343904,11
XQ,98028,2080,663,10/7/2015,14:57:14,351819354,-974377666,343720,10
XQ,98030,2082,664,10/7/2015,14:57:15,351819355,-974377674,343589,10
XQ,98031,2077,665,10/7/2015,14:57:16,351819354,-974377682,343479,10
XQ,98026,2071,666,10/7/2015,14:57:17,351819354,-974377690,343403,10
XQ,98029,2068,668,10/7/2015,14:57:18,351819353,-974377695,343395,10
XQ,98027,2064,671,10/7/2015,14:57:19,351819352,-974377701,343333,10
XQ,98033,2053,670,10/7/2015,14:57:20,351819353,-974377709,343208,11
XQ,98023,2053,669,10/7/2015,14:57:21,351819350,-974377714,343146,11
XQ,98025,2053,671,10/7/2015,14:57:22,351819348,-974377716,343067,11
XQ,98027,2057,658,10/7/2015,14:57:23,351819348,-974377717,343017,11
XQ,98025,2055,661,10/7/2015,14:57:24,351819343,-974377717,342913,11
XQ,98027,2066,668,10/7/2015,14:57:25,351819338,-974377716,342833,11
XQ,98026,2079,671,10/7/2015,14:57:26,351819334,-974377715,342852,11
XQ,98019,2075,670,10/7/2015,14:57:27,351819326,-974377714,342850,11
XQ,98024,2071,671,10/7/2015,14:57:28,351819310,-974377717,342849,12
XQ,98025,2070,663,10/7/2015,14:57:29,351819298,-974377716,342867,12
XQ,98027,2063,672,10/7/2015,14:57:30,351819289,-974377714,342912,12
XQ,98026,2067,664,10/7/2015,14:57:31,351819285,-974377712,342967,12
XQ,98029,2074,666,10/7/2015,14:57:32,351819278,-974377711,342985,12
XQ,98020,2066,668,10/7/2015,14:57:33,351819275,-974377710,343056,11
XQ,98034,2068,669,10/7/2015,14:57:34,351819271,-974377708,343121,11
XQ,98026,2060,670,10/7/2015,14:57:35,351819270,-974377704,343184,11
XQ,98022,2063,664,10/7/2015,14:57:36,351819265,-974377699,343216,11
XQ,98035,2073,668,10/7/2015,14:57:37,351819262,-974377693,343282,11
XQ,98033,2064,667,10/7/2015,14:57:38,351819262,-974377688,343328,11
XQ,98026,2047,670,10/7/2015,14:57:39,351819263,-974377684,343385,11
XQ,98031,2040,667,10/7/2015,14:57:40,351819260,-974377682,343420,12
