Co2 Data from 2017/3/26 17:47:14
Sensor is K30 FR from Co2meter.com, In Blue Box

Time(Unix)	Co2(ppm)
1490550704	390
1490550705	390
1490550706	390
1490550707	390
1490550708	390
1490550709	390
1490550710	390
1490550712	390
1490550713	390
1490550714	390
1490550715	390
1490550716	390
1490550717	390
1490550718	390
1490550719	389
1490550720	389
1490550721	389
1490550722	389
1490550723	389
1490550725	389
1490550726	389
1490550727	389
1490550728	390
1490550729	389
1490550730	389
1490550731	390
1490550732	390
1490550733	390
1490550734	389
1490550735	389
1490550737	389
1490550738	390
1490550739	390
1490550740	390
1490550741	389
1490550742	390
1490550743	390
1490550744	389
1490550745	389
1490550746	389
1490550747	389
1490550748	389
1490550749	389
1490550751	389
1490550752	389
1490550753	389
1490550754	390
1490550755	389
1490550756	389
1490550757	390
1490550758	390
1490550759	390
1490550760	390
1490550761	390
1490550762	390
1490550763	390
1490550765	390
1490550766	389
1490550767	389
1490550768	390
1490550769	389
1490550770	389
1490550771	389
1490550772	390
1490550773	389
1490550774	389
1490550775	389
1490550777	390
1490550778	390
1490550779	390
1490550780	390
1490550781	390
1490550782	390
1490550783	389
1490550784	389
1490550785	390
1490550786	390
1490550787	389
1490550788	389
1490550790	389
1490550791	389
1490550792	391
1490550793	396
1490550794	402
1490550795	407
1490550796	411
1490550797	416
1490550798	414
1490550799	410
1490550800	407
1490550801	403
1490550802	402
1490550803	400
1490550805	400
1490550806	400
1490550807	400
1490550808	400
1490550809	399
1490550810	398
1490550811	398
1490550812	398
1490550813	397
1490550814	397
1490550815	396
1490550816	395
1490550817	395
1490550819	394
1490550820	393
1490550821	393
1490550822	394
1490550823	394
1490550824	394
1490550825	394
1490550826	394
1490550827	394
1490550828	394
1490550829	394
1490550830	394
1490550831	393
1490550833	393
1490550834	393
1490550835	393
1490550836	392
1490550837	392
1490550838	393
1490550839	393
1490550840	392
1490550841	392
1490550842	392
1490550843	393
1490550844	393
1490550846	393
1490550847	392
1490550848	392
1490550849	392
1490550850	392
1490550851	392
1490550852	392
1490550853	392
1490550854	392
1490550855	392
1490550856	391
1490550857	391
1490550859	391
1490550860	391
1490550861	390
1490550862	390
1490550863	390
1490550864	391
1490550865	390
1490550866	390
1490550867	390
1490550868	390
1490550869	390
1490550870	390
1490550871	390
1490550873	390
1490550874	390
1490550875	390
1490550876	389
1490550877	390
1490550878	390
1490550879	390
1490550880	390
1490550881	390
1490550882	391
1490550883	391
1490550884	390
1490550886	390
1490550887	391
1490550888	391
1490550889	391
1490550890	390
1490550891	391
1490550892	391
1490550893	391
1490550894	391
1490550895	391
1490550896	391
1490550897	391
1490550899	391
1490550900	391
1490550901	391
1490550902	391
1490550903	390
1490550904	390
1490550905	391
1490550906	391
1490550907	391
1490550908	390
1490550909	390
1490550910	390
1490550911	390
1490550913	390
1490550914	390
1490550915	390
1490550916	390
1490550917	390
1490550918	390
1490550919	390
1490550920	390
1490550921	390
1490550922	390
1490550923	390
1490550924	390
1490550926	390
1490550927	390
1490550928	389
1490550929	390
1490550930	390
1490550931	389
1490550932	389
1490550933	390
1490550934	390
1490550935	389
1490550936	389
1490550937	389
1490550938	389
1490550940	388
1490550941	388
1490550942	389
1490550943	389
1490550944	388
1490550945	388
1490550946	388
1490550947	388
1490550948	388
1490550949	388
1490550950	388
1490550951	389
1490550952	388
1490550954	388
1490550955	388
1490550956	388
1490550957	388
1490550958	387
1490550959	387
1490550960	387
1490550961	387
1490550962	387
1490550963	387
1490550964	387
1490550965	387
1490550966	387
1490550968	387
1490550969	387
1490550970	387
1490550971	387
1490550972	388
1490550973	388
1490550974	388
1490550975	388
1490550976	388
1490550977	388
1490550978	388
1490550979	388
1490550981	388
1490550982	388
1490550983	388
1490550984	388
1490550985	388
1490550986	388
1490550987	388
1490550988	388
1490550989	387
1490550990	387
1490550991	387
1490550992	387
1490550993	387
1490550995	387
1490550996	387
1490550997	388
1490550998	387
1490550999	387
1490551000	387
1490551001	387
1490551002	387
1490551003	387
1490551004	387
1490551005	388
1490551006	387
1490551008	387
1490551009	387
1490551010	387
1490551011	388
1490551012	387
1490551013	387
1490551014	387
1490551015	388
1490551016	387
1490551017	388
1490551018	388
1490551019	388
1490551021	388
1490551022	388
1490551023	388
1490551024	388
1490551025	388
1490551026	388
1490551027	388
1490551028	389
1490551029	388
1490551030	388
1490551031	388
1490551032	388
1490551033	388
1490551035	387
1490551036	387
1490551037	387
1490551038	387
1490551039	387
1490551040	387
1490551041	387
1490551042	387
1490551043	387
1490551044	387
1490551045	387
1490551046	387
1490551048	386
1490551049	386
1490551050	386
1490551051	386
1490551052	386
1490551053	387
1490551054	386
1490551055	386
1490551056	387
1490551057	387
1490551058	387
1490551059	387
1490551061	387
1490551062	387
1490551063	388
1490551064	388
1490551065	388
1490551066	388
1490551067	389
1490551068	390
1490551069	391
1490551070	392
1490551071	392
1490551072	392
1490551073	393
1490551075	394
1490551076	395
1490551077	396
1490551078	396
1490551079	396
1490551080	396
1490551081	396
1490551082	396
1490551083	396
1490551084	397
1490551085	397
1490551086	397
1490551087	397
1490551089	397
1490551090	397
1490551091	397
1490551092	397
1490551093	397
1490551094	397
1490551095	396
1490551096	397
1490551097	397
1490551098	397
1490551099	396
1490551100	396
1490551101	396
1490551103	396
1490551104	397
1490551105	397
1490551106	397
1490551107	396
1490551108	396
1490551109	396
1490551110	397
1490551111	397
1490551112	397
1490551113	397
1490551114	396
1490551115	396
1490551117	395
1490551118	395
1490551119	394
1490551120	394
1490551121	394
1490551122	393
1490551123	393
1490551124	392
1490551125	393
1490551126	393
1490551127	393
1490551128	393
1490551129	393
1490551131	393
1490551132	393
1490551133	394
1490551134	394
1490551135	394
1490551136	394
1490551137	396
1490551138	397
1490551139	397
1490551140	397
1490551141	396
1490551142	396
1490551143	397
1490551145	397
1490551146	397
1490551147	396
1490551148	396
1490551149	397
1490551150	396
1490551151	396
1490551152	396
1490551153	398
1490551154	399
1490551155	399
1490551156	400
1490551158	400
1490551159	401
1490551160	402
1490551161	402
1490551162	402
1490551163	402
1490551164	402
1490551165	402
1490551166	402
1490551167	401
1490551168	401
1490551169	401
1490551171	401
1490551172	400
1490551173	400
1490551174	400
1490551175	400
1490551176	399
1490551177	399
1490551178	399
1490551179	399
1490551180	400
1490551181	399
1490551182	398
1490551184	399
1490551185	399
1490551186	399
1490551187	398
1490551188	398
1490551189	398
1490551190	398
1490551191	396
1490551192	396
1490551193	397
1490551194	397
1490551195	396
1490551196	396
1490551198	396
1490551199	396
1490551200	396
1490551201	396
1490551202	397
1490551203	399
1490551204	400
1490551205	401
1490551206	401
1490551207	402
1490551208	402
1490551209	402
1490551211	402
1490551212	401
1490551213	401
1490551214	401
1490551215	401
1490551216	401
1490551217	401
1490551218	402
1490551219	402
1490551220	402
1490551221	400
1490551222	399
1490551223	400
1490551225	400
1490551226	400
1490551227	399
1490551228	399
1490551229	400
1490551230	400
1490551231	400
1490551232	400
1490551233	399
1490551234	400
1490551235	400
1490551236	400
1490551237	399
1490551239	399
1490551240	400
1490551241	400
1490551242	400
1490551243	400
1490551244	400
1490551245	400
1490551246	400
1490551247	400
1490551248	400
1490551249	400
1490551250	400
1490551252	400
1490551253	400
1490551254	400
1490551255	400
1490551256	400
1490551257	400
1490551258	400
1490551259	399
1490551260	399
1490551261	399
1490551262	399
1490551263	399
1490551264	398
1490551265	398
1490551267	399
1490551268	398
1490551269	397
1490551270	397
1490551271	397
1490551272	397
1490551273	397
1490551274	396
1490551275	397
1490551276	398
1490551277	397
1490551278	397
1490551280	396
1490551281	397
1490551282	397
1490551283	397
1490551284	396
1490551285	397
1490551286	397
1490551287	398
1490551288	398
1490551289	398
1490551290	399
1490551291	399
1490551293	399
1490551294	399
1490551295	399
1490551296	399
1490551297	399
1490551298	399
1490551299	397
1490551300	398
1490551301	398
1490551302	398
1490551303	398
1490551304	398
1490551306	398
1490551307	398
1490551308	398
1490551309	397
1490551310	397
1490551311	397
1490551312	397
1490551313	397
1490551314	397
1490551315	397
1490551316	397
1490551317	398
1490551319	398
1490551320	398
1490551321	400
1490551322	400
1490551323	400
1490551324	399
1490551325	400
1490551326	400
1490551327	400
1490551328	400
1490551329	400
1490551330	401
1490551331	401
1490551333	401
1490551334	400
1490551335	401
1490551336	400
1490551337	400
1490551338	400
1490551339	400
1490551340	400
1490551341	401
1490551342	401
1490551343	400
1490551344	400
1490551345	400
1490551347	401
1490551348	400
1490551349	400
1490551350	400
1490551351	400
1490551352	400
1490551353	400
1490551354	400
1490551355	400
1490551356	400
1490551357	400
1490551358	400
1490551360	399
1490551361	399
1490551362	399
1490551363	399
1490551364	399
1490551365	399
1490551366	399
1490551367	399
1490551368	399
1490551369	399
1490551370	399
1490551371	399
1490551372	399
1490551374	399
1490551375	399
1490551376	399
1490551377	400
1490551378	400
1490551379	400
1490551380	400
1490551381	401
1490551382	401
1490551383	401
1490551384	400
1490551385	400
1490551386	400
1490551388	401
1490551389	401
1490551390	400
1490551391	400
1490551392	400
1490551393	400
1490551394	400
1490551395	400
1490551396	400
1490551397	400
1490551398	400
1490551399	400
1490551400	400
1490551402	400
1490551403	400
1490551404	399
1490551405	399
1490551406	400
1490551407	400
1490551408	400
1490551409	399
1490551410	399
1490551411	399
1490551412	399
1490551413	399
1490551415	399
1490551416	399
1490551417	399
1490551418	399
1490551419	399
1490551420	399
1490551421	399
1490551422	398
1490551423	398
1490551424	398
1490551425	398
1490551426	398
1490551428	398
1490551429	397
1490551430	397
1490551431	397
1490551432	397
1490551433	398
1490551434	398
1490551435	397
1490551436	397
1490551437	397
1490551438	397
1490551439	398
1490551441	398
1490551442	400
1490551443	402
1490551444	404
1490551445	404
1490551446	404
1490551447	404
1490551448	404
1490551449	403
1490551450	403
1490551451	402
1490551452	402
1490551453	402
1490551455	401
1490551456	401
1490551457	401
1490551458	401
1490551459	401
1490551460	401
1490551461	401
1490551462	401
1490551463	401
1490551464	402
1490551465	402
1490551466	402
1490551468	403
1490551469	403
1490551470	403
1490551471	402
1490551472	403
1490551473	404
1490551474	404
1490551475	404
1490551476	404
1490551477	404
1490551478	404
1490551479	402
1490551481	401
1490551482	401
1490551483	401
1490551484	401
1490551485	401
1490551486	401
1490551487	402
1490551488	402
1490551489	402
1490551490	402
1490551491	401
1490551492	401
1490551494	401
1490551495	400
1490551496	400
1490551497	400
1490551498	400
1490551499	400
1490551500	400
1490551501	399
1490551502	399
1490551503	399
1490551504	399
1490551505	399
1490551506	399
1490551507	399
1490551509	399
1490551510	399
1490551511	399
1490551512	399
1490551513	399
1490551514	399
1490551515	399
1490551516	399
1490551517	399
1490551518	399
1490551519	399
1490551520	399
1490551521	399
1490551523	399
1490551524	400
1490551525	400
1490551526	400
1490551527	400
1490551528	400
1490551529	401
1490551530	401
1490551531	401
1490551532	401
1490551533	401
1490551534	401
1490551536	400
1490551537	401
1490551538	401
1490551539	401
1490551540	401
1490551541	401
1490551542	401
1490551543	401
1490551544	401
1490551545	401
1490551546	402
1490551547	402
1490551549	402
1490551550	401
1490551551	402
1490551552	402
1490551553	402
1490551554	402
1490551555	402
1490551556	402
1490551557	402
1490551558	402
1490551559	402
1490551560	402
1490551562	402
1490551563	402
1490551564	401
1490551565	401
1490551566	400
1490551567	400
1490551568	400
1490551569	400
1490551570	399
1490551571	399
1490551572	399
1490551573	399
1490551574	399
1490551575	398
1490551577	398
1490551578	398
1490551579	398
1490551580	398
1490551581	398
1490551582	398
1490551583	398
1490551584	398
1490551585	397
1490551586	397
1490551587	396
1490551588	397
1490551590	397
1490551591	397
1490551592	397
1490551593	397
1490551594	397
1490551595	398
1490551596	399
1490551597	399
1490551598	399
1490551599	399
1490551600	399
1490551601	400
1490551603	400
1490551604	400
1490551605	400
1490551606	400
1490551607	400
1490551608	401
1490551609	400
1490551610	400
1490551611	400
1490551612	401
1490551613	401
1490551614	401
1490551615	400
1490551617	401
1490551618	402
1490551619	402
1490551620	402
1490551621	401
1490551622	401
1490551623	401
1490551624	401
1490551625	400
1490551626	400
1490551627	400
1490551628	400
1490551630	400
1490551631	400
1490551632	400
1490551633	399
1490551634	400
1490551635	400
1490551636	400
1490551637	399
1490551638	399
1490551639	399
1490551640	400
1490551641	400
1490551642	400
1490551644	399
1490551645	399
1490551646	399
1490551647	399
1490551648	399
1490551649	399
1490551650	399
1490551651	399
1490551652	399
1490551653	399
1490551654	399
1490551655	399
1490551656	400
1490551658	400
1490551659	400
1490551660	400
1490551661	400
1490551662	400
1490551663	400
1490551664	400
1490551665	399
1490551666	399
1490551667	399
1490551668	400
1490551669	400
1490551670	400
1490551672	400
1490551673	400
1490551674	400
1490551675	400
1490551676	400
1490551677	400
1490551678	399
1490551679	399
1490551680	399
1490551681	399
1490551682	399
1490551683	399
1490551684	398
1490551686	398
1490551687	397
1490551688	396
1490551689	397
1490551690	397
1490551691	397
1490551692	397
1490551693	397
1490551694	397
1490551695	397
1490551696	397
1490551697	397
1490551698	397
1490551700	397
1490551701	397
1490551702	397
1490551703	397
1490551704	398
1490551705	398
1490551706	398
1490551707	398
1490551708	398
1490551709	398
1490551710	398
1490551711	398
1490551713	398
1490551714	398
1490551715	398
1490551716	398
1490551717	398
1490551718	398
1490551719	398
1490551720	398
1490551721	398
1490551722	398
1490551723	398
1490551724	398
1490551725	398
1490551727	398
1490551728	398
1490551729	398
1490551730	398
1490551731	398
1490551732	398
1490551733	398
1490551734	398
1490551735	398
1490551736	398
1490551737	398
1490551738	398
1490551740	398
1490551741	398
1490551742	398
1490551743	398
1490551744	398
1490551745	398
1490551746	398
1490551747	398
1490551748	398
1490551749	398
1490551750	398
1490551751	398
1490551752	398
1490551754	398
1490551755	398
1490551756	398
1490551757	398
1490551758	398
1490551759	398
1490551760	398
1490551761	398
1490551762	398
1490551763	399
1490551764	398
1490551765	399
1490551766	398
1490551768	398
1490551769	398
1490551770	398
1490551771	398
1490551772	398
1490551773	398
1490551774	398
1490551775	398
1490551776	398
1490551777	398
1490551778	397
1490551779	397
1490551781	398
1490551782	398
1490551783	398
1490551784	397
1490551785	396
1490551786	397
1490551787	397
1490551788	397
1490551789	397
1490551790	397
1490551791	397
1490551792	397
1490551793	397
1490551795	396
1490551796	397
1490551797	397
1490551798	397
1490551799	396
1490551800	396
1490551801	397
1490551802	397
1490551803	397
1490551804	397
1490551805	397
1490551806	397
1490551807	397
1490551808	396
1490551810	396
1490551811	397
1490551812	397
1490551813	397
1490551814	397
1490551815	396
1490551816	396
1490551817	396
1490551818	396
1490551819	396
1490551820	396
1490551821	395
1490551823	395
1490551824	395
1490551825	395
1490551826	396
1490551827	396
1490551828	396
1490551829	395
1490551830	396
1490551831	396
1490551832	396
1490551833	396
1490551834	396
1490551836	396
1490551837	396
1490551838	396
1490551839	397
1490551840	397
1490551841	397
1490551842	397
1490551843	397
1490551844	397
1490551845	397
1490551846	397
1490551847	397
1490551849	396
1490551850	396
1490551851	396
1490551852	397
1490551853	396
1490551854	396
1490551855	397
1490551856	397
1490551857	396
1490551858	396
1490551859	396
1490551860	397
1490551862	397
1490551863	397
1490551864	397
1490551865	397
1490551866	397
1490551867	397
1490551868	396
1490551869	396
1490551870	397
1490551871	397
1490551872	397
1490551873	397
1490551874	397
1490551876	397
1490551877	397
1490551878	397
1490551879	397
1490551880	396
1490551881	396
1490551882	396
1490551883	396
1490551884	396
1490551885	396
1490551886	396
1490551887	396
1490551889	396
1490551890	396
1490551891	396
1490551892	396
1490551893	397
1490551894	396
1490551895	396
1490551896	396
1490551897	396
1490551898	396
1490551899	396
1490551900	396
1490551902	396
1490551903	396
1490551904	397
1490551905	396
1490551906	396
1490551907	396
1490551908	397
1490551909	397
1490551910	397
1490551911	397
1490551912	396
1490551913	397
1490551914	397
1490551916	397
1490551917	396
1490551918	396
1490551919	396
1490551920	397
1490551921	397
1490551922	396
1490551923	396
1490551924	397
1490551925	396
1490551926	396
1490551927	396
1490551928	396
1490551930	397
1490551931	397
1490551932	397
1490551933	397
1490551934	397
1490551935	397
1490551936	397
1490551937	396
1490551938	396
1490551939	396
1490551940	397
1490551941	397
1490551942	396
1490551944	396
1490551945	396
1490551946	396
1490551947	396
1490551948	396
1490551949	396
1490551950	396
1490551951	396
1490551952	396
1490551953	396
1490551954	396
1490551955	396
1490551957	396
1490551958	396
1490551959	396
1490551960	396
1490551961	396
1490551962	396
1490551963	395
1490551964	395
1490551965	395
1490551966	396
1490551967	395
1490551968	395
1490551970	395
1490551971	395
1490551972	395
1490551973	395
1490551974	395
1490551975	395
1490551976	396
1490551977	396
1490551978	396
1490551979	396
1490551980	396
1490551981	396
1490551982	396
1490551984	396
1490551985	395
1490551986	395
1490551987	395
1490551988	395
1490551989	395
1490551990	395
1490551991	395
1490551992	395
1490551993	396
1490551994	396
1490551995	396
1490551996	395
1490551998	396
1490551999	396
1490552000	396
1490552001	395
1490552002	395
1490552003	396
1490552004	395
1490552005	395
1490552006	395
1490552007	395
1490552008	395
1490552009	395
1490552011	395
1490552012	395
1490552013	395
1490552014	395
1490552015	395
1490552016	395
1490552017	395
1490552018	395
1490552019	395
1490552020	395
1490552021	395
1490552022	395
1490552024	395
1490552025	395
1490552026	395
1490552027	395
1490552028	395
1490552029	395
1490552030	395
1490552031	395
1490552032	395
1490552033	395
1490552034	395
1490552035	395
1490552036	395
1490552038	395
1490552039	395
1490552040	395
1490552041	395
1490552042	395
1490552043	395
1490552044	395
1490552045	395
1490552046	395
1490552047	395
1490552048	395
1490552049	395
1490552051	395
1490552052	395
1490552053	395
1490552054	394
1490552055	394
1490552056	395
1490552057	395
1490552058	394
1490552059	395
1490552060	395
1490552061	395
1490552062	395
1490552063	395
1490552065	395
1490552066	395
1490552067	395
1490552068	395
1490552069	395
1490552070	395
1490552071	395
1490552072	395
1490552073	395
1490552074	395
1490552075	395
1490552076	395
1490552077	395
1490552079	395
1490552080	395
1490552081	395
1490552082	395
1490552083	394
1490552084	395
1490552085	395
1490552086	395
1490552087	395
1490552088	395
1490552089	395
1490552090	395
1490552092	395
1490552093	395
1490552094	395
1490552095	395
1490552096	395
1490552097	395
1490552098	395
1490552099	395
1490552100	395
1490552101	395
1490552102	396
1490552103	396
1490552105	395
1490552106	395
1490552107	395
1490552108	395
1490552109	395
1490552110	395
1490552111	394
1490552112	395
1490552113	395
1490552114	395
1490552115	395
1490552116	395
1490552117	395
1490552118	394
1490552120	394
1490552121	394
1490552122	395
1490552123	395
1490552124	395
1490552125	394
1490552126	394
1490552127	394
1490552128	394
1490552129	394
1490552130	394
1490552131	395
1490552133	395
1490552134	395
1490552135	394
1490552136	395
1490552137	395
1490552138	394
1490552139	394
1490552140	394
1490552141	394
1490552142	394
1490552143	394
1490552144	394
1490552146	394
1490552147	394
1490552148	394
1490552149	394
1490552150	394
1490552151	394
1490552152	394
1490552153	394
1490552154	394
1490552155	394
1490552156	394
1490552157	394
1490552158	394
1490552160	394
1490552161	394
1490552162	395
1490552163	394
1490552164	394
1490552165	395
1490552166	395
1490552167	395
1490552168	394
1490552169	394
1490552170	395
1490552171	395
1490552173	395
1490552174	394
1490552175	395
1490552176	395
1490552177	395
1490552178	394
1490552179	394
1490552180	394
1490552181	395
1490552182	394
1490552183	394
1490552184	394
1490552186	395
1490552187	394
1490552188	394
1490552189	394
1490552190	394
1490552191	394
1490552192	394
1490552193	394
1490552194	394
1490552195	394
1490552196	394
1490552197	394
1490552198	394
1490552200	394
1490552201	395
1490552202	394
1490552203	394
1490552204	394
1490552205	394
1490552206	394
1490552207	394
1490552208	394
1490552209	395
1490552210	395
1490552211	395
1490552212	394
1490552213	395
1490552215	395
1490552216	395
1490552217	395
1490552218	394
1490552219	394
1490552220	394
1490552221	394
1490552222	394
1490552223	394
1490552224	394
1490552225	394
1490552226	394
1490552227	394
1490552229	395
1490552230	395
1490552231	395
1490552232	395
1490552233	394
1490552234	395
1490552235	395
1490552236	395
1490552237	395
1490552238	395
1490552239	395
1490552240	395
1490552242	395
1490552243	395
1490552244	395
1490552245	396
1490552246	396
1490552247	396
1490552248	396
1490552249	396
1490552250	397
1490552251	398
1490552252	398
1490552253	399
1490552255	400
1490552256	400
1490552257	400
1490552258	400
1490552259	400
1490552260	401
1490552261	401
1490552262	401
1490552263	401
1490552264	402
1490552265	402
1490552266	402
1490552268	402
1490552269	402
1490552270	402
1490552271	402
1490552272	402
1490552273	401
1490552274	401
1490552275	400
1490552276	399
1490552277	399
1490552278	399
1490552279	399
1490552281	398
1490552282	398
1490552283	398
1490552284	398
1490552285	398
1490552286	398
1490552287	399
1490552288	400
1490552289	400
1490552290	400
1490552291	401
1490552292	401
1490552293	401
1490552294	401
1490552296	401
1490552297	401
1490552298	401
1490552299	401
1490552300	401
1490552301	401
1490552302	400
1490552303	400
1490552304	400
1490552305	400
1490552306	398
1490552307	397
1490552309	397
1490552310	397
1490552311	397
1490552312	396
1490552313	396
1490552314	395
1490552315	395
1490552316	395
1490552317	394
1490552318	394
1490552319	394
1490552320	394
1490552322	394
1490552323	394
1490552324	394
1490552325	394
1490552326	394
1490552327	395
1490552328	394
1490552329	395
1490552330	395
1490552331	395
1490552332	396
1490552333	396
1490552335	395
1490552336	395
1490552337	395
1490552338	395
1490552339	394
1490552340	395
1490552341	395
1490552342	395
1490552343	394
1490552344	395
1490552345	395
1490552346	395
1490552347	395
1490552348	394
1490552350	395
1490552351	396
1490552352	396
1490552353	395
1490552354	395
1490552355	395
1490552356	395
1490552357	395
1490552358	395
1490552359	395
1490552360	395
1490552361	395
1490552362	394
1490552363	394
1490552365	394
1490552366	394
1490552367	394
1490552368	394
1490552369	394
1490552370	394
1490552371	394
1490552372	394
1490552373	394
1490552374	394
1490552375	394
1490552376	394
1490552378	394
1490552379	394
1490552380	394
1490552381	394
1490552382	394
1490552383	394
1490552384	394
1490552385	394
1490552386	394
1490552387	394
1490552388	394
1490552389	394
1490552391	394
1490552392	394
1490552393	395
1490552394	394
1490552395	394
1490552396	394
1490552397	394
1490552398	394
1490552399	394
1490552400	394
1490552401	394
1490552402	394
1490552404	394
1490552405	394
1490552406	394
1490552407	394
1490552408	394
1490552409	394
1490552410	394
1490552411	394
1490552412	394
1490552413	394
1490552414	394
1490552415	394
1490552417	394
1490552418	394
1490552419	394
1490552420	394
1490552421	394
1490552422	394
1490552423	394
1490552424	394
1490552425	394
1490552426	394
1490552427	394
1490552428	394
1490552430	394
1490552431	394
1490552432	395
1490552433	395
1490552434	394
1490552435	395
1490552436	396
1490552437	396
1490552438	396
1490552439	395
1490552440	395
1490552441	395
1490552443	395
1490552444	394
1490552445	394
1490552446	394
1490552447	395
1490552448	394
1490552449	394
1490552450	394
1490552451	395
1490552452	395
1490552453	394
1490552454	394
1490552455	394
1490552457	394
1490552458	394
1490552459	393
1490552460	393
1490552461	393
1490552462	393
1490552463	393
1490552464	392
1490552465	393
1490552466	393
1490552467	393
1490552468	392
1490552470	392
1490552471	393
1490552472	393
1490552473	392
1490552474	393
1490552475	393
1490552476	393
1490552477	393
1490552478	392
1490552479	393
1490552480	393
1490552481	393
1490552482	393
1490552484	393
1490552485	393
1490552486	393
1490552487	393
1490552488	393
1490552489	393
1490552490	393
1490552491	393
1490552492	393
1490552493	393
1490552494	393
1490552495	393
1490552496	393
1490552497	393
1490552499	393
1490552500	393
1490552501	393
1490552502	393
1490552503	393
1490552504	393
1490552505	393
1490552506	393
1490552507	393
1490552508	394
1490552509	393
1490552510	393
1490552511	393
1490552513	393
1490552514	393
1490552515	393
1490552516	393
1490552517	393
1490552518	393
1490552519	393
1490552520	393
1490552521	393
1490552522	393
1490552523	393
1490552524	393
1490552526	393
1490552527	393
1490552528	393
1490552529	393
1490552530	393
1490552531	393
1490552532	393
1490552533	393
1490552534	392
1490552535	392
1490552536	392
1490552537	393
1490552539	393
1490552540	392
1490552541	392
1490552542	393
1490552543	393
1490552544	393
1490552545	392
1490552546	393
1490552547	393
1490552548	392
1490552549	392
1490552550	392
1490552551	392
1490552553	393
1490552554	393
1490552555	393
1490552556	393
1490552557	393
1490552558	393
1490552559	393
1490552560	393
1490552561	393
1490552562	393
1490552563	393
1490552564	393
1490552565	394
1490552567	394
1490552568	393
1490552569	393
1490552570	393
1490552571	393
1490552572	393
